"","Feature","mz","rt","intensity","iso_group","status","shift"
"1408","1408","266.8041","6.747","299,886.7","","kept","none"
"1409","1409","266.9006","10.758","107,905.0","","kept","none"
"1410","1410","266.9679","9.864","165,572.7","","kept","none"
"1411","1411","267.0253","7.187","367,356.1","","kept","none"
"1412","1412","267.0724","8.757","515,322.3","","kept","none"
"1414","1414","267.0737","9.397","223,705.2","","kept","none"
"1415","1415","267.2332","1.405","275,407.6","","kept","none"
"1416","1416","267.9534","4.556","303,327.2","","kept","none"
"1417","1417","267.9627","6.239","78,110.3","","kept","none"
"1419","1419","268.8012","6.747","543,425.3","","kept","none"
"1420","1420","268.9163","9.305","157,446.0","","kept","none"
"1422","1422","268.9375","9.118","70,651.5","","kept","none"
"1423","1423","268.9602","7.004","145,755.9","","kept","none"
"1424","1424","269.0548","14.113","79,884.0","","kept","none"
"1425","1425","269.1395","1.506","130,472.6","","kept","none"
"1426","1426","269.2126","1.445","551,528.4","","kept","none"
"1429","1429","269.9607","6.238","76,180.6","","kept","none"
"1430","1430","269.9645","8.136","16,601.6","","kept","none"
"1431","1431","270.0012","5.839","24,444.6","","kept","none"
"1433","1433","270.7983","6.747","381,071.3","","kept","none"
"1436","1436","270.9573","7.028","45,529.1","","kept","none"
"1437","1437","271.0043","8.157","946,184.6","","kept","none"
"1438","1438","271.0575","10.545","279,972.3","","kept","none"
"1439","1439","271.0817","14.090","275,424.9","","kept","none"
"1440","1440","271.0914","7.890","878,074.2","","kept","none"
"1441","1441","271.1023","7.949","143,105.0","","kept","none"
"1442","1442","271.1187","1.485","234,697.3","","kept","none"
"1445","1445","271.9322","9.118","139,993.8","","kept","none"
"1446","1446","272.0084","8.113","27,571.4","","kept","none"
"1447","1447","272.0543","8.868","162,780.3","","kept","none"
"1450","1450","272.7954","6.747","126,680.4","","kept","none"
"1451","1451","272.8378","16.556","316,928.7","","kept","none"
"1452","1452","272.9218","16.071","7,152,271.8","","kept","none"
"1453","1453","273.0002","8.113","75,322.0","","kept","none"
"1455","1455","273.9662","8.891","139,340.0","","kept","none"
"1456","1456","273.9897","6.840","104,673.9","","kept","none"
"1457","1457","273.9925","5.070","174,786.1","","kept","none"
"1458","1458","274.8726","11.258","967,460.8","","kept","none"
"1459","1459","274.9493","4.111","90,709.9","","kept","none"
"1460","1460","275.0178","10.995","68,966.0","","kept","none"
"1461","1461","275.0888","10.315","545,664.6","","kept","none"
"1462","1462","275.1252","9.374","762,445.1","","kept","none"
"1463","1463","276.0775","6.840","14,527.4","","kept","none"
"1464","1464","276.8520","10.900","86,302.1","","kept","none"
"1466","1466","276.8612","9.769","136,032.3","","kept","none"
"1467","1467","277.0220","7.376","50,841.1","","kept","none"
"1468","1468","277.0330","9.628","877,806.1","","kept","none"
"1469","1469","277.0332","7.728","31,828.6","","kept","none"
"1470","1470","277.0478","8.068","94,776.6","","kept","none"
"1471","1471","277.0589","8.046","73,687.6","","kept","none"
"1473","1473","277.9886","5.862","27,519.5","","kept","none"
"1474","1474","278.0552","6.794","16,171.9","","kept","none"
"1475","1475","278.0881","8.756","240,539.3","","kept","none"
"1476","1476","278.1879","2.608","7,074,826.4","","kept","none"
"1477","1477","278.1880","1.497","4,021,225.1","","kept","none"
"1478","1478","278.8518","16.458","2,477,715.5","","kept","none"
"1479","1479","278.9816","7.727","178,685.8","","kept","none"
"1480","1480","279.0026","7.352","72,854.8","","kept","none"
"1481","1481","279.0391","3.879","384,063.8","","kept","none"
"1482","1482","279.0488","7.353","487,309.3","","kept","none"
"1484","1484","279.0689","14.113","74,160.2","","kept","none"
"1485","1485","279.0712","4.696","42,290.0","","kept","none"
"1487","1487","279.1600","1.424","267,162.9","","kept","none"
"1488","1488","279.1804","2.608","2,262,335.1","","kept","none"
"1489","1489","279.2333","1.405","957,153.2","","kept","none"
"1490","1490","280.0230","9.165","246,920.8","","kept","none"
"1491","1491","280.0344","5.653","39,789.6","","kept","none"
"1492","1492","280.0357","8.824","359,920.6","","kept","none"
"1495","1495","280.2367","1.425","123,804.7","","kept","none"
"1497","1497","280.8499","16.458","165,968.1","","kept","none"
"1500","1500","281.0184","3.856","81,457.1","","kept","none"
"1501","1501","281.0311","9.444","627,478.5","","kept","none"
"1502","1502","281.0362","3.879","116,906.4","","kept","none"
"1503","1503","281.0895","2.994","88,713.4","","kept","none"
"1504","1504","281.0992","3.318","37,964.4","","kept","none"
"1505","1505","281.1121","4.718","79,206.4","","kept","none"
"1510","1510","282.0387","9.258","80,490.2","","kept","none"
"1511","1511","282.0846","10.125","95,972.9","","kept","none"
"1512","1512","282.0847","6.400","243,982.4","","kept","none"
"1515","1515","282.8877","16.434","107,250.7","","kept","none"
"1516","1516","282.9534","10.830","416,915.7","","kept","none"
"1518","1518","283.0687","11.019","30,775.9","","kept","none"
"1519","1519","283.0785","5.560","122,278.4","","kept","none"
"1520","1520","283.0913","7.912","469,077.0","","kept","none"
"1521","1521","283.1025","7.957","192,829.0","","kept","none"
"1522","1522","283.1110","1.385","662,130.9","","kept","none"
"1523","1523","283.1370","1.405","374,110.7","","kept","none"
"1525","1525","283.9978","7.330","49,896.6","","kept","none"
"1526","1526","284.0155","5.584","87,354.8","","kept","none"
"1527","1527","284.0415","12.351","216,672.1","","kept","none"
"1529","1529","284.1255","6.724","50,438.8","","kept","none"
"1531","1531","284.7751","6.817","102,423.5","","kept","none"
"1532","1532","284.8984","16.246","1,397,014.0","","kept","none"
"1533","1533","284.9475","5.352","43,541.5","","kept","none"
"1534","1534","285.0496","9.984","961,894.6","","kept","none"
"1535","1535","285.0731","10.407","489,402.1","","kept","none"
"1537","1537","285.5367","7.691","161,906.0","","kept","none"
"1538","1538","285.9639","5.047","91,877.2","","kept","none"
"1539","1539","286.0529","9.995","66,614.8","","kept","none"
"1541","1541","286.0699","4.789","24,316.2","","kept","none"
"1542","1542","286.1046","8.180","120,536.6","","kept","none"
"1544","1544","286.8802","6.864","218,953.2","","kept","none"
"1545","1545","286.9122","6.840","157,241.5","","kept","none"
"1546","1546","286.9782","8.122","41,114.4","","kept","none"
"1547","1547","286.9979","4.977","42,640.1","","kept","none"
"1548","1548","287.0362","7.376","57,160.1","","kept","none"
"1549","1549","287.0394","13.584","83,498.0","","kept","none"
"1553","1553","287.1000","9.960","290,735.6","","kept","none"
"1556","1556","288.0661","8.542","1,688,707.1","","kept","none"
"1557","1557","288.1092","3.504","52,349.9","","kept","none"
"1558","1558","288.8772","6.864","155,753.0","","kept","none"
"1559","1559","288.8958","16.288","675,619.3","","kept","none"
"1560","1560","289.0074","7.167","145,067.2","","kept","none"
"1562","1562","289.0558","4.907","150,067.3","","kept","none"
"1563","1563","289.0681","10.545","371,584.2","","kept","none"
"1564","1564","289.0691","8.521","162,423.5","","kept","none"
"1565","1565","289.0699","7.028","235,347.7","","kept","none"
"1566","1566","289.1018","1.587","691,231.1","","kept","none"
"1567","1567","289.1020","3.155","98,916.3","","kept","none"
"1568","1568","289.1156","10.079","251,645.6","","kept","none"
"1569","1569","289.9602","5.838","13,716.2","","kept","none"
"1570","1570","289.9672","6.841","85,273.5","","kept","none"
"1571","1571","290.0071","6.239","196,463.1","","kept","none"
"1573","1573","290.0885","7.540","698,454.4","","kept","none"
"1575","1575","290.9679","9.374","267,938.2","","kept","none"
"1576","1576","291.8953","16.030","658,200.9","","kept","none"
"1577","1577","291.9643","6.841","56,000.1","","kept","none"
"1579","1579","292.0050","6.239","199,346.3","","kept","none"
"1580","1580","292.0724","8.024","79,767.0","","kept","none"
"1581","1581","292.2036","1.485","3,285,558.6","","kept","none"
"1582","1582","292.2037","2.608","6,159,360.3","","kept","none"
"1584","1584","292.8879","6.677","120,585.1","","kept","none"
"1586","1586","292.9238","11.305","2,472,191.1","","kept","none"
"1588","1588","292.9926","8.924","194,902.5","","kept","none"
"1589","1589","293.0520","4.090","1,208,225.6","","kept","none"
"1590","1590","293.0636","14.090","972,317.8","","kept","none"
"1591","1591","293.0662","4.695","14,768.5","","kept","none"
"1592","1592","293.0996","8.670","217,279.5","","kept","none"
"1593","1593","293.1760","2.608","1,916,014.6","","kept","none"
"1594","1594","293.1962","2.608","1,702,865.9","","kept","none"
"1597","1597","294.0009","5.398","49,045.4","","kept","none"
"1598","1598","294.0153","10.101","52,492.5","","kept","none"
"1599","1599","294.0487","4.111","14,493.5","","kept","none"
"1600","1600","294.0500","9.258","148,021.6","","kept","none"
"1601","1601","294.0556","4.109","116,674.8","","kept","none"
"1602","1602","294.0671","14.102","46,256.8","","kept","none"
"1603","1603","294.8257","16.507","2,698,845.4","","kept","none"
"1604","1604","294.8622","10.900","75,544.7","","kept","none"
"1608","1608","294.9880","8.914","63,934.8","","kept","none"
"1609","1609","295.0339","4.579","86,534.9","","kept","none"
"1610","1610","295.0338","14.113","119,615.1","","kept","none"
"1611","1611","295.0429","7.889","85,982.4","","kept","none"
"1612","1612","295.0842","6.480","44,385.7","","kept","none"
"1613","1613","295.0940","8.628","236,418.8","","kept","none"
"1614","1614","295.2642","1.391","288,150.5","","kept","none"
"1618","1618","295.9840","6.840","226,439.5","","kept","none"
"1619","1619","296.0737","5.023","30,649.0","","kept","none"
"1620","1620","296.0738","6.027","24,502.8","","kept","none"
"1621","1621","296.8203","11.258","665,340.1","","kept","none"
"1622","1622","296.8237","16.507","267,796.1","","kept","none"
"1624","1624","296.9079","16.071","2,552,775.6","","kept","none"
"1625","1625","296.9419","8.363","150,249.6","","kept","none"
"1626","1626","297.0705","4.719","260,519.8","","kept","none"
"1627","1627","297.1345","1.727","35,271,790.2","","kept","none"
"1630","1630","297.1531","3.063","1,615,184.1","","kept","none"
"1631","1631","297.1532","0.065","2,307,117.9","","kept","none"
"1632","1632","297.2434","1.424","769,093.1","","kept","none"
"1633","1633","297.2802","1.385","185,753.6","","kept","none"
"1634","1634","297.9811","6.840","154,216.4","","kept","none"
"1635","1635","298.0463","10.431","307,915.5","","kept","none"
"1636","1636","298.0700","9.319","46,111.2","","kept","none"
"1639","1639","298.1378","1.716","5,871,062.4","","kept","none"
"1641","1641","298.8616","16.507","383,128.6","","kept","none"
"1642","1642","298.8866","6.677","208,333.6","","kept","none"
"1643","1643","298.9632","5.561","582,885.2","","kept","none"
"1644","1644","298.9819","7.353","167,304.4","","kept","none"
"1645","1645","299.0150","9.628","302,451.7","","kept","none"
"1647","1647","299.1226","5.070","84,458.5","","kept","none"
"1649","1649","299.1489","1.385","639,897.0","","kept","none"
"1652","1652","300.0090","6.192","119,422.1","","kept","none"
"1654","1654","300.0815","8.649","141,887.4","","kept","none"
"1655","1655","300.0856","8.025","298,133.6","","kept","none"
"1656","1656","300.1302","7.890","1,087,951.5","","kept","none"
"1658","1658","300.8597","16.507","75,865.9","","kept","none"
"1659","1659","300.8888","6.677","48,909.9","","kept","none"
"1660","1660","300.9506","11.018","178,850.0","","kept","none"
"1661","1661","301.0307","7.353","518,535.9","","kept","none"
"1663","1663","301.0510","14.113","333,840.1","","kept","none"
"1665","1665","301.0653","8.823","420,298.3","","kept","none"
"1666","1666","301.1338","7.878","102,798.7","","kept","none"
"1667","1667","301.1660","1.505","350,090.8","","kept","none"
"1668","1668","302.0070","6.203","119,198.3","","kept","none"
"1671","1671","302.0649","6.957","34,469.8","","kept","none"
"1672","1672","302.0993","8.607","690,327.6","","kept","none"
"1673","1673","302.1360","6.724","336,545.4","","kept","none"
"1675","1675","302.8855","6.677","17,643.6","","kept","none"
"1676","1676","303.0020","7.097","88,635.4","","kept","none"
"1677","1677","303.0149","8.981","50,103.2","","kept","none"
"1678","1678","303.0237","8.958","81,630.1","","kept","none"
"1682","1682","303.0947","9.617","134,664.5","","kept","none"
"1683","1683","303.0998","6.377","60,978.4","","kept","none"
"1686","1686","303.9094","16.051","910,335.1","","kept","none"
"1687","1687","304.0161","6.747","505,500.1","","kept","none"
"1688","1688","304.0442","9.065","881,752.4","","kept","none"
"1689","1689","304.0530","5.676","335,119.3","","kept","none"
"1691","1691","304.0665","4.133","43,474.0","","kept","none"
"1692","1692","304.0709","8.085","98,847.1","","kept","none"
"1695","1695","304.8697","16.362","756,203.2","","kept","none"
"1696","1696","304.9009","16.051","1,054,746.9","","kept","none"
"1697","1697","305.0370","3.855","586,721.5","","kept","none"
"1698","1698","305.0691","10.499","780,893.8","","kept","none"
"1699","1699","305.0742","5.676","17,180.4","","kept","none"
"1700","1700","305.2158","2.608","5,565,410.3","","kept","none"
"1701","1701","305.2490","1.404","416,557.9","","kept","none"
"1702","1702","306.0132","6.769","372,376.9","","kept","none"
"1704","1704","306.0768","6.817","3,462,336.1","","kept","none"
"1706","1706","306.0865","8.111","119,025.0","","kept","none"
"1707","1707","307.0338","8.271","228,278.3","","kept","none"
"1710","1710","307.0805","6.817","335,777.6","","kept","none"
"1711","1711","307.0948","7.844","85,959.5","","kept","none"
"1714","1714","307.1149","9.048","56,687.2","","kept","none"
"1715","1715","307.1555","1.425","286,741.4","","kept","none"
"1717","1717","307.9399","6.863","50,963.6","","kept","none"
"1718","1718","308.0381","4.227","103,040.6","","kept","none"
"1719","1719","308.0484","10.806","126,166.1","","kept","none"
"1720","1720","308.0577","9.697","1,094,347.3","","kept","none"
"1723","1723","308.0984","8.891","47,945.1","","kept","none"
"1727","1727","308.1161","7.891","41,890.2","","kept","none"
"1729","1729","308.9377","6.840","110,288.6","","kept","none"
