mz	rtime	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records	user_input
593.2245607	4.855602	kp349_1181.4356	13C/12C*4, 2x charged,M+H+, 2x charged	['C48H78N7O19P3S']	1181.43564973323	(24E)-3alpha,7alpha-dihydroxy-5beta-cholest-24-en-26-oyl-CoA	{'C48H78N7O19P3S': [{'DB_ID': 'HMDB0006895', 'name': '3a,7a-Dihydroxy-5b-cholest-24-enoyl-CoA'}]}	('C48H78N7O19P3S_1181.428605', '', 1), ('C48H78N7O19P3S_1181.428604', '', 1)	[]
572.2778208	5.327851	kp350_1135.5208	13C/12C*8, 2x charged,M+H+, 2x charged	None	1135.5207768665632				[]
570.274968	5.325838	kp350_1135.5208	13C/12C*4, 2x charged,M+H+, 2x charged	None	1135.5207768665632				[]
568.2594212	4.985456	kp350_1135.5208	M0,M+H+, 2x charged	None	1135.5207768665632				[]
569.2430408	4.404232	kp351_1133.4567	13C/12C*4, 2x charged,M+H+, 2x charged	['C45H82N7O18P3S']	1133.45673323323	3-Hydroxytetracosanoyl-CoA	{'C45H82N7O18P3S': [{'DB_ID': 'HMDB0060240', 'name': '3-Hydroxytetracosanoyl-CoA'}]}	('C45H82N7O18P3S_1133.464989', '', 1)	[]
567.2276789	4.496076	kp351_1133.4567	M0,M+H+, 2x charged	['C45H82N7O18P3S']	1133.45673323323	3-Hydroxytetracosanoyl-CoA	{'C45H82N7O18P3S': [{'DB_ID': 'HMDB0060240', 'name': '3-Hydroxytetracosanoyl-CoA'}]}	('C45H82N7O18P3S_1133.464989', '', 1)	[]
553.2480103	4.7615085	kp352_1101.4659	13C/12C*4, 2x charged,M+H+, 2x charged	None	1101.46594323323				[]
551.2319194	4.8596783	kp352_1101.4659	M0,M+H+, 2x charged	None	1101.46594323323				[]
586.2709011	4.074822	kp353_1167.5112	13C/12C*4, 2x charged,M+H+, 2x charged	None	1167.5111595332298				[]
584.2542449	3.7814152	kp353_1167.5112	M0,M+H+, 2x charged	None	1167.5111595332298				[]
549.2163012	3.7834175	kp354_1097.4341	M0,M+H+, 2x charged	None	1097.43412783323				[]
551.2318131	4.04751	kp354_1097.4341	13C/12C*4, 2x charged,M+H+, 2x charged	None	1097.43412783323				[]
607.1980724	4.40834	kp355_1213.3782	M0,M+H+, 2x charged	None	1213.37824903323				[]
613.2075831	4.3920517	kp355_1213.3782	13C/12C*12, 2x charged,M+H+, 2x charged	None	1213.37824903323				[]
387.1538572	3.243986	kp356_766.2682	13C/12C*7, 2x charged,M+H+, 2x charged	None	766.268228866522				[]
406.126999	3.123132	kp356_766.2682	13C/12C*6, 2x charged,K/H, 2x charged	None	766.268228866522				[]
384.1448806	3.1378415	kp356_766.2682	13C/12C, 2x charged,M+H+, 2x charged	None	766.268228866522				[]
395.1319298	3.032285	kp356_766.2682	M0,Na/H, 2x charged	None	766.268228866522				[]
387.1425417	2.8985035	kp356_766.2682	13C/12C*7, 2x charged,M+H+, 2x charged	None	766.268228866522				[]
379.0797597	3.1474216	kp357_757.1459	M0,M+H+, 2x charged	None	757.14589643323				[]
381.0801232	2.9694142	kp357_757.1459	13C/12C*4, 2x charged,M+H+, 2x charged	None	757.14589643323				[]
528.1855805	3.1960738	kp358_1010.3816	13C/12C*6, 2x charged,K/H, 2x charged	None	1010.3816022007359				[]
506.2033752	3.1960738	kp358_1010.3816	13C/12C, 2x charged,M+H+, 2x charged	None	1010.3816022007359				[]
509.2010505	3.44538	kp358_1010.3816	13C/12C*7, 2x charged,M+H+, 2x charged	None	1010.3816022007359				[]
525.1743946	3.4472072	kp358_1010.3816	M0,K/H, 2x charged	None	1010.3816022007359				[]
498.174272	3.1512477	kp359_995.3423	M0,M+H+, 2x charged	None	995.34225983323				[]
503.1920393	3.3617373	kp359_995.3423	13C/12C*10, 2x charged,M+H+, 2x charged	None	995.34225983323				[]
685.136714	3.1981232	kp360_1357.2295	13C/12C*12, 2x charged,M+H+, 2x charged	None	1357.22952943323				[]
679.1202219	3.1960738	kp360_1357.2295	M0,M+H+, 2x charged	None	1357.22952943323				[]
707.1183553	3.2001972	kp361_1401.1952	13C/12C*12, 2x charged,M+H+, 2x charged	None	1401.19517973323				[]
701.1042309	3.1981232	kp361_1401.1952	M0,M+H+, 2x charged	None	1401.19517973323				[]
625.1788883	3.2475615	kp362_1249.3421	M0,M+H+, 2x charged	None	1249.3421457332302				[]
626.1738889	2.9584315	kp362_1249.3421	13C/12C*2, 2x charged,M+H+, 2x charged	None	1249.3421457332302				[]
589.1813607	3.1319087	kp363_1173.3431	13C/12C*4, 2x charged,M+H+, 2x charged	None	1173.34309793323				[]
587.1757237	3.2884777	kp363_1173.3431	M0,M+H+, 2x charged	None	1173.34309793323				[]
371.2085042	3.3986866	kp364_741.417	M0,M+H+, 2x charged	None	741.4169770332301				[]
373.2224593	3.4867344	kp364_741.417	13C/12C*4, 2x charged,M+H+, 2x charged	None	741.4169770332301				[]
567.2069393	3.184983	kp365_1131.3979	13C/12C*2, 2x charged,M+H+, 2x charged	None	1131.3978516332302				[]
566.2015438	3.3516037	kp365_1131.3979	M0,M+H+, 2x charged	None	1131.3978516332302				[]
371.1485553	3.3824315	kp366_741.284	M0,M+H+, 2x charged	None	741.28397003323				[]
375.1561112	3.3501346	kp366_741.284	13C/12C*8, 2x charged,M+H+, 2x charged	None	741.28397003323				[]
531.2059894	3.7307618	kp367_1022.4367	M0,K/H, 2x charged	None	1022.4367256664959				[]
533.2216452	3.4645135	kp367_1022.4367	13C/12C*6, 2x charged,HCl, 2x charged	None	1022.4367256664959				[]
519.2430717	3.531327	kp368_1036.9838	M0,M+H+, 2x charged	None	1036.9837628007936				[]
538.2295468	3.359599	kp368_1036.9838	M0,K/H, 2x charged	None	1036.9837628007936				[]
526.2579481	3.5573597	kp369_1048.493	13C/12C*3, 2x charged,M+H+, 2x charged	None	1048.4930459665375				[]
525.2474955	3.9795237	kp369_1048.493	13C/12C, 2x charged,M+H+, 2x charged	None	1048.4930459665375				[]
543.2398771	4.151276	kp369_1048.493	M0,HCl, 2x charged	None	1048.4930459665375				[]
527.2624099	3.7571714	kp369_1048.493	13C/12C*5, 2x charged,M+H+, 2x charged	None	1048.4930459665375				[]
541.2211439	4.0574956	kp370_1080.9361	M0,M+H+, 2x charged	None	1080.9360587008898				[]
559.2141795	4.1487794	kp370_1080.9361	M0,HCl, 2x charged	None	1080.9360587008898				[]
543.2369647	3.7571714	kp371_1081.4446	13C/12C*4, 2x charged,M+H+, 2x charged	None	1081.44457333323				[]
541.2215951	3.9836133	kp371_1081.4446	M0,M+H+, 2x charged	None	1081.44457333323				[]
510.2837347	3.5591338	kp372_1019.5504	M0,M+H+, 2x charged	None	1019.5504214332666				[]
514.2873832	3.5591338	kp372_1019.5504	13C/12C*8, 2x charged,M+H+, 2x charged	None	1019.5504214332666				[]
596.2732599	3.6296883	kp373_1191.5293	M0,M+H+, 2x charged	None	1191.5292605332302				[]
601.2800521	3.787522	kp373_1191.5293	13C/12C*10, 2x charged,M+H+, 2x charged	None	1191.5292605332302				[]
636.2606196	3.7033958	kp374_1234.5374	M0,HCl, 2x charged	None	1234.5373539553834				[]
618.2779395	3.6043034	kp374_1234.5374	13C/12C, 2x charged,M+H+, 2x charged	None	1234.5373539553834				[]
640.2636965	3.4725387	kp374_1234.5374	13C/12C*6, 2x charged,K/H, 2x charged	None	1234.5373539553834				[]
485.2542235	4.061665	kp375_968.5048	13C/12C, 2x charged,M+H+, 2x charged	['C49H76O19']	968.5048204443067	Goyasaponin III	{'C49H76O19': [{'DB_ID': 'HMDB0038342', 'name': 'Goyasaponin III'}]}	('C49H76O19_968.49808', '', 1)	[]
503.2466708	4.1508465	kp375_968.5048	M0,HCl, 2x charged	['C49H76O19']	968.5048204443067	Goyasaponin III	{'C49H76O19': [{'DB_ID': 'HMDB0038342', 'name': 'Goyasaponin III'}]}	('C49H76O19_968.49808', '', 1)	[]
487.2693043	4.176274	kp375_968.5048	13C/12C*5, 2x charged,M+H+, 2x charged	['C49H76O19']	968.5048204443067	Goyasaponin III	{'C49H76O19': [{'DB_ID': 'HMDB0038342', 'name': 'Goyasaponin III'}]}	('C49H76O19_968.49808', '', 1)	[]
489.2841459	3.8537195	kp376_967.5366	13C/12C*10, 2x charged,M+H+, 2x charged	['C45H83N3O15P2']	967.53660473323	CDP-DG(a-13:0/i-20:0)	{'C45H83N3O15P2': [{'DB_ID': 'HMDB0116076', 'name': 'CDP-DG(a-13:0/i-20:0)'}, {'DB_ID': 'HMDB0116092', 'name': 'CDP-DG(a-15:0/i-18:0)'}, {'DB_ID': 'HMDB0116121', 'name': 'CDP-DG(a-21:0/i-12:0)'}, {'DB_ID': 'HMDB0116155', 'name': 'CDP-DG(i-12:0/a-21:0)'}, {'DB_ID': 'HMDB0116166', 'name': 'CDP-DG(i-12:0/i-21:0)'}, {'DB_ID': 'HMDB0116183', 'name': 'CDP-DG(i-13:0/i-20:0)'}, {'DB_ID': 'HMDB0116200', 'name': 'CDP-DG(i-14:0/i-19:0)'}, {'DB_ID': 'HMDB0116217', 'name': 'CDP-DG(i-15:0/i-18:0)'}, {'DB_ID': 'HMDB0116226', 'name': 'CDP-DG(i-16:0/a-17:0)'}, {'DB_ID': 'HMDB0116234', 'name': 'CDP-DG(i-16:0/i-17:0)'}, {'DB_ID': 'HMDB0116251', 'name': 'CDP-DG(i-17:0/i-16:0)'}, {'DB_ID': 'HMDB0116261', 'name': 'CDP-DG(i-18:0/a-15:0)'}, {'DB_ID': 'HMDB0116268', 'name': 'CDP-DG(i-18:0/i-15:0)'}, {'DB_ID': 'HMDB0116285', 'name': 'CDP-DG(i-19:0/i-14:0)'}, {'DB_ID': 'HMDB0116296', 'name': 'CDP-DG(i-20:0/a-13:0)'}, {'DB_ID': 'HMDB0116302', 'name': 'CDP-DG(i-20:0/i-13:0)'}, {'DB_ID': 'HMDB0116318', 'name': 'CDP-DG(i-21:0/i-12:0)'}, {'DB_ID': 'HMDB0116366', 'name': 'CDP-DG(a-17:0/i-16:0)'}]}	('C45H83N3O15P2_967.529943', '', 1)	[]
484.2765103	3.7389202	kp376_967.5366	M0,M+H+, 2x charged	['C45H83N3O15P2']	967.53660473323	CDP-DG(a-13:0/i-20:0)	{'C45H83N3O15P2': [{'DB_ID': 'HMDB0116076', 'name': 'CDP-DG(a-13:0/i-20:0)'}, {'DB_ID': 'HMDB0116092', 'name': 'CDP-DG(a-15:0/i-18:0)'}, {'DB_ID': 'HMDB0116121', 'name': 'CDP-DG(a-21:0/i-12:0)'}, {'DB_ID': 'HMDB0116155', 'name': 'CDP-DG(i-12:0/a-21:0)'}, {'DB_ID': 'HMDB0116166', 'name': 'CDP-DG(i-12:0/i-21:0)'}, {'DB_ID': 'HMDB0116183', 'name': 'CDP-DG(i-13:0/i-20:0)'}, {'DB_ID': 'HMDB0116200', 'name': 'CDP-DG(i-14:0/i-19:0)'}, {'DB_ID': 'HMDB0116217', 'name': 'CDP-DG(i-15:0/i-18:0)'}, {'DB_ID': 'HMDB0116226', 'name': 'CDP-DG(i-16:0/a-17:0)'}, {'DB_ID': 'HMDB0116234', 'name': 'CDP-DG(i-16:0/i-17:0)'}, {'DB_ID': 'HMDB0116251', 'name': 'CDP-DG(i-17:0/i-16:0)'}, {'DB_ID': 'HMDB0116261', 'name': 'CDP-DG(i-18:0/a-15:0)'}, {'DB_ID': 'HMDB0116268', 'name': 'CDP-DG(i-18:0/i-15:0)'}, {'DB_ID': 'HMDB0116285', 'name': 'CDP-DG(i-19:0/i-14:0)'}, {'DB_ID': 'HMDB0116296', 'name': 'CDP-DG(i-20:0/a-13:0)'}, {'DB_ID': 'HMDB0116302', 'name': 'CDP-DG(i-20:0/i-13:0)'}, {'DB_ID': 'HMDB0116318', 'name': 'CDP-DG(i-21:0/i-12:0)'}, {'DB_ID': 'HMDB0116366', 'name': 'CDP-DG(a-17:0/i-16:0)'}]}	('C45H83N3O15P2_967.529943', '', 1)	[]
523.2882102	3.743064	kp377_1045.579	M0,M+H+, 2x charged	None	1045.57896483323				[]
525.3047411	3.6331215	kp377_1045.579	13C/12C*4, 2x charged,M+H+, 2x charged	None	1045.57896483323				[]
462.2352357	3.9683542	kp378_917.4365	13C/12C*6, 2x charged,M+H+, 2x charged	None	917.4365090443066				[]
481.2071227	3.830895	kp378_917.4365	13C/12C*5, 2x charged,K/H, 2x charged	None	917.4365090443066				[]
459.2233516	3.8118622	kp378_917.4365	M0,M+H+, 2x charged	None	917.4365090443066				[]
619.34972	3.8222513	kp379_1210.6867	13C/12C*4, 2x charged,Na/H, 2x charged	None	1210.6866911553834				[]
617.338705	3.8489845	kp379_1210.6867	M0,Na/H, 2x charged	None	1210.6866911553834				[]
606.3501904	3.9076958	kp379_1210.6867	13C/12C, 2x charged,M+H+, 2x charged	None	1210.6866911553834				[]
650.2991482	4.0088477	kp380_1287.5475	13C/12C*12, 2x charged,M+H+, 2x charged	None	1287.54747003323				[]
644.2757283	3.983576	kp380_1287.5475	M0,M+H+, 2x charged	None	1287.54747003323				[]
655.3113538	4.281297	kp381_1309.6126	M0,M+H+, 2x charged	None	1309.61258963323				[]
659.3219323	4.2989635	kp381_1309.6126	13C/12C*8, 2x charged,M+H+, 2x charged	None	1309.61258963323				[]
683.3271959	4.1062675	kp382_1365.643	M0,M+H+, 2x charged	None	1365.64301873323				[]
687.3365193	4.381413	kp382_1365.643	13C/12C*8, 2x charged,M+H+, 2x charged	None	1365.64301873323				[]
580.2767269	4.1403008	kp383_1159.5482	M0,M+H+, 2x charged	None	1159.54815083323				[]
581.2820554	4.1398396	kp383_1159.5482	13C/12C*2, 2x charged,M+H+, 2x charged	None	1159.54815083323				[]
525.22571	4.5246863	kp384_1008.4394	13C/12C*4, 2x charged,HCl, 2x charged	None	1008.4393630331526				[]
523.2102334	4.3503404	kp384_1008.4394	M0,HCl, 2x charged	None	1008.4393630331526				[]
507.2363834	4.3503404	kp384_1008.4394	13C/12C*5, 2x charged,M+H+, 2x charged	None	1008.4393630331526				[]
527.2419714	4.493976	kp384_1008.4394	13C/12C*3, 2x charged,ACN, 2x charged	None	1008.4393630331526				[]
509.2507869	4.5221863	kp385_1012.4724	13C/12C*5, 2x charged,M+H+, 2x charged	None	1012.4724115553834				[]
527.24185	4.5810666	kp385_1012.4724	13C/12C*4, 2x charged,HCl, 2x charged	None	1012.4724115553834				[]
525.2259691	4.7203307	kp385_1012.4724	M0,HCl, 2x charged	None	1012.4724115553834				[]
511.267366	4.5785146	kp386_1017.5072	13C/12C*4, 2x charged,M+H+, 2x charged	None	1017.5072284332299				[]
509.2538489	4.718307	kp386_1017.5072	M0,M+H+, 2x charged	None	1017.5072284332299				[]
525.2264852	5.005854	kp387_1012.4707	M0,HCl, 2x charged	None	1012.47068136646				[]
527.2421591	4.928706	kp387_1012.4707	13C/12C*4, 2x charged,HCl, 2x charged	None	1012.47068136646				[]
525.2259814	4.178313	kp388_1012.4702	M0,HCl, 2x charged	None	1012.4702166896118				[]
509.2511596	4.4493475	kp388_1012.4702	13C/12C*5, 2x charged,M+H+, 2x charged	None	1012.4702166896118				[]
527.2381727	4.406767	kp388_1012.4702	13C/12C*4, 2x charged,HCl, 2x charged	None	1012.4702166896118				[]
511.2654712	4.4144683	kp389_1017.5036	13C/12C*4, 2x charged,M+H+, 2x charged	None	1017.50362913323				[]
509.2521444	4.1742	kp389_1017.5036	M0,M+H+, 2x charged	None	1017.50362913323				[]
511.2676346	4.493976	kp390_1021.5371	M0,M+H+, 2x charged	None	1021.537064234145				[]
513.2834161	4.345916	kp390_1021.5371	13C/12C*4, 2x charged,M+H+, 2x charged	None	1021.537064234145				[]
469.2595122	4.176274	kp391_933.4894	13C/12C*4, 2x charged,M+H+, 2x charged	None	933.4893589332299				[]
467.2438332	4.352474	kp391_933.4894	M0,M+H+, 2x charged	None	933.4893589332299				[]
509.2307055	5.4413695	kp392_974.4425	13C/12C*6, 2x charged,HCl, 2x charged	None	974.442537293168				[]
488.2279108	5.2581744	kp392_974.4425	13C/12C, 2x charged,M+H+, 2x charged	None	974.442537293168				[]
491.2409216	5.3506947	kp392_974.4425	13C/12C*7, 2x charged,M+H+, 2x charged	None	974.442537293168				[]
499.2154578	5.3339114	kp392_974.4425	M0,Na/H, 2x charged	None	974.442537293168				[]
507.2149934	5.216577	kp392_974.4425	13C/12C*2, 2x charged,HCl, 2x charged	None	974.442537293168				[]
503.3006335	5.376795	kp393_1005.5911	M0,M+H+, 2x charged	None	1005.5910888398654				[]
506.3183481	5.184754	kp393_1005.5911	13C/12C*6, 2x charged,M+H+, 2x charged	None	1005.5910888398654				[]
504.2961195	5.216577	kp393_1005.5911	13C/12C*2, 2x charged,M+H+, 2x charged	None	1005.5910888398654				[]
522.2893487	5.321764	kp393_1005.5911	13C/12C, 2x charged,HCl, 2x charged	None	1005.5910888398654				[]
505.3052592	5.38101	kp393_1005.5911	13C/12C*4, 2x charged,M+H+, 2x charged	None	1005.5910888398654				[]
471.2744437	5.4347095	kp394_937.5223	13C/12C*4, 2x charged,M+H+, 2x charged	None	937.5222776665634				[]
472.2767335	5.9616895	kp394_937.5223	13C/12C*6, 2x charged,M+H+, 2x charged	None	937.5222776665634				[]
469.259929	5.445406	kp394_937.5223	M0,M+H+, 2x charged	None	937.5222776665634				[]
471.2729814	5.7745624	kp395_937.5182	13C/12C*4, 2x charged,M+H+, 2x charged	None	937.51824823323				[]
469.2592533	5.7054667	kp395_937.5182	M0,M+H+, 2x charged	None	937.51824823323				[]
672.283447	4.000105	kp396_1341.5582	13C/12C*2, 2x charged,M+H+, 2x charged	None	1341.55815343323				[]
671.2853379	4.27925	kp396_1341.5582	M0,M+H+, 2x charged	None	1341.55815343323				[]
628.2813415	4.2937965	kp397_1255.5612	M0,M+H+, 2x charged	None	1255.5611731332299				[]
634.3072381	4.586351	kp397_1255.5612	13C/12C*12, 2x charged,M+H+, 2x charged	None	1255.5611731332299				[]
505.2633444	5.3197446	kp398_970.5591	M0,K/H, 2x charged	['C47H88O16P2']	970.5591113665375	PIP(16:0/22:2(13Z,16Z))	{'C47H88O16P2': [{'DB_ID': 'HMDB0009933', 'name': 'PIP(16:0/22:2(13Z,16Z))'}, {'DB_ID': 'HMDB0009969', 'name': 'PIP(18:1(15Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009977', 'name': 'PIP(18:1(9Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009988', 'name': 'PIP(18:2(9Z,12Z)/20:0)'}, {'DB_ID': 'HMDB0009997', 'name': 'PIP(20:0/18:2(9Z,12Z))'}, {'DB_ID': 'HMDB0009999', 'name': 'PIP(20:1(11Z)/18:1(11Z))'}, {'DB_ID': 'HMDB0010000', 'name': 'PIP(20:1(11Z)/18:1(9Z))'}, {'DB_ID': 'HMDB0010002', 'name': 'PIP(20:2(11Z,14Z)/18:0)'}, {'DB_ID': 'HMDB0010023', 'name': 'PIP(22:2(13Z,16Z)/16:0)'}]}	('C47H88O16P2_970.55476', '', 1)	[]
486.2857882	5.2896037	kp398_970.5591	13C/12C, 2x charged,M+H+, 2x charged	['C47H88O16P2']	970.5591113665375	PIP(16:0/22:2(13Z,16Z))	{'C47H88O16P2': [{'DB_ID': 'HMDB0009933', 'name': 'PIP(16:0/22:2(13Z,16Z))'}, {'DB_ID': 'HMDB0009969', 'name': 'PIP(18:1(15Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009977', 'name': 'PIP(18:1(9Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009988', 'name': 'PIP(18:2(9Z,12Z)/20:0)'}, {'DB_ID': 'HMDB0009997', 'name': 'PIP(20:0/18:2(9Z,12Z))'}, {'DB_ID': 'HMDB0009999', 'name': 'PIP(20:1(11Z)/18:1(11Z))'}, {'DB_ID': 'HMDB0010000', 'name': 'PIP(20:1(11Z)/18:1(9Z))'}, {'DB_ID': 'HMDB0010002', 'name': 'PIP(20:2(11Z,14Z)/18:0)'}, {'DB_ID': 'HMDB0010023', 'name': 'PIP(22:2(13Z,16Z)/16:0)'}]}	('C47H88O16P2_970.55476', '', 1)	[]
491.3095466	5.984244	kp398_970.5591	13C/12C*11, 2x charged,M+H+, 2x charged	['C47H88O16P2']	970.5591113665375	PIP(16:0/22:2(13Z,16Z))	{'C47H88O16P2': [{'DB_ID': 'HMDB0009933', 'name': 'PIP(16:0/22:2(13Z,16Z))'}, {'DB_ID': 'HMDB0009969', 'name': 'PIP(18:1(15Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009977', 'name': 'PIP(18:1(9Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009988', 'name': 'PIP(18:2(9Z,12Z)/20:0)'}, {'DB_ID': 'HMDB0009997', 'name': 'PIP(20:0/18:2(9Z,12Z))'}, {'DB_ID': 'HMDB0009999', 'name': 'PIP(20:1(11Z)/18:1(11Z))'}, {'DB_ID': 'HMDB0010000', 'name': 'PIP(20:1(11Z)/18:1(9Z))'}, {'DB_ID': 'HMDB0010002', 'name': 'PIP(20:2(11Z,14Z)/18:0)'}, {'DB_ID': 'HMDB0010023', 'name': 'PIP(22:2(13Z,16Z)/16:0)'}]}	('C47H88O16P2_970.55476', '', 1)	[]
489.2875482	4.5936136	kp398_970.5591	13C/12C*7, 2x charged,M+H+, 2x charged	['C47H88O16P2']	970.5591113665375	PIP(16:0/22:2(13Z,16Z))	{'C47H88O16P2': [{'DB_ID': 'HMDB0009933', 'name': 'PIP(16:0/22:2(13Z,16Z))'}, {'DB_ID': 'HMDB0009969', 'name': 'PIP(18:1(15Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009977', 'name': 'PIP(18:1(9Z)/20:1(11Z))'}, {'DB_ID': 'HMDB0009988', 'name': 'PIP(18:2(9Z,12Z)/20:0)'}, {'DB_ID': 'HMDB0009997', 'name': 'PIP(20:0/18:2(9Z,12Z))'}, {'DB_ID': 'HMDB0009999', 'name': 'PIP(20:1(11Z)/18:1(11Z))'}, {'DB_ID': 'HMDB0010000', 'name': 'PIP(20:1(11Z)/18:1(9Z))'}, {'DB_ID': 'HMDB0010002', 'name': 'PIP(20:2(11Z,14Z)/18:0)'}, {'DB_ID': 'HMDB0010023', 'name': 'PIP(22:2(13Z,16Z)/16:0)'}]}	('C47H88O16P2_970.55476', '', 1)	[]
502.3168767	5.2620616	kp399_979.6267	13C/12C, 2x charged,Na/H, 2x charged	None	979.6267406443067				[]
490.3137915	4.993603	kp399_979.6267	M0,M+H+, 2x charged	None	979.6267406443067				[]
491.3200282	5.12037	kp399_979.6267	13C/12C*2, 2x charged,M+H+, 2x charged	None	979.6267406443067				[]
483.2752272	4.3048844	kp400_965.5439	M0,M+H+, 2x charged	None	965.54391073323				[]
486.286025	4.178313	kp400_965.5439	13C/12C*6, 2x charged,M+H+, 2x charged	None	965.54391073323				[]
881.8788755	4.4021816	kp401_1739.7639	M0,Na/H, 2x charged	None	1739.76392597764				[]
870.8862619	4.412422	kp401_1739.7639	13C/12C, 2x charged,M+H+, 2x charged	None	1739.76392597764				[]
870.387982	4.4062867	kp401_1739.7639	M0,M+H+, 2x charged	None	1739.76392597764				[]
602.2649201	4.6548696	kp402_1203.5316	M0,M+H+, 2x charged	None	1203.53159153323				[]
604.2806579	4.5393825	kp402_1203.5316	13C/12C*4, 2x charged,M+H+, 2x charged	None	1203.53159153323				[]
515.2111747	4.718307	kp403_1029.4239	M0,M+H+, 2x charged	None	1029.42390943323				[]
517.2267212	4.7615085	kp403_1029.4239	13C/12C*4, 2x charged,M+H+, 2x charged	None	1029.42390943323				[]
517.2266497	5.1479497	kp404_1029.4236	13C/12C*4, 2x charged,M+H+, 2x charged	None	1029.42355563323				[]
515.2108924	4.857624	kp404_1029.4236	M0,M+H+, 2x charged	None	1029.42355563323				[]
595.1967062	4.720383	kp405_1189.3952	M0,M+H+, 2x charged	None	1189.39517033323				[]
597.2124506	4.612053	kp405_1189.3952	13C/12C*4, 2x charged,M+H+, 2x charged	None	1189.39517033323				[]
533.2191588	4.8576255	kp406_1061.411	13C/12C*4, 2x charged,M+H+, 2x charged	['C41H74N7O17P3S']	1061.41100483323	Phytanoyl-CoA	{'C41H74N7O17P3S': [{'DB_ID': 'HMDB0112250', 'name': 'Isoeicosanoyl-CoA'}]}	('C41H74N7O17P3S_1061.407474', '', 1), ('C41H74N7O17P3S_1061.407476', '', 1)	[]
531.2058325	4.783506	kp406_1061.411	M0,M+H+, 2x charged	['C41H74N7O17P3S']	1061.41100483323	Phytanoyl-CoA	{'C41H74N7O17P3S': [{'DB_ID': 'HMDB0112250', 'name': 'Isoeicosanoyl-CoA'}]}	('C41H74N7O17P3S_1061.407474', '', 1), ('C41H74N7O17P3S_1061.407476', '', 1)	[]
621.3659999	5.0611806	kp407_1237.7032	13C/12C*4, 2x charged,M+H+, 2x charged	None	1237.70322593323				[]
619.3512125	4.8514867	kp407_1237.7032	M0,M+H+, 2x charged	None	1237.70322593323				[]
497.1999438	4.8576546	kp408_993.4021	M0,M+H+, 2x charged	None	993.4021140332301				[]
499.2161567	4.7635674	kp408_993.4021	13C/12C*4, 2x charged,M+H+, 2x charged	None	993.4021140332301				[]
870.3865006	4.8596783	kp409_1738.7575	13C/12C, 2x charged,M+H+, 2x charged	None	1738.7574565109733				[]
870.8886817	4.8576546	kp409_1738.7575	13C/12C*2, 2x charged,M+H+, 2x charged	None	1738.7574565109733				[]
881.3715879	4.8616867	kp409_1738.7575	M0,Na/H, 2x charged	None	1738.7574565109733				[]
630.29629	5.003828	kp410_1255.5629	13C/12C*4, 2x charged,M+H+, 2x charged	None	1255.5628985332298				[]
628.280595	5.0078835	kp410_1255.5629	M0,M+H+, 2x charged	None	1255.5628985332298				[]
611.2543217	5.007923	kp411_1221.5081	M0,M+H+, 2x charged	None	1221.50814673323				[]
613.2678115	5.007925	kp411_1221.5081	13C/12C*4, 2x charged,M+H+, 2x charged	None	1221.50814673323				[]
575.2304457	5.323789	kp412_1149.4503	M0,M+H+, 2x charged	None	1149.4503134332301				[]
577.2338542	5.3278255	kp412_1149.4503	13C/12C*4, 2x charged,M+H+, 2x charged	None	1149.4503134332301				[]
531.3070546	5.264708	kp413_1049.563	13C/12C*12, 2x charged,M+H+, 2x charged	None	1049.56303713323				[]
525.283389	5.383023	kp413_1049.563	M0,M+H+, 2x charged	None	1049.56303713323				[]
551.2646636	5.6751714	kp414_1101.5198	M0,M+H+, 2x charged	None	1101.51983223323				[]
552.2658001	5.4189105	kp414_1101.5198	13C/12C*2, 2x charged,M+H+, 2x charged	None	1101.51983223323				[]
525.2834831	5.7178473	kp415_1049.5645	M0,M+H+, 2x charged	None	1049.5645383998967				[]
531.307435	5.9616838	kp415_1049.5645	13C/12C*12, 2x charged,M+H+, 2x charged	None	1049.5645383998967				[]
528.2969992	6.294722	kp415_1049.5645	13C/12C*6, 2x charged,M+H+, 2x charged	None	1049.5645383998967				[]
573.2149253	6.125097	kp416_1145.4165	M0,M+H+, 2x charged	None	1145.416534199845				[]
578.2338459	5.9596305	kp416_1145.4165	13C/12C*10, 2x charged,M+H+, 2x charged	None	1145.416534199845				[]
595.1967628	6.116995	kp416_1145.4165	13C/12C*5, 2x charged,K/H, 2x charged	None	1145.416534199845				[]
597.2134083	5.931898	kp416_1145.4165	13C/12C*9, 2x charged,K/H, 2x charged	None	1145.416534199845				[]
594.2097381	5.9678535	kp416_1145.4165	13C/12C*5, 2x charged,HCl, 2x charged	None	1145.416534199845				[]
577.2199658	5.9616838	kp416_1145.4165	13C/12C*8, 2x charged,M+H+, 2x charged	None	1145.416534199845				[]
