"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","Orbi_P_E2_EXBLANKA.mzML Peak area","Orbi_P_E2_EXBLANKB.mzML Peak area","Orbi_P_E2_EXBLANKC.mzML Peak area","Orbi_P_E2_WS03A.mzML Peak area","Orbi_P_E2_WS03B.mzML Peak area","Orbi_P_E2_WS03C.mzML Peak area","Orbi_P_E2_Wasteblank4.mzML Peak area","Orbi_P_E2_Wasteblank5.mzML Peak area","Orbi_P_E2_Wasteblank6.mzML Peak area","...23"
6490,723.111648282479,2.960451,"","","","173","936","[M+Na]+","","2","6447;6490","700.12246",0,0,0,1204.2468,1340.0922,1114.5647,0,0,0,""
6491,643.151100903564,2.9604628,"","","","173","934","[M+H]+","","2","6491;6428","642.14497",0,0,0,1744.4084,1747.0012,1848.7091,0,0,0,""
6513,498.174023511453,2.968589,"","","","173","942","[M+Na]+","","3","6513;6552;6526","475.18505",0,0,0,6638.4062,6799.926,5740.787,0,0,0,""
6437,381.080123191113,2.9694142,"","","","173","940","[M+K]+","","2","6437;6479","342.11696",43.97149,33.72014,75.56047,1009.41406,883.96533,991.3649,48.63817,54.263893,67.37369,""
6526,514.148717145022,2.979265,"","","","173","942","[M+K]+","","2","6513;6526","475.18505",0,0,0,5523.2886,5337.73,4858.0454,0,0,0,""
6552,476.192073693461,2.9978447,"","","","173","942","[M+H]+","","2","6513;6552","475.18505",0,0,0,2231.3794,2610.0676,2294.4504,0,0,0,""
6496,285.132662606143,3.006894,"","","","173","945","[M+Na]+","","2","6510;6496","262.14289",220.9391,221.76628,131.95337,2564.8735,2653.7117,2525.8025,279.86368,123.26997,385.54727,""
6586,389.217691393163,3.0171454,"","","","176","948","[M+H]+","","3","6583;6586;6585","388.21099",0,0,0,2209.8503,2419.1223,2016.9862,0,0,0,""
6587,538.22982173078,3.0171454,"","","","176","947","[M+NH4]+","","3","6595;6588;6587","520.19615",0,0,0,2810.081,3073.5515,2721.7827,0,0,0,""
6583,411.200353421645,3.0276256,"","","","176","948","[M+Na]+","","4","6583;6586;6585;6594","388.21099",0,27.319849,0,5559.391,5807.473,5568.6973,0,0,0,""
6623,446.181629393039,3.036914,"","","","188","951","[M+H]+","","3","6629;6620;6623","445.17469",0,0,0,961.4422,790.4665,870.6573,0,0,0,""
6629,468.163900368051,3.0390575,"","","","188","951","[M+Na]+","","3","6629;6620;6623","445.17469",0,0,0,1285.4366,1383.5266,1198.3477,0,0,0,""
6712,353.158370532325,3.0452042,"","","","188","955","[M+Na]+","","2","6712;6708","330.17009",59.122414,35.92215,32.895386,1779.1376,1832.8373,1449.4698,25.082415,27.009422,35.34599,""
6648,540.244969657794,3.047923,"","","","188","952","[M+NH4]+","","3","6648;6650;6647","522.21104",0,0,0,2655.0835,2675.1426,2104.2703,0,0,0,""
6708,348.204841572705,3.061109,"","","","188","955","[M+NH4]+","","2","6712;6708","330.17009",88.48697,30.433758,71.7065,633.7967,773.78613,849.2628,27.658272,47.9907,25.874964,""
6715,917.368142332544,3.0697758,"","","","188","960","[M+H]+","","2","6739;6715","916.35949",0,0,0,570.2664,839.2316,588.2022,0,0,0,""
6739,934.391934601656,3.0761087,"","","","188","960","[M+NH4]+","","2","6739;6715","916.35949",0,0,0,337.96365,361.94846,262.43866,0,0,0,""
6740,641.224061413309,3.0761964,"","","","188","961","[M+Na]+","","2","6743;6740","618.23433",0,0,0,2289.303,1972.5271,1937.4517,0,0,0,""
6766,465.103811283891,3.0906506,"","","","188","965","[M+H]+","","3","6766;6760;6767","464.09631",0,0,0,26680.502,28004.174,26886.072,0,0,0,""
6759,237.074289432212,3.098611,"","","","188","962","[M+Na]+","","3","6763;6759;6773","214.08447",0,31.320906,25.722393,1326.6171,1467.121,834.1703,17.82113,0,15.495932,""
6786,535.27617489875,3.1023576,"","","","188","970","[M+H]+","","2","6793;6786","534.26914",0,0,0,9861.118,10853.7,9634.769,0,0,0,""
6841,440.192296112243,3.1040294,"","","","188","973","[M+NH4]+","","3","6840;6852;6841","422.15849",0,0,0,722.8962,555.2058,564.498,0,0,0,""
6722,208.098342813699,3.1056442,"","","","188","963","[M+H]+","","2","6722;6730","207.09064",55.367405,0,28.923183,2214.7805,2485.3057,2439.4658,0,0,0,""
6880,855.330934026547,3.1079137,"","","","188","976","[2M+Na]+","","2","6880;6883","416.17005",0,0,0,1102.8674,1517.3757,981.1231,0,0,0,""
6823,595.167479527811,3.117625,"","","","188","972","[M+H]+","","2","6823;6824","594.16061",0,0,0,6670.539,6706.049,6264.004,0,0,0,""
6881,411.200305878079,3.1233685,"","","","188","971","[M+Na]+","","2","6881;6874","388.21079",0,27.319849,22.390713,2591.944,3005.5417,2052.5583,0,0,0,""
6843,519.198651972995,3.128087,"","","","188","","","","","","",0,0,0,12252.24,12343.872,11680.242,0,0,0,""
6858,573.206255338769,3.1319087,"","","","188","979","[M+Na]+","","2","6858;6859","550.21762",0,0,0,8624.095,8391.78,8290.54,0,0,0,""
6861,422.100554241243,3.1320179,"","","","188","978","[M+K]+","","2","6876;6861","383.13759",0,0,0,937.036,1004.471,869.86725,0,0,0,""
6871,624.286709440676,3.1357234,"","","","188","975","[M+H]+","","2","6693;6871","623.27949",0,0,0,4929.57,5303.8896,4785.338,0,0,0,""
6876,384.144880601003,3.1378415,"","","","188","978","[M+H]+","","3","6816;6876;6861","383.13759",0,0,0,17665.492,23327.123,20069.479,0,0,0,""
6883,434.203063109398,3.1399448,"","","","188","976","[M+NH4]+","","2","6880;6883","416.17005",0,0,0,2265.877,3083.5417,1797.4534,0,0,0,""
6910,498.174271982162,3.1512477,"","","","188","980","[M+Na]+","","3","6910;6907;6855","475.18475",0,0,0,3259.807,3270.3833,2825.8684,0,0,0,""
6986,490.229766868888,3.163466,"","","","188","990","[M+NH4]+","","2","6986;6984","472.19574",0,24.040646,0,999.0757,1091.7511,860.8541,0,0,0,""
7002,409.185257050289,3.170946,"","","","188","992","[M+Na]+","","2","7002;7013","386.19527",0,21.068754,0,7747.3525,10019.448,8364.334,20.990353,31.867981,17.20366,""
6984,473.202804226971,3.1781816,"","","","188","990","[M+H]+","","2","6986;6984","472.19574",0,0,0,2234.5073,2427.9043,2298.4644,0,0,0,""
6997,562.251531300956,3.1870975,"","","","188","993","[M+NH4]+","","2","6991;6997","544.21771",0,0,0,1676.9297,1871.913,1845.882,0,0,0,""
7013,425.157664503473,3.1919308,"","","","188","992","[M+K]+","","2","7002;7013","386.19527",0,0,0,2536.6575,2623.201,2226.42,0,0,0,""
7026,528.185580502934,3.1960738,"","","","188","998","[M+Na]+","","3","7026;7025;7027","505.1962",0,0,0,1044.2191,949.88025,677.5797,0,0,0,""
7028,595.16764890451,3.1960738,"","","","188","999","[M+H]+","","3","7031;7030;7028","594.16053",0,0,0,86727.25,89565.56,90155.75,0,0,0,""
7032,682.403253388591,3.1960738,"","","","188","1001","[M+NH4]+","","2","7034;7032","664.36947",0,0,0,3131.2822,3305.3,3176.4097,0,0,0,""
7117,219.100311562217,3.2342951,"","","","210","1008","[M+Na]+","","3","7113;7089;7117","196.11068",88.04742,143.95844,259.72995,2967.9307,2646.552,2779.9697,97.942825,64.97374,167.65486,""
7158,365.171846411221,3.2426255,"","","","210","1011","[M+H]+","","2","7192;7158","364.1646",0,0,0,8760.512,9597.81,8634.293,0,0,0,""
7171,832.434886997848,3.2461472,"","","","210","1012","[M+NH4]+","","4","7170;7173;7171;7176","814.40095",0,0,0,7676.271,7955.3916,7567.398,0,0,0,""
7174,625.17888834045,3.2475615,"","","","210","1013","[M+H]+","","2","7175;7174","624.17133",0,0,0,6744.701,7029.911,6380.4756,0,0,0,""
7195,755.277520638579,3.2518375,"","","","210","1018","[M+Na]+","","2","7195;7206","732.28739",0,0,0,230.1537,377.1958,258.06763,0,0,0,""
7058,574.250897650464,3.253609,"","","","210","1017","[M+NH4]+","","2","7058;7197","556.21733",0,0,0,746.7678,1044.4778,685.6317,0,0,0,""
7206,750.320307703564,3.2574701,"","","","210","1018","[M+NH4]+","","2","7195;7206","732.28739",0,0,0,2550.3792,2824.871,2727.8716,0,0,0,""
7223,352.116474870069,3.2660685,"","","","210","1021","[M+Na]+","","2","7221;7223","329.12736",0,0,0,1173.5939,1130.2737,1038.6992,0,0,0,""
7266,582.220012228928,3.286684,"","","","210","1024","[M+NH4]+","","3","7273;7267;7266","564.18638",0,0,0,2442.6348,2604.0698,2538.3909,0,0,0,""
7265,393.189426028346,3.2873628,"","","","210","1025","[M+Na]+","","3","7260;7268;7265","370.20064",0,22.61185,0,3567.573,3602.3667,3126.4346,25.91863,27.354012,22.254549,""
7280,684.361002011992,3.2927167,"","","","210","1026","[M+NH4]+","","2","7282;7280","666.32779",0,0,0,390.5144,534.02527,438.49954,0,0,0,""
7303,596.235825941973,3.3044941,"","","","210","1029","[M+NH4]+","","3","7303;7304;7305","578.20219",0,0,0,4066.0586,4617.94,3919.0144,0,0,0,""
7098,427.148242936067,3.3062594,"","","","210","1027","[M+Na]+","","2","7302;7098","404.15922",0,0,0,1020.8536,1113.8113,819.4448,0,0,0,""
7268,371.209216676027,3.3072004,"","","","210","1025","[M+H]+","","3","7260;7268;7265","370.20064",39.623642,0,0,3153.7273,3439.0657,2895.7437,0,0,0,""
7393,696.383233811889,3.3232894,"","","","210","1035","[M+NH4]+","","3","7406;7391;7393","678.3494",25.799416,0,0,8701.452,9289.736,8277.295,0,0,26.004759,""
7375,449.108909544505,3.3366916,"","","","210","1033","[M+H]+","","2","7375;7378","448.10174",0,0,0,4524.8784,4589.283,4228.6094,0,0,0,""
7445,409.18501147,3.3388462,"","","","210","1044","[M+Na]+","","2","7463;7445","386.19523",0,29.543493,26.066998,3197.7168,2649.3276,2437.3267,0,29.019566,29.089008,""
7243,1124.55118014426,3.3438742,"","","","210","1040","[M+NH4]+","","2","7243;7429","1106.51875",37.26368,25.700062,0,6690.5254,7262.39,6855.493,20.94553,0,0,""
7406,701.337871994571,3.3497963,"","","","210","1035","[M+Na]+","","2","7406;7393","678.3494",0,0,0,2362.0254,2660.0518,2209.6365,0,0,0,""
7396,375.156111204324,3.3501346,"","","","210","1037","[M+H]+","","3","7396;7398;7405","374.14886",0,0,0,2231.1062,2139.8674,1952.9309,0,0,0,""
7425,566.201543786262,3.3516037,"","","","210","1042","[M+Na]+","","2","7425;7436","543.21236",0,0,0,2206.991,2197.7908,2148.3872,0,0,0,""
7427,603.206521450141,3.3516037,"","","","210","1041","[M+Na]+","","3","7437;7427;7426","580.21728",0,0,0,2456.4714,2414.7664,2165.4575,0,0,0,""
7444,335.160930873879,3.3557987,"","","","210","","","","","","",0,0,0,6899.262,7679.957,6893.529,0,0,0,""
7429,1129.5093624678,3.3586588,"","","","210","1040","[M+Na]+","","2","7243;7429","1106.51875",0,0,0,1259.112,1029.6279,1021.72205,28.215193,0,0,""
7467,538.229546754033,3.359599,"","","","210","1045","[M+NH4]+","","4","7370;7470;7468;7467","520.19583",0,0,0,4240.6626,4581.7515,5579.9497,0,0,0,""
7506,422.145322971803,3.3741934,"","","","210","1051","[M+NH4]+","","2","7492;7506","404.11125",0,0,0,2257.9473,2300.6436,2084.946,0,0,0,""
7511,532.32841675539,3.3759558,"","","","210","1053","[M+H]+","","2","7511;7512","531.32162",0,0,0,2309.3552,2253.0786,1647.342,0,0,0,""
7548,371.148555257342,3.3824315,"","","","210","1054","[M+K]+","","2","7548;7553","332.1851",0,0,0,193.11432,228.17549,127.21143,0,0,24.322496,""
7512,554.311323355077,3.3965418,"","","","210","1053","[M+Na]+","","2","7511;7512","531.32162",0,0,0,852.3262,874.47546,1105.1531,0,0,0,""
7553,355.174019071043,3.3977075,"","","","210","1054","[M+Na]+","","2","7548;7553","332.1851",0,26.689636,0,2169.2288,2893.9893,1717.5526,20.65358,20.290552,28.8386,""
7562,371.208504198654,3.3986866,"","","","210","1059","[M+H]+","","3","7568;7565;7562","370.20027",0,18.897232,0,1036.4735,1491.8103,911.7414,0,0,0,""
7563,479.119987300749,3.399232,"","","","210","1055","[M+H]+","","2","7563;7557","478.1124",0,0,0,930.2823,534.5974,683.4279,0,0,0,""
7568,393.189601647835,3.4093022,"","","","210","1059","[M+Na]+","","3","7568;7565;7562","370.20027",32.138325,22.61185,80.46394,3189.0332,3015.9949,2891.5396,28.924894,27.354012,33.289486,""
7588,764.31553976767,3.4114485,"","","","197","1063","[M+NH4]+","","2","7594;7588","746.28105",0,0,0,1426.9431,1237.9448,1401.5492,0,0,0,""
7616,404.229113955435,3.4160848,"","","","234","1064","[M+NH4]+","","2","7606;7616","386.19524",39.111504,22.704964,0,2214.2224,2266.4875,1683.6273,0,19.335373,25.31046,""
7768,816.439960054093,3.4235811,"","","","234","1062","[M+NH4]+","","2","7608;7768","798.40609",0,0,0,6429.0503,5034.649,5925.7905,0,0,0,""
7565,409.162359803322,3.4342499,"","","","210","1059","[M+K]+","","3","7568;7565;7562","370.20027",0,0,0,1538.1068,2223.4868,1944.6255,45.227562,0,0,""
7651,910.376311099458,3.4356568,"","","","234","1067","[M+NH4]+","","2","7651;7653","892.34228",0,0,0,7517.1436,7562.8135,7094.5845,0,0,0,""
7606,409.185293043699,3.4384058,"","","","234","1064","[M+Na]+","","3","7606;7616;7595","386.19524",0,29.543493,36.90573,3494.138,2499.8152,2348.6929,0,22.37078,19.500748,""
7687,509.201050534194,3.44538,"","","","234","1068","[M+Na]+","","2","7687;7691","486.21153",0,0,0,1370.7045,1532.5728,1578.9396,0,0,0,""
7690,196.097844645509,3.4472072,"","","","234","1069","[M+H]+","","2","7696;7690","195.09038",0,0,0,2534.9731,2415.484,1764.264,0,0,0,""
7867,694.367069854514,3.4542444,"","","","234","1071","[M+NH4]+","","2","7867;7712","676.33324",0,0,0,5769.3936,6988.777,5268.8276,0,0,0,""
7779,135.117334162336,3.456027,"","","","234","","","","","","",3384.358,2246.2996,537.6086,20835.123,21547.19,19894.32,1328.0984,1336.9729,546.2483,""
7735,533.221645170951,3.4645135,"","","","234","1074","[M+H]+","","2","7735;7737","532.21463",0,0,0,2248.418,2239.4553,1768.8281,0,0,0,""
7798,219.100462331058,3.4670622,"","","","234","1079","[M+Na]+","","6","7798;7794;7699;7797;7785;7795","196.1106",47.400284,83.05226,33.747177,63248.418,65590.04,62277.395,114.99587,35.84217,65.044266,""
7769,211.169867536109,3.4695206,"","","","234","","","","","","",156.00313,177.83232,96.87803,12032.482,12284.971,11301.0625,138.6055,126.706215,351.74567,""
7747,832.434784078057,3.4708588,"","","","234","1075","[M+NH4]+","","2","7741;7747","814.39984",0,0,0,4674.684,5207.012,4220.634,0,0,0,""
7752,640.263696549672,3.4725387,"","","","234","1076","[M+NH4]+","","2","7753;7752","622.2299",0,0,0,2714.2263,2558.166,2357.4329,0,0,0,""
7799,228.159907543177,3.4768672,"","","","234","","","","","","",951.07446,209.45583,179.0927,19666.309,19176.4,17904.773,193.89265,83.14386,166.18935,""
7765,373.222459275038,3.4867344,"","","","234","1081","[M+H]+","","3","7770;7772;7765","372.21551",0,0,0,4179.7876,4436.7534,3797.1016,0,0,0,""
7795,197.11774206544,3.4902167,"","","","234","1079","[M+H]+","","3","7798;7785;7795","196.1106",391.50693,1030.8535,1821.4349,905767.8,913886.56,834987.9,637.0369,1029.0413,550.6426,""
7785,235.07348252838,3.4968178,"","","","234","1079","[M+K]+","","5","7798;7794;7797;7785;7795","196.1106",0,0,0,15123.583,15131.806,14614.903,0,0,0,""
7790,967.450600520718,3.4988387,"","","","234","1082","[M+Na]+","","2","7790;7807","944.46401",0,0,0,1298.6592,1291.7404,930.2175,0,0,0,""
7797,214.144250827649,3.5021963,"","","","234","1079","[M+NH4]+","","3","7798;7797;7785","196.1106",418.1361,123.37454,710.1987,28722.4,28396.67,26911.5,325.12857,486.6771,500.62262,""
7770,395.205537095431,3.510286,"","","","234","1081","[M+Na]+","","3","7772;7770;7765","372.21551",27.115978,52.371376,44.718372,12275.454,11843.604,10570.266,150.74742,33.779625,67.30126,""
7832,626.345925772185,3.5110276,"","","","215","","","","","","",0,0,0,23216.818,24476.508,25743.807,0,0,0,""
7807,962.500468574002,3.5183098,"","","","234","1082","[M+NH4]+","","2","7790;7807","944.46401",0,0,0,6300.3965,7062.7666,6066.169,20.269253,0,0,""
7876,146.060533227606,3.5319016,"","","","234","","","","","","",114.98988,338.11688,116.210434,18144.057,17174.203,16120.971,467.2369,1104.5345,200.88141,""
7882,609.23694177494,3.535104,"","","","234","1088","[M+Na]+","","2","7882;7887","586.24724",0,0,0,775.7034,1212.6812,1037.5746,0,0,0,""
7887,569.243468378177,3.5412242,"","","","234","1089","[M+H]+","","2","7883;7887","568.23647",0,0,0,13536.398,14891.096,12420.14,0,0,0,""
7917,510.283734701275,3.5591338,"","","","234","1093","[M+Na]+","","2","7917;7916","487.29465",0,0,0,2237.7695,2055.8481,2246.9912,0,0,0,""
7919,514.287383164672,3.5591338,"","","","234","1091","[M+NH4]+","","2","7928;7919","496.25371",0,0,0,622.1396,705.5676,636.8733,0,0,0,""
7924,769.269857345298,3.561631,"","","","234","1094","[M+Na]+","","3","7822;7939;7924","746.28146",0,0,0,8873.813,8277.814,7149.81,0,0,0,""
7822,764.315179363841,3.5733252,"","","","234","1094","[M+NH4]+","","2","7822;7924","746.28146",0,0,0,4426.608,3249.5237,4308.534,0,0,0,""
8044,495.221624877391,3.5817285,"","","","234","1098","[M+Na]+","","4","8048;8044;8062;8037","472.23205",0,0,0,2117.9229,1948.124,1859.8889,0,0,29.256607,""
7982,602.265742745901,3.5850527,"","","","234","1096","[M+NH4]+","","3","7982;7967;7990","584.23172",0,0,0,9425.383,9134.208,8553.709,0,0,0,""
7990,607.221196509265,3.5872343,"","","","234","1096","[M+Na]+","","2","7982;7990","584.23172",0,0,0,921.1222,837.69617,778.8287,0,0,0,""
8037,490.264524775843,3.5910835,"","","","234","1098","[M+NH4]+","","4","8049;8048;8044;8037","472.23205",0,23.58271,0,1643.4485,1462.6135,1567.612,0,0,0,""
8062,962.500703608942,3.5974631,"","","","234","1098","[2M+NH4]+","","2","8044;8062","472.23205",0,0,0,50150.625,48678.516,45692.598,20.269253,0,0,""
8045,618.277939504454,3.6043034,"","","","234","1097","[M+NH4]+","","3","8045;8051;8032","600.24487",0,0,0,839.54126,1030.3357,928.2012,0,0,0,""
8049,967.452567955208,3.6043055,"","","","234","1098","[2M+Na]+","","2","8049;8037","472.23205",0,0,0,16347.484,16863.738,15241.9,0,0,0,""
8040,369.117068882339,3.6057608,"","","","234","1101","[2M+H-H2O]+","","2","8040;8031","193.06065",0,0,0,1203.8267,1697.4454,1286.0482,0,0,0,""
8073,608.29072059731,3.608534,"","","","234","1109","[M+H]+","","3","8248;8059;8073","607.28402",0,0,0,31521.22,31105.49,27862.822,0,0,0,""
8100,600.249915178244,3.6137497,"","","","234","1108","[M+NH4]+","","3","8087;8100;8094","582.21555",0,0,0,3236.7007,3052.8782,2900.444,0,0,0,""
8126,335.16108832078,3.6237068,"","","","234","","","","","","",0,0,0,7625.301,7359.8174,7157.598,0,0,0,""
8152,525.304741106725,3.6331215,"","","","234","1111","[M+Na]+","","2","8152;8160","502.31601",0,0,0,2542.8184,2375.1702,2031.6031,0,0,0,""
8153,601.230219062213,3.6331437,"","","","234","1110","[M+Na]+","","2","8146;8153","578.24022",0,0,0,5839.189,5367.3276,5178.6724,0,0,0,""
8158,301.119138284128,3.6348515,"","","","234","1112","[M+H]+","","2","8156;8158","300.11258",0,0,0,741.17957,776.9843,647.0179,0,0,0,""
8172,319.130031662406,3.640828,"","","","234","1114","[M+NH4]+","","2","8165;8172","301.096",0,0,0,868.6878,935.35065,927.02295,0,0,0,""
8248,652.255144090737,3.6495178,"","","","234","1115","[M+Na]+","","3","8248;8059;8244","629.26636",0,0,0,330.88898,300.8741,357.5699,0,0,0,""
8242,608.290747812548,3.6707966,"","","","234","1118","[M+H]+","","2","8244;8242","607.28405",0,0,0,26639.27,25594.15,23362.69,0,0,0,""
8264,588.267242590542,3.6771133,"","","","234","1120","[M+NH4]+","","3","8264;8265;8266","570.23415",0,0,0,4254.567,3888.7747,4099.9736,0,0,0,""
8288,339.107766075108,3.6888905,"","","","234","","","","","","",0,0,0,23753.79,23712.422,19570.33,0,0,0,""
8310,592.295905520885,3.7008708,"","","","236","1128","[M+H]+","","3","8311;8323;8310","591.28907",0,0,0,41378.04,38051.258,40332.715,0,0,0,""
8373,473.28962739362,3.710682,"","","","234","","","","","","",34.108276,0,0,8301.273,7598.839,6791.784,0,0,0,""
8363,670.382117927038,3.7246456,"","","","234","1133","[M+NH4]+","","5","8363;8367;8374;8357;8365","652.34849",0,0,0,72042.21,67469.48,62764.77,0,0,0,""
8393,531.205989413712,3.7307618,"","","","234","","","","","","",0,0,0,16412.201,15206.5625,14120.944,0,0,0,""
8400,602.265090376393,3.7328074,"","","","234","","","","","","",0,0,0,15912.365,15332.802,14662.718,0,0,0,""
8427,668.366454800214,3.7369013,"","","","234","","","","","","",0,0,0,20506.365,19983.992,18389.283,0,0,0,""
8429,748.322968362885,3.7369013,"","","","234","1140","[M+NH4]+","","2","8433;8429","730.28893",0,0,0,312098,308976.2,285588.72,0,0,0,""
8458,362.254611703147,3.7394278,"","","","234","1145","[M+NH4]+","","3","8404;8438;8458","344.22115",1811.9803,2400.692,378.1577,12782.029,12535.75,11564.768,359.75647,360.51868,942.7595,""
8438,327.217736135175,3.7428784,"","","","234","1145","[M+H-H2O]+","","2","8438;8458","344.22115",0,48.363464,0,1948.2545,2138.828,1995.2264,32.74639,23.638706,27.23048,""
8456,407.111510646617,3.7429867,"","","","234","1141","[M+Na]+","","2","8406;8456","384.12154",0,0,0,850.294,547.42444,797.1165,0,0,0,""
8478,527.262409922431,3.7571714,"","","","219","1147","[M+Na]+","","2","8479;8478","504.2735",0,0,0,7646.6904,7676.0576,7001.171,0,0,0,""
8583,621.371711902751,3.7595658,"","","","234","1150","[M+H]+","","2","8587;8583","620.36155",0,24.451591,27.339233,7206.925,7615.658,7427.92,52.492622,29.680653,0,""
8404,367.211116762982,3.7621357,"","","","234","1145","[M+Na]+","","3","8422;8404;8458","344.22115",88.229774,159.3612,65.0231,21570.176,18023.61,16658.447,144.6667,141.4658,95.09941,""
8550,385.147602110246,3.7685647,"","","","234","1151","[M+Na]+","","2","8569;8550","362.1581",0,0,26.294857,1411.4624,1436.8523,1511.7926,0,0,26.588192,""
8553,567.227600531706,3.7814152,"","","","234","1157","[M+H-H2O]+","","4","8571;8553;8558;8574","584.23029",0,0,0,234466.08,242118.84,224247.36,0,0,0,""
8585,800.444930570283,3.7854679,"","","","234","1165","[M+NH4]+","","4","8584;8594;8585;8593","782.41148",0,0,0,101108.336,103100.484,95395.984,0,0,0,""
8564,468.27565940857,3.7855198,"","","","234","1159","[M+NH4]+","","2","8551;8564","450.24169",0,0,0,570.52997,713.8617,587.9561,0,0,0,""
8587,638.392480589358,3.7855082,"","","","234","1150","[M+NH4]+","","2","8587;8583","620.36155",0,0,0,1012.9708,1073.7423,976.8415,0,0,0,""
8582,566.243817718409,3.7863913,"","","","234","1163","[M+NH4]+","","2","8570;8582","548.20951",0,0,0,1270.2524,1079.401,1031.1447,0,18.868938,0,""
8532,283.116436275499,3.786694,"","","","234","1160","[M+Na]+","","2","8532;8530","260.12702",47.15349,40.060043,95.80598,2573.3965,2727.5989,1669.3939,167.76306,87.26654,206.66362,""
8635,459.223351600466,3.8118622,"","","","253","1168","[M+H]+","","3","8635;8633;8639","458.21682",0,0,0,12771.858,12657.731,11566.528,0,0,0,""
8641,634.36087770281,3.8139107,"","","","253","1178","[M+NH4]+","","2","8657;8641","616.32924",0,0,0,1139.6697,1151.2397,1080.1062,0,0,0,""
8731,506.312578470771,3.8149288,"","","","253","1179","[M+NH4]+","","3","8731;8723;8732","488.278",0,90.34213,71.07739,2407.0132,2534.3262,1986.3914,0,0,0,""
8654,659.341173640319,3.8181133,"","","","253","1170","[M+Na]+","","2","8668;8654","636.35248",0,0,0,1864.4048,2158.8408,1692.0812,0,0,0,""
8655,793.435791901269,3.8181133,"","","","253","1172","[M+Na]+","","2","8655;8682","770.44697",0,0,0,556.64526,840.75464,593.2096,0,0,0,""
8659,838.351272109606,3.8201618,"","","","253","1169","[M+NH4]+","","2","8659;8656","820.31742",0,0,0,1149.759,1051.1254,971.0277,0,0,0,""
8682,788.481179794872,3.8243368,"","","","253","1172","[M+NH4]+","","2","8655;8682","770.44697",0,0,0,2379.8494,2489.4692,2438.5444,0,0,0,""
8633,481.207122709241,3.830895,"","","","253","1168","[M+Na]+","","3","8635;8633;8639","458.21682",0,0,0,1324.9297,1372.5033,1155.1161,0,28.021845,0,""
8723,511.267872721843,3.8461514,"","","","253","1179","[M+Na]+","","3","8731;8723;8732","488.278",0,0,0,2131.3118,2241.9287,1912.6238,0,0,0,""
8657,617.338704952262,3.8489845,"","","","253","1178","[M+H]+","","2","8657;8641","616.32924",0,0,0,1570.6528,2329.7563,1449.1567,0,0,0,""
8733,489.284145879982,3.8537195,"","","","253","1179","[M+H]+","","2","8733;8732","488.278",0,0,0,717.5485,726.2773,586.662,0,0,0,""
8762,314.139256467729,3.871102,"","","","265","1184","[M+H]+","","2","8762;8771","313.13218",0,0,0,959.05457,1039.264,1046.8135,0,0,0,""
8769,532.31275014143,3.873207,"","","","265","1189","[M+NH4]+","","3","8769;8764;8770","514.27954",0,0,0,3417.2578,3622.5464,3263.8145,0,0,0,""
8777,602.264996667237,3.8753653,"","","","265","","","","","","",0,0,0,39326.715,40976.094,38939.973,0,0,0,""
8780,588.267405320829,3.87753,"","","","265","1187","[M+NH4]+","","2","8788;8780","570.23413",0,0,0,1920.5752,2215.498,1820.6628,0,0,0,""
8808,588.354407348643,3.8856075,"","","","265","1190","[M+Na]+","","2","8804;8808","565.3665",0,0,0,918.16644,913.6144,892.41943,0,0,0,""
8820,439.285197244128,3.8907335,"","","","265","","","","","","",0,0,0,10703.428,10753.684,9684.381,0,0,0,""
8823,654.387481307729,3.8907335,"","","","265","1191","[M+NH4]+","","3","8829;8686;8823","636.35374",0,0,0,10843.334,11447.301,10663.736,0,0,0,""
8764,553.243875949307,3.8946888,"","","","265","1189","[M+K]+","","3","8769;8764;8770","514.27954",0,0,0,236.8884,148.78389,219.52843,0,0,0,""
8838,951.457503108202,3.8970928,"","","","265","1193","[M+Na]+","","2","8838;8853","928.46852",0,0,0,936.53107,1039.1935,839.869,0,0,0,""
8853,946.502586677261,3.9056118,"","","","265","1193","[M+NH4]+","","2","8838;8853","928.46852",0,0,0,2103.7712,2175.8772,1953.6718,0,0,0,""
8859,606.350190363899,3.9076958,"","","","265","1194","[M+NH4]+","","3","8851;8858;8859","588.31605",0,0,0,2369.0054,2726.1365,2233.419,0,0,0,""
8865,389.171572735983,3.9102154,"","","","265","1195","[M+H]+","","3","8867;8866;8865","388.16428",0,0,0,8682.143,8688.206,7895.4453,0,0,0,""
8872,532.195068614826,3.9122598,"","","","265","1196","[M+Na]+","","2","8884;8872","509.20605",0,0,0,1765.1627,1657.629,1562.1392,0,0,0,""
8882,284.128610868141,3.9164217,"","","","265","1197","[M+H]+","","3","8875;8882;8883","283.12137",0,0,0,48518.17,47910.695,44292.527,0,0,0,""
8906,419.182238456286,3.9317195,"","","","266","1199","[M+H]+","","2","8909;8906","418.17496",0,0,0,1676.7462,1836.1699,1662.257,0,0,0,""
8914,721.338899144074,3.9344177,"","","","266","1201","[M+H]+","","2","8914;8930","720.33117",0,0,0,12139.226,13837.476,13057.465,0,0,0,""
8923,664.392847303679,3.9362247,"","","","266","1211","[M+NH4]+","","2","8918;8923","646.35941",0,0,0,761.4177,676.18774,523.52075,0,0,0,""
