id_number,mz,rtime,Orbi_P_E2_EXBLANKA.mzML,Orbi_P_E2_EXBLANKB.mzML,Orbi_P_E2_EXBLANKC.mzML,Orbi_P_E2_WS03A.mzML,Orbi_P_E2_WS03B.mzML,Orbi_P_E2_WS03C.mzML,Orbi_P_E2_Wasteblank4.mzML,Orbi_P_E2_Wasteblank5.mzML,Orbi_P_E2_Wasteblank6.mzML
6474,626.1738889,2.9584315,0,0,0,19933.373,18990.887,18027.6,0,0,0
6475,631.1290679,2.9584315,0,0,0,7694.12,8056.992,6879.8286,0,0,0
6490,723.1116483,2.960451,0,0,0,1204.2468,1340.0922,1114.5647,0,0,0
6491,643.1511009,2.9604628,0,0,0,1744.4084,1747.0012,1848.7091,0,0,0
6513,498.1740235,2.968589,0,0,0,6638.4062,6799.926,5740.787,0,0,0
6437,381.0801232,2.9694142,43.97149,33.72014,75.56047,1009.41406,883.96533,991.3649,48.63817,54.263893,67.37369
6526,514.1487171,2.979265,0,0,0,5523.2886,5337.73,4858.0454,0,0,0
6552,476.1920737,2.9978447,0,0,0,2231.3794,2610.0676,2294.4504,0,0,0
6496,285.1326626,3.006894,220.9391,221.76628,131.95337,2564.8735,2653.7117,2525.8025,279.86368,123.26997,385.54727
6510,301.1056907,3.0092409,0,0,0,794.73785,680.81757,433.30734,40.828564,18.736582,18.581547
6585,427.1735955,3.0170615,0,0,0,2253.5217,2097.6938,1779.5841,0,0,0
6586,389.2176914,3.0171454,0,0,0,2209.8503,2419.1223,2016.9862,0,0,0
6587,538.2298217,3.0171454,0,0,0,2810.081,3073.5515,2721.7827,0,0,0
6595,543.1847847,3.0205593,0,0,0,1208.6772,1311.3087,1165.9369,0,0,0
6594,371.2086808,3.023577,0,0,0,136.421,380.71262,329.61902,0,27.753353,0
6588,559.160047,3.0244362,0,0,0,409.0292,415.50266,172.45068,0,0,0
6583,411.2003534,3.0276256,0,27.319849,0,5559.391,5807.473,5568.6973,0,0,0
6609,395.1319298,3.032285,0,0,0,1453.3419,1246.5519,572.6466,0,0,0
6616,544.1577907,3.0337543,0,0,0,261.9023,426.88348,388.05817,0,0,0
6617,390.1767155,3.034028,0,0,0,1862.7823,1452.1553,748.4767,0,0,0
6620,484.1381924,3.034028,0,0,0,201.50958,640.13214,437.70993,0,0,0
6604,523.22931,3.0344284,0,0,0,171.55254,192.7608,114.41179,0,0,0
6614,411.1061996,3.0354974,0,0,0,1708.2701,1510.7026,546.09924,0,0,0
6623,446.1816294,3.036914,0,0,0,961.4422,790.4665,870.6573,0,0,0
6629,468.1639004,3.0390575,0,0,0,1285.4366,1383.5266,1198.3477,0,0,0
6650,561.1739973,3.0450075,0,0,0,108.65115,258.9733,36.931953,0,0,0
6712,353.1583705,3.0452042,59.122414,35.92215,32.895386,1779.1376,1832.8373,1449.4698,25.082415,27.009422,35.34599
6647,545.2003584,3.047167,0,0,0,1159.5674,1047.4767,851.5963,0,0,0
6648,540.2449697,3.047923,0,0,0,2655.0835,2675.1426,2104.2703,0,0,0
6670,440.1922713,3.0578015,0,0,0,1102.3435,1068.0681,559.2437,0,0,0
6678,445.1476935,3.059912,0,0,0,6879.227,6583.4927,3318.1226,0,0,0
6708,348.2048416,3.061109,88.48697,30.433758,71.7065,633.7967,773.78613,849.2628,27.658272,47.9907,25.874964
6698,461.1216461,3.062093,0,0,0,1917.0973,1695.399,760.7265,0,0,0
6730,230.07943,3.067643,0,0,0,126.06232,304.18875,291.1882,0,0,0
6715,917.3681423,3.0697758,0,0,0,570.2664,839.2316,588.2022,0,0,0
6691,405.155407,3.0721185,0,0,0,182.3284,229.0562,32.859085,0,0,0
6739,934.3919346,3.0761087,0,0,0,337.96365,361.94846,262.43866,0,0,0
6740,641.2240614,3.0761964,0,0,0,2289.303,1972.5271,1937.4517,0,0,0
6743,636.2676397,3.0778768,0,0,0,721.5238,577.38104,625.4493,0,0,0
6760,503.059056,3.088536,0,0,0,637.83685,757.6344,700.39777,0,0,0
6766,465.1038113,3.0906506,0,0,0,26680.502,28004.174,26886.072,0,0,0
6767,487.0857074,3.0906506,0,0,0,9536.078,9781.094,9413.435,0,0,0
6763,253.0482219,3.0912724,0,0,0,591.0216,597.16675,285.1512,0,0,30.945103
6874,406.2443107,3.097426,0,0,0,3064.9958,3795.3828,996.854,0,0,18.459658
6759,237.0742894,3.098611,0,31.320906,25.722393,1326.6171,1467.121,834.1703,17.82113,0,15.495932
6789,463.15817,3.1002522,0,0,0,639.7476,837.67676,338.37207,0,0,0
6794,479.1319518,3.1023576,0,0,0,265.6974,245.57996,288.31696,0,0,0
6786,535.2761749,3.1023576,0,0,0,9861.118,10853.7,9634.769,0,0,0
6841,440.1922961,3.1040294,0,0,0,722.8962,555.2058,564.498,0,0,0
6793,557.2587558,3.1044407,0,0,0,2463.6755,2512.1062,2270.6143,0,0,0
6722,208.0983428,3.1056442,55.367405,0,28.923183,2214.7805,2485.3057,2439.4658,0,0,0
6780,552.3027951,3.106549,0,0,0,577.09106,527.7843,404.39334,0,0,0
6880,855.330934,3.1079137,0,0,0,1102.8674,1517.3757,981.1231,0,0,0
6693,646.2687731,3.1110623,0,0,0,112.3823,303.86945,194.67276,0,0,0
6823,595.1674795,3.117625,0,0,0,6670.539,6706.049,6264.004,0,0,0
6824,617.1502376,3.117625,0,0,0,1369.6917,1525.7986,1376.6807,0,0,0
6816,406.126999,3.123132,0,0,0,1365.586,609.6153,1460.2351,0,0,0
6881,411.2003059,3.1233685,0,27.319849,22.390713,2591.944,3005.5417,2052.5583,0,0,0
6840,445.1478396,3.1259773,0,0,0,3814.7688,3459.3528,1801.7792,0,0,0
6843,519.198652,3.128087,0,0,0,12252.24,12343.872,11680.242,0,0,0
6852,461.121525,3.130212,0,0,0,878.7291,794.2256,407.66254,0,0,0
6855,476.1914901,3.1307137,0,0,0,2441.566,4219.299,882.0324,0,0,0
6858,573.2062553,3.1319087,0,0,0,8624.095,8391.78,8290.54,0,0,0
6859,589.1813607,3.1319087,0,0,0,4650.379,4418.066,4195.303,0,0,0
6861,422.1005542,3.1320179,0,0,0,937.036,1004.471,869.86725,0,0,0
6871,624.2867094,3.1357234,0,0,0,4929.57,5303.8896,4785.338,0,0,0
6876,384.1448806,3.1378415,0,0,0,17665.492,23327.123,20069.479,0,0,0
6883,434.2030631,3.1399448,0,0,0,2265.877,3083.5417,1797.4534,0,0,0
6899,379.0797597,3.1474216,0,0,0,3299.1287,2663.3423,1149.581,0,0,0
6896,358.1503008,3.147752,0,0,0,1785.8347,1436.5776,815.83984,0,0,0
6901,363.1054815,3.1478148,0,0,0,1784.0682,1457.0471,553.02966,0,0,0
6907,514.1481528,3.151018,0,0,0,1477.5483,1436.7898,1402.598,0,0,0
6910,498.174272,3.1512477,0,0,0,3259.807,3270.3833,2825.8684,0,0,0
6986,490.2297669,3.163466,0,24.040646,0,999.0757,1091.7511,860.8541,0,0,0
7002,409.1852571,3.170946,0,21.068754,0,7747.3525,10019.448,8364.334,20.990353,31.867981,17.20366
6984,473.2028042,3.1781816,0,0,0,2234.5073,2427.9043,2298.4644,0,0,0
6991,567.2069393,3.184983,0,0,0,850.7978,995.0539,757.7531,0,0,0
6997,562.2515313,3.1870975,0,0,0,1676.9297,1871.913,1845.882,0,0,0
7013,425.1576645,3.1919308,0,0,0,2536.6575,2623.201,2226.42,0,0,0
7021,287.0549195,3.1960738,0,0,0,8407.546,8661.312,8733.222,0,0,0
7025,506.2033752,3.1960738,0,0,0,747.48975,915.6461,845.08984,0,0,0
7026,528.1855805,3.1960738,0,0,0,1044.2191,949.88025,677.5797,0,0,0
7027,544.1592834,3.1960738,0,0,0,337.418,399.83286,387.7813,0,0,0
7028,595.1676489,3.1960738,0,0,0,86727.25,89565.56,90155.75,0,0,0
7030,617.1499729,3.1960738,0,0,0,16290.242,16312.111,15483.215,0,0,0
7031,633.1236336,3.1960738,0,0,0,1408.0923,1489.549,1244.4985,0,0,0
7017,679.1202219,3.1960738,0,0,0,800.31635,857.0567,848.75757,0,0,0
7032,682.4032534,3.1960738,0,0,0,3131.2822,3305.3,3176.4097,0,0,0
7018,685.136714,3.1981232,0,0,0,788.4948,601.98663,485.94467,0,0,0
7022,701.1042309,3.1981232,0,0,0,330.24768,286.74213,288.00833,0,0,0
7034,687.3587302,3.198148,0,0,0,798.4648,834.20276,749.7786,0,0,0
7023,707.1183553,3.2001972,0,0,0,226.59328,262.1894,186.83401,0,0,0
7113,235.0736037,3.2293499,0,0,0,553.6039,610.30884,589.58984,0,0,0
7117,219.1003116,3.2342951,88.04742,143.95844,259.72995,2967.9307,2646.552,2779.9697,97.942825,64.97374,167.65486
7158,365.1718464,3.2426255,0,0,0,8760.512,9597.81,8634.293,0,0,0
7192,387.1538572,3.243986,0,0,0,611.53,574.7696,454.22507,0,0,0
7170,815.4084549,3.2461472,0,0,0,1645.1954,1638.5054,1524.3391,0,0,0
7171,832.434887,3.2461472,0,0,0,7676.271,7955.3916,7567.398,0,0,0
7173,853.3641006,3.2461472,0,0,0,516.9917,402.86127,367.81097,0,0,0
7174,625.1788883,3.2475615,0,0,0,6744.701,7029.911,6380.4756,0,0,0
7175,647.1602592,3.2475615,0,0,0,1137.8905,1057.032,1001.2273,0,0,0
7176,837.3898478,3.2479124,0,0,0,1386.9852,1392.2565,1416.3203,0,0,0
7187,612.2302915,3.2496707,0,0,0,1406.7799,1632.0211,1348.6858,0,0,0
7189,633.1603911,3.2517946,0,0,0,602.8708,609.80493,580.28174,0,0,0
7194,617.188414,3.2518375,0,0,0,1706.6198,1670.6256,1595.0995,0,0,0
7195,755.2775206,3.2518375,0,0,0,230.1537,377.1958,258.06763,0,0,0
7058,574.2508977,3.253609,0,0,0,746.7678,1044.4778,685.6317,0,0,0
7197,579.2068021,3.2539465,0,0,0,555.68866,540.4275,522.2129,0,0,0
7206,750.3203077,3.2574701,0,0,0,2550.3792,2824.871,2727.8716,0,0,0
7223,352.1164749,3.2660685,0,0,0,1173.5939,1130.2737,1038.6992,0,0,0
7229,236.0920508,3.2701032,0,0,0,537.5599,560.6481,171.35245,0,0,0
7230,274.048096,3.270463,0,0,0,243.75392,336.07996,200.33067,0,0,0
7232,258.0743491,3.2729714,0,0,0,992.96936,1023.5106,463.80145,0,0,0
7226,405.1665465,3.280054,0,0,0,220.95523,557.7796,339.45407,0,0,0
7260,409.1629271,3.2860043,0,0,0,1144.6217,1212.2303,865.2719,21.655348,30.160273,0
7266,582.2200122,3.286684,0,0,0,2442.6348,2604.0698,2538.3909,0,0,0
7267,603.1495933,3.286684,0,0,0,817.8946,1010.01105,961.5074,0,0,0
7265,393.189426,3.2873628,0,22.61185,0,3567.573,3602.3667,3126.4346,25.91863,27.354012,22.254549
7273,587.1757237,3.2884777,0,0,0,1478.5996,1712.0062,1486.7263,0,0,0
7280,684.361002,3.2927167,0,0,0,390.5144,534.02527,438.49954,0,0,0
7282,649.3251046,3.2959833,0,0,0,345.8045,317.52347,91.53723,0,0,0
7302,443.1225293,3.3044941,0,0,0,713.175,713.27783,734.5493,0,0,0
7303,596.2358259,3.3044941,0,0,0,4066.0586,4617.94,3919.0144,0,0,0
7304,601.1912321,3.3044941,0,0,0,2462.9487,2593.5583,2391.129,0,0,0
7305,617.1657239,3.3046143,0,0,0,1763.573,2039.7063,1931.8126,0,0,0
7098,427.1482429,3.3062594,0,0,0,1020.8536,1113.8113,819.4448,0,0,0
7268,371.2092167,3.3072004,39.623642,0,0,3153.7273,3439.0657,2895.7437,0,0,0
7393,696.3832338,3.3232894,25.799416,0,0,8701.452,9289.736,8277.295,0,0,26.004759
7375,449.1089095,3.3366916,0,0,0,4524.8784,4589.283,4228.6094,0,0,0
7378,471.0910743,3.3388145,0,0,0,3017.2832,3064.467,2830.0984,0,0,0
7445,409.1850115,3.3388462,0,29.543493,26.066998,3197.7168,2649.3276,2437.3267,0,29.019566,29.089008
7243,1124.55118,3.3438742,37.26368,25.700062,0,6690.5254,7262.39,6855.493,20.94553,0,0
7391,679.3574199,3.344506,0,0,0,430.1555,123.82864,196.45868,0,0,0
7398,413.1119417,3.348327,0,0,0,553.04645,488.82968,544.3143,0,0,0
7405,397.1381738,3.3497963,0,0,0,1491.296,1393.0638,1256.7513,0,0,0
7406,701.337872,3.3497963,0,0,0,2362.0254,2660.0518,2209.6365,0,0,0
7396,375.1561112,3.3501346,0,0,0,2231.1062,2139.8674,1952.9309,0,0,0
7425,566.2015438,3.3516037,0,0,0,2206.991,2197.7908,2148.3872,0,0,0
7426,598.2503641,3.3516037,0,0,0,2081.7888,2460.6902,2300.5293,0,0,0
7427,603.2065215,3.3516037,0,0,0,2456.4714,2414.7664,2165.4575,0,0,0
7437,619.1811492,3.3516037,0,0,0,661.51825,696.14655,647.1179,0,0,0
7436,582.1755557,3.353696,0,0,0,355.10248,390.34183,395.23383,0,0,0
7444,335.1609309,3.3557987,0,0,0,6899.262,7679.957,6893.529,0,0,0
7446,571.2927321,3.3557913,0,0,0,907.3295,1098.9963,1308.3984,0,0,0
7370,543.1847427,3.357504,0,0,0,1113.085,1285.9216,1105.4061,0,0,0
7429,1129.509362,3.3586588,0,0,0,1259.112,1029.6279,1021.72205,28.215193,0,0
7467,538.2295468,3.359599,0,0,0,4240.6626,4581.7515,5579.9497,0,0,0
7468,559.159911,3.359599,0,0,0,223.72266,401.38217,283.09952,0,0,0
7470,503.1920393,3.3617373,0,0,0,880.18,963.3532,821.61847,0,0,0
7492,387.107703,3.3706677,0,0,0,445.694,390.8588,486.5302,0,0,0
7506,422.145323,3.3741934,0,0,0,2257.9473,2300.6436,2084.946,0,0,0
7511,532.3284168,3.3759558,0,0,0,2309.3552,2253.0786,1647.342,0,0,0
7463,425.157815,3.377901,0,20.377975,0,349.51633,568.60706,316.98138,0,0,0
7548,371.1485553,3.3824315,0,0,0,193.11432,228.17549,127.21143,0,0,24.322496
7512,554.3113234,3.3965418,0,0,0,852.3262,874.47546,1105.1531,0,0,0
7557,501.101315,3.3974721,0,0,0,543.82135,309.34778,129.38298,0,0,0
7553,355.1740191,3.3977075,0,26.689636,0,2169.2288,2893.9893,1717.5526,20.65358,20.290552,28.8386
7562,371.2085042,3.3986866,0,18.897232,0,1036.4735,1491.8103,911.7414,0,0,0
7563,479.1199873,3.399232,0,0,0,930.2823,534.5974,683.4279,0,0,0
7568,393.1896016,3.4093022,32.138325,22.61185,80.46394,3189.0332,3015.9949,2891.5396,28.924894,27.354012,33.289486
7588,764.3155398,3.4114485,0,0,0,1426.9431,1237.9448,1401.5492,0,0,0
7616,404.229114,3.4160848,39.111504,22.704964,0,2214.2224,2266.4875,1683.6273,0,19.335373,25.31046
7607,783.3102105,3.4214547,0,0,0,1170.8375,1235.2273,939.7234,0,0,0
7608,821.3952554,3.4214547,0,0,0,799.03705,768.7005,849.0528,0,0,0
7768,816.4399601,3.4235811,0,0,0,6429.0503,5034.649,5925.7905,0,0,0
7595,425.1575225,3.4289556,0,0,0,350.03613,685.5698,316.98138,25.16836,0,0
7565,409.1623598,3.4342499,0,0,0,1538.1068,2223.4868,1944.6255,45.227562,0,0
7651,910.3763111,3.4356568,0,0,0,7517.1436,7562.8135,7094.5845,0,0,0
7653,915.331299,3.4361136,0,0,0,342.51013,517.4797,575.1004,0,0,0
7606,409.185293,3.4384058,0,29.543493,36.90573,3494.138,2499.8152,2348.6929,0,22.37078,19.500748
7594,769.2695946,3.4428456,0,0,0,343.60883,682.8826,388.50757,0,0,0
7687,509.2010505,3.44538,0,0,0,1370.7045,1532.5728,1578.9396,0,0,0
7690,196.0978446,3.4472072,0,0,0,2534.9731,2415.484,1764.264,0,0,0
7691,525.1743946,3.4472072,0,0,0,591.56396,683.1925,654.56067,0,0,0
7696,218.0794062,3.4489262,0,0,0,87.344345,256.9755,103.33022,0,0,0
7867,694.3670699,3.4542444,0,0,0,5769.3936,6988.777,5268.8276,0,0,0
7779,135.1173342,3.456027,3384.358,2246.2996,537.6086,20835.123,21547.19,19894.32,1328.0984,1336.9729,546.2483
7712,699.3224516,3.4563673,0,0,0,1053.2102,1191.5973,983.6224,0,0,0
7735,533.2216452,3.4645135,0,0,0,2248.418,2239.4553,1768.8281,0,0,0
7737,550.2487123,3.4645135,0,0,0,212.92749,398.8692,152.71025,0,0,0
7798,219.1004623,3.4670622,47.400284,83.05226,33.747177,63248.418,65590.04,62277.395,114.99587,35.84217,65.044266
7741,837.3879319,3.4687397,0,0,0,621.6762,452.89743,412.02997,0,0,0
7769,211.1698675,3.4695206,156.00313,177.83232,96.87803,12032.482,12284.971,11301.0625,138.6055,126.706215,351.74567
7747,832.4347841,3.4708588,0,0,0,4674.684,5207.012,4220.634,0,0,0
7752,640.2636965,3.4725387,0,0,0,2714.2263,2558.166,2357.4329,0,0,0
7753,661.1930772,3.4730346,0,0,0,406.2845,537.95337,515.6498,0,0,0
7799,228.1599075,3.4768672,951.07446,209.45583,179.0927,19666.309,19176.4,17904.773,193.89265,83.14386,166.18935
7794,179.1072666,3.485491,469.38297,400.43488,1353.9747,73695.6,76737.32,71089.97,547.90045,379.65103,596.3737
7765,373.2224593,3.4867344,0,0,0,4179.7876,4436.7534,3797.1016,0,0,0
7795,197.1177421,3.4902167,391.50693,1030.8535,1821.4349,905767.8,913886.56,834987.9,637.0369,1029.0413,550.6426
7785,235.0734825,3.4968178,0,0,0,15123.583,15131.806,14614.903,0,0,0
7786,260.1261114,3.4968178,0,0,0,8304.595,7837.57,7957.5674,0,0,0
7790,967.4506005,3.4988387,0,0,0,1298.6592,1291.7404,930.2175,0,0,0
7797,214.1442508,3.5021963,418.1361,123.37454,710.1987,28722.4,28396.67,26911.5,325.12857,486.6771,500.62262
7772,411.1781711,3.5065517,0,0,0,5834.309,5327.8486,4501.5757,0,21.264969,0
7770,395.2055371,3.510286,27.115978,52.371376,44.718372,12275.454,11843.604,10570.266,150.74742,33.779625,67.30126
7832,626.3459258,3.5110276,0,0,0,23216.818,24476.508,25743.807,0,0,0
7807,962.5004686,3.5183098,0,0,0,6300.3965,7062.7666,6066.169,20.269253,0,0
7928,519.2430717,3.531327,0,0,0,277.8384,73.41757,85.49941,0,0,0
7876,146.0605332,3.5319016,114.98988,338.11688,116.210434,18144.057,17174.203,16120.971,467.2369,1104.5345,200.88141
7882,609.2369418,3.535104,0,0,0,775.7034,1212.6812,1037.5746,0,0,0
7883,586.2705735,3.5391428,0,0,0,7152.386,7242.2485,6285.255,0,0,0
7887,569.2434684,3.5412242,0,0,0,13536.398,14891.096,12420.14,0,0,0
7890,273.0851474,3.543293,0,0,0,2134.1118,1571.8384,868.13715,0,0,0
7891,289.0590038,3.543293,0,0,0,776.36346,628.4268,317.0983,0,0,0
7889,251.1041912,3.5500069,24.581108,0,0,1861.03,1547.4141,921.4115,0,21.975176,22.68523
7916,526.2579481,3.5573597,0,0,0,1124.9468,1158.314,1265.9044,0,0,0
7917,510.2837347,3.5591338,0,0,0,2237.7695,2055.8481,2246.9912,0,0,0
7919,514.2873832,3.5591338,0,0,0,622.1396,705.5676,636.8733,0,0,0
7924,769.2698573,3.561631,0,0,0,8873.813,8277.814,7149.81,0,0,0
7939,785.2455548,3.5655339,0,0,0,714.07275,792.89136,859.91266,0,0,0
7822,764.3151794,3.5733252,0,0,0,4426.608,3249.5237,4308.534,0,0,0
8051,639.2087613,3.5774841,0,0,0,277.77197,303.25717,86.08089,0,0,0
7967,585.2385457,3.5811338,0,0,0,2016.1195,2162.396,2145.6843,0,0,0
8044,495.2216249,3.5817285,0,0,0,2117.9229,1948.124,1859.8889,0,0,29.256607
7982,602.2657427,3.5850527,0,0,0,9425.383,9134.208,8553.709,0,0,0
7990,607.2211965,3.5872343,0,0,0,921.1222,837.69617,778.8287,0,0,0
8037,490.2645248,3.5910835,0,23.58271,0,1643.4485,1462.6135,1567.612,0,0,0
8062,962.5007036,3.5974631,0,0,0,50150.625,48678.516,45692.598,20.269253,0,0
8032,623.2341081,3.5994756,0,0,0,789.56445,668.6942,714.57306,0,0,0
8045,618.2779395,3.6043034,0,0,0,839.54126,1030.3357,928.2012,0,0,0
8048,983.4271721,3.6043034,0,0,0,5125.564,4935.838,4871.266,0,0,0
8049,967.452568,3.6043055,0,0,0,16347.484,16863.738,15241.9,0,0,0
8040,369.1170689,3.6057608,0,0,0,1203.8267,1697.4454,1286.0482,0,0,0
8059,630.2738518,3.6064007,0,0,0,1460.7749,1787.2635,1555.9832,0,0,0
8068,596.2336423,3.607872,0,0,0,785.2361,788.57947,825.36334,0,0,0
8072,601.1888304,3.608534,0,0,0,575.59784,748.98694,578.53436,0,0,0
8073,608.2907206,3.608534,0,0,0,31521.22,31105.49,27862.822,0,0,0
8087,565.212079,3.6105921,0,0,0,1768.4805,1779.2241,1626.7954,0,0,0
8088,582.2390022,3.6105921,0,0,0,362.81354,432.511,474.91724,0,0,0
8094,583.2224636,3.6120255,0,0,0,2585.6494,2608.2122,2487.3362,0,0,0
8100,600.2499152,3.6137497,0,0,0,3236.7007,3052.8782,2900.444,0,0,0
8126,335.1610883,3.6237068,0,0,0,7625.301,7359.8174,7157.598,0,0,0
8146,596.2732599,3.6296883,0,0,0,4122.9453,4298.54,3922.721,0,0,0
8152,525.3047411,3.6331215,0,0,0,2542.8184,2375.1702,2031.6031,0,0,0
8153,601.2302191,3.6331437,0,0,0,5839.189,5367.3276,5178.6724,0,0,0
8158,301.1191383,3.6348515,0,0,0,741.17957,776.9843,647.0179,0,0,0
8160,520.3503289,3.6352785,0,0,0,1321.7583,1282.2657,1393.6492,0,0,0
8165,302.1030669,3.638671,0,0,0,741.2536,724.95074,694.0059,0,0,0
8156,645.1977542,3.6387208,0,0,0,204.1067,207.99933,88.68683,0,0,0
8172,319.1300317,3.640828,0,0,0,868.6878,935.35065,927.02295,0,0,0
8248,652.2551441,3.6495178,0,0,0,330.88898,300.8741,357.5699,0,0,0
8242,608.2907478,3.6707966,0,0,0,26639.27,25594.15,23362.69,0,0,0
8244,630.27385,3.6707966,0,0,0,1337.7048,1388.031,1132.2979,0,0,0
8264,588.2672426,3.6771133,0,0,0,4254.567,3888.7747,4099.9736,0,0,0
8265,593.2242524,3.6771965,0,0,0,3740.2205,3492.4695,3322.4165,0,0,0
8266,609.1971627,3.6771965,0,0,0,1452.1506,1530.9794,1382.9897,0,0,0
8288,339.1077661,3.6888905,0,0,0,23753.79,23712.422,19570.33,0,0,0
8310,592.2959055,3.7008708,0,0,0,41378.04,38051.258,40332.715,0,0,0
8311,614.2783453,3.7008708,0,0,0,2373.542,2376.2532,2461.831,0,0,0
8323,636.2606196,3.7033958,0,0,0,444.02353,474.8615,564.6258,0,0,0
8373,473.2896274,3.710682,34.108276,0,0,8301.273,7598.839,6791.784,0,0,0
8357,653.3569711,3.7226074,0,0,0,765.31573,536.32,609.7382,0,0,0
8367,635.3450663,3.724631,0,0,0,996.5401,566.92017,824.1784,0,0,0
8363,670.3821179,3.7246456,0,0,0,72042.21,67469.48,62764.77,0,0,0
8365,675.3373203,3.7246456,0,0,0,31634.693,28928.857,27736.494,0,0,0
8374,691.3111583,3.7266693,0,0,0,6758.237,5626.0864,5992.063,0,0,0
8393,531.2059894,3.7307618,0,0,0,16412.201,15206.5625,14120.944,0,0,0
8400,602.2650904,3.7328074,0,0,0,15912.365,15332.802,14662.718,0,0,0
8406,769.2488576,3.73485,0,0,0,4401.3994,4540.6353,4047.5276,0,0,0
8462,399.123996,3.7368796,0,0,0,207.04343,416.5066,632.1679,0,0,0
8422,383.1840331,3.7368958,0,0,0,1823.8466,2071.385,1712.8887,0,0,0
8426,791.2337833,3.7368832,0,0,0,1828.9724,1676.2838,1685.1357,0,0,0
8427,668.3664548,3.7369013,0,0,0,20506.365,19983.992,18389.283,0,0,0
8429,748.3229684,3.7369013,0,0,0,312098,308976.2,285588.72,0,0,0
8433,753.2779398,3.7369013,0,0,0,21858.424,22164.148,20708.305,0,0,0
8434,775.2573995,3.7369013,0,0,0,5055.443,5527.8784,5164.0566,0,0,0
8439,484.2765103,3.7389202,0,0,0,974.3605,857.7513,593.55975,0,0,0
8417,518.3332287,3.7389257,0,0,0,781.0584,1228.6017,1464.6317,0,0,0
8458,362.2546117,3.7394278,1811.9803,2400.692,378.1577,12782.029,12535.75,11564.768,359.75647,360.51868,942.7595
8445,489.2321883,3.7409623,0,0,0,3512.209,1854.1401,1690.0966,0,0,0
8438,327.2177361,3.7428784,0,48.363464,0,1948.2545,2138.828,1995.2264,32.74639,23.638706,27.23048
8456,407.1115106,3.7429867,0,0,0,850.294,547.42444,797.1165,0,0,0
8446,523.2882102,3.743064,0,0,0,1745.004,1606.4652,1735.1404,27.701687,0,0
8597,391.1736651,3.7466931,0,0,0,576.8725,225.33588,253.37827,0,0,19.116829
8478,527.2624099,3.7571714,0,0,0,7646.6904,7676.0576,7001.171,0,0,0
8479,543.2369647,3.7571714,0,0,0,1921.5254,1756.6757,1532.5984,0,0,0
8583,621.3717119,3.7595658,0,24.451591,27.339233,7206.925,7615.658,7427.92,52.492622,29.680653,0
8404,367.2111168,3.7621357,88.229774,159.3612,65.0231,21570.176,18023.61,16658.447,144.6667,141.4658,95.09941
8550,385.1476021,3.7685647,0,0,26.294857,1411.4624,1436.8523,1511.7926,0,0,26.588192
8535,487.2696169,3.7793589,0,0,0,24880.139,25647.06,24155.695,0,0,0
8536,504.2964634,3.779359,0,0,0,10016.299,10091.465,9422.452,0,0,0
8537,609.223684,3.7793589,0,0,0,1792.3036,2336.313,1451.6653,0,0,0
8551,451.24882,3.7814152,0,0,0,25429.68,26020.086,23882.328,0,0,0
8552,469.2594421,3.7814152,0,0,0,29265.252,29705.223,28012.574,0,0,0
8562,509.2505097,3.7814152,0,0,0,994.00793,740.89984,950.6461,0,0,0
8553,567.2276005,3.7814152,0,0,0,234466.08,242118.84,224247.36,0,0,0
8554,584.2542449,3.7814152,0,0,0,111516.97,111440.66,105172.42,0,0,0
8555,585.2364528,3.7814152,0,0,0,102465.36,106194.09,97449.266,0,0,0
8556,586.2409751,3.7814152,0,0,0,36642.637,37761.473,35071.914,0,0,0
8557,587.2399766,3.7814152,0,0,0,10931.214,11203.971,10721.819,0,0,0
8558,607.220128,3.7814152,0,0,0,25861.805,26568.951,25371.637,0,0,0
8570,549.2163012,3.7834175,0,0,0,18131.902,16033.325,14624.357,0,0,0
8571,623.1924025,3.7834175,0,0,0,2529.1125,3880.787,3594.138,0,0,0
8574,629.2023793,3.7834656,0,0,0,12453.591,13794.16,13095.915,0,0,0
8584,783.4181994,3.7854679,0,0,0,28771.576,29991.125,27144.79,0,0,0
8585,800.4449306,3.7854679,0,0,0,101108.336,103100.484,95395.984,0,0,0
8564,468.2756594,3.7855198,0,0,0,570.52997,713.8617,587.9561,0,0,0
8587,638.3924806,3.7855082,0,0,0,1012.9708,1073.7423,976.8415,0,0,0
8582,566.2438177,3.7863913,0,0,0,1270.2524,1079.401,1031.1447,0,18.868938,0
8532,283.1164363,3.786694,47.15349,40.060043,95.80598,2573.3965,2727.5989,1669.3939,167.76306,87.26654,206.66362
8590,601.2800521,3.787522,0,0,0,871.8147,714.9047,346.82324,0,0,0
8593,805.400049,3.7875102,0,0,0,90410.59,89474.305,81581.3,0,0,0
8594,821.3762319,3.7875102,0,0,0,22381.885,22001.865,21265.312,0,0,0
8635,459.2233516,3.8118622,0,0,0,12771.858,12657.731,11566.528,0,0,0
8639,476.250291,3.8139107,0,0,0,733.0661,720.9506,651.8834,0,0,0
8641,634.3608777,3.8139107,0,0,0,1139.6697,1151.2397,1080.1062,0,0,0
8731,506.3125785,3.8149288,0,90.34213,71.07739,2407.0132,2534.3262,1986.3914,0,0,0
8654,659.3411736,3.8181133,0,0,0,1864.4048,2158.8408,1692.0812,0,0,0
