m.z	p.value	t.score	rt
304.0709	0.00117374196498495	5.37657109167929	485.4
176.91702	0.001193612265503	5.33307213526127	652.8
128.05462	0.00123103540421599	5.231215252464	505.8
738.5082	0.00126500989086328	5.94518513179116	85.2
413.16811	0.00130096798948188	5.34908084821818	232.8
378.13432	0.00131395161056363	5.58023612828698	420
262.98197	0.00131985600505801	-5.36581015558405	532.2
809.12185	0.00132530485427017	-6.75110439290213	465
135.03136	0.0013327991346748	-6.27599049293223	298.8
194.04468	0.00134513358305638	6.19764331786558	95.4
153.99931	0.00139252845622364	-5.69832241897262	349.2
265.04445	0.00140964374258437	5.14895554707567	232.8
373.0842	0.00140964374258437	6.04606532092043	217.2
281.01842	0.00141603999529423	5.20312727267984	231.6
353.04917	0.00142760398895572	6.08514950718573	166.2
467.17573	0.00144022962480465	6.59376353015474	845.4
464.31487	0.00145180101126501	-6.90611232599114	94.2
357.28026	0.00145198061767153	7.49198161356223	81.6
537.24635	0.00145247630887535	5.66630848650943	231.6
436.28351	0.00147101640910368	-5.8211508518749	163.2
289.05583	0.00150178597316205	-7.0450389182232	294.6
198.9178	0.00152259471450194	5.95462936936883	582
455.15379	0.00152777736408186	5.06940654647954	232.8
257.11457	0.00153212500799533	-7.83730402302494	562.2
444.03395	0.00153669432782687	-6.44427096819003	497.4
475.9894	0.00154787731382216	-7.86193838901988	582
97.95951	0.00156312964795578	5.50276258539374	651
192.03356	0.00156312964795578	7.33549552647186	522.6
226.08515	0.00156312964795578	7.95453888286507	410.4
142.0663	0.0015659853497084	-5.05405097433449	333.6
184.00165	0.00158392606101464	5.99937427575749	519
506.04882	0.00159756084047927	-5.55203083001198	536.4
302.06489	0.00160347071092792	-7.72184568905347	417.6
308.09843	0.00160657201689122	7.83773896411696	533.4
337.02756	0.00162052872540294	5.35320042553906	846.6
693.11924	0.00162106345403576	-6.16340528138893	497.4
478.0906	0.0016366146867329	-6.41358025036219	544.2
329.13897	0.00163761897448649	-5.08500599993395	472.2
500.27877	0.00165564799931538	5.04283269811713	94.2
196.93241	0.00169153191485917	5.04648822498855	651.6
317.11453	0.00170776304508935	5.1105461730598	172.8
207.00403	0.00172056803195162	-7.72935196953566	481.2
87.00878	0.00173707962711286	5.16283275858524	577.8
104.06031	0.00177022753669937	6.0837230217275	519
295.08423	0.00177794706006001	-6.14152748696031	388.8
429.09662	0.00178134048776314	7.28814895580672	441
315.10042	0.0018055382656102	5.73028136424147	94.2
129.03247	0.00184599927569568	5.10240789205387	519
653.13966	0.00185047446261354	-6.05393664831021	505.8
364.03909	0.00185390468332399	7.19730568051796	661.2
323.09197	0.0018559920231614	-6.47487880526472	414.6
309.03431	0.00186189823085349	5.19892438513552	232.8
251.09448	0.00187190659030245	6.73027557870046	845.4
372.11602	0.00193284506968032	5.60817222643838	492
297.24336	0.0019445779310036	5.91146374489087	85.2
209.06675	0.00195162257209685	-7.45223378537491	409.2
244.0499	0.00197368801482505	5.37198399139172	442.2
316.11659	0.00198119641626453	-7.19111600944589	481.2
163.04028	0.00198334128843717	-6.7949256721666504	217.2
518.06971	0.00198334128843717	-6.67316400868364	543
449.1983	0.00199905268512435	-6.9839822565696	548.4
360.97282	0.00202065939810823	4.86616142012317	234
365.00221	0.00202205295624125	-7.46375547858406	431.4
672.93823	0.00202399798010707	-6.71669000665284	574.8
222.04433	0.00203848243674696	-7.3268174321359	400.8
169.03141	0.00204194954387191	4.9928069562998	519
243.04631	0.00204194954387191	6.56920808223132	442.8
112.04044	0.00204832297054449	-5.55222042010295	532.2
198.91794	0.00204892873242127	4.96080347366028	637.2
152.99597	0.00205083187109305	-4.87884025492846	349.2
278.98159	0.0020592094332344	5.55008689049864	463.8
511.96287	0.0020592094332344	-6.31833379981922	583.8
192.04893	0.00208167903607214	7.01576396642814	95.4
330.2521	0.00208167903607214	6.8802311794908	82.8
89.00718	0.00209004503594051	5.67551934678645	232.8
316.03727	0.00210244008889736	-7.3658028622519804	246
454.15049	0.00211998756003325	4.8127021333404	232.8
346.05593	0.00214456703169728	-5.79816425966396	497.4
425.08096	0.0021500230221308	-4.81450948542245	604.8
248.98387	0.00216473368210424	-5.69977951961205	544.2
411.12733	0.00216796779004681	6.18909944777042	290.4
466.00192	0.00217016483603209	-6.02514795130219	562.2
440.02228	0.00217371267641803	-5.42522967827816	741
265.02813	0.00221551849726462	6.07568609879599	442.8
452.27837	0.00221551849726462	4.84645637419059	96.6
208.98507	0.00225071944728005	5.50924304103058	488.4
385.12047	0.00225071944728005	6.90531921057028	441
261.01241	0.00226423172096833	5.70164849474943	333
279.06893	0.00226423172096833	4.80016894472388	846.6
162.04886	0.0022645527991313	6.09612615742446	577.8
98.95593	0.00226948866079444	5.54090984786892	651
720.49566	0.00230878392852913	-5.96291079422723	82.8
225.18597	0.00234205088682048	4.78349556253236	86.4
338.95556	0.00235186673247912	5.92622446525147	333.6
265.06792	0.00236823154556728	-4.76802316061214	536.4
309.10834	0.00236886920070841	4.74176654997708	216.6
624.24747	0.00237919197807957	-5.48096020241729	496.2
334.09552	0.00237928310288032	6.46508908959194	95.4
326.9842	0.00239025462795004	6.37705936200158	333.6
354.07244	0.00242708782506422	-6.98243417902669	543
462.00451	0.00242801356482892	-5.93180057456297	741
786.52934	0.00243165536132218	-6.4934268879026	79.2
218.10346	0.00243527660978283	-5.65607723552862	118.8
531.09636	0.00243527660978283	4.71276386793562	231.6
201.01702	0.00244154363019848	5.73846104084337	556.8
173.01065	0.00245360641615415	-6.58741774738051	544.2
347.05971	0.00245360641615415	-5.69458545543707	497.4
212.96264	0.00246997522924523	-5.2925154434464	544.2
175.01248	0.00247186182433528	4.72448879568372	232.8
134.01907	0.00247348247332748	-7.03726471517575	350.4
216.92847	0.00248211133559446	5.26719685807331	637.2
654.14237	0.00248453890305484	-5.77879744747693	505.8
294.00091	0.00248904080385151	-5.5159904787592	324
271.93217	0.00252849122839354	-4.82971860455445	547.2
522.98755	0.00255811283465744	-4.86161498697695	712.2
145.0508	0.00256955460199647	-6.10313673864089	510.6
171.04118	0.00260636862367913	-5.72482701664718	558
174.9778	0.00260636862367913	-4.74642328031688	351.6
284.07209	0.00260636862367913	5.07247630641132	403.2
569.36544	0.00260636862367913	-5.92383664455342	95.4
96.96024	0.00262226891204869	5.33308280939186	651
288.05582	0.00262226891204869	-6.76929058763156	407.4
302.88546	0.00263822047877963	-4.73833155611077	400.8
211.13399	0.00264264177004251	4.78673646021342	90.6
283.99776	0.00265347435361943	-6.88541414313065	439.8
436.82785	0.00269068602437597	4.64943430799411	586.2
916.60252	0.00269068602437597	-4.75941395311126	80.4
308.05771	0.00270565065567211	4.74550436397767	582
555.23826	0.00270906413449608	4.62322208871991	234
410.12407	0.00271313844186102	4.61886965304609	232.8
282.03868	0.00273965682267208	-6.00907907578245	555.6
195.92694	0.0027819809084874	4.84553445213155	652.8
186.03843	0.00278238702586143	-6.6509244102362	303
188.05639	0.00278238702586143	-5.11800499085656	515.4
509.11419	0.00278238702586143	4.63003792496993	232.8
244.16692	0.00279022595199836	5.46177011128491	768.6
266.08975	0.00280936388655836	-5.83308125063925	496.8
318.02883	0.00281150506030585	-6.06042096499831	199.2
124.04444	0.00282379861012831	5.65193475590844	487.8
229.13485	0.00284111861927729	4.89031184639803	217.2
391.16805	0.00285696723555466	5.10988289786739	845.4
675.12135	0.00290478859254099	-6.42032914053177	505.8
343.0201	0.0029458531431644	-5.86165105757372	544.2
372.1401	0.00296364823756657	5.37324207088341	441
558.33143	0.00296411343704233	4.66844501734921	95.4
315.04991	0.00296810115870922	-4.61339066455705	277.8
116.03538	0.00297178742633404	-6.63793048832455	227.4
282.08465	0.0029844919660952	-4.92646897741391	384
351.17743	0.00299305699162115	6.1631459856315	442.8
357.94763	0.00299305699162115	-4.54631744945391	573.6
240.08559	0.00301304910986369	-6.32247404866583	199.2
502.95133	0.00301304910986369	-4.54448677142841	594.6
343.03147	0.00301518209814698	-6.16001583925312	459.6
348.06075	0.0030316840350436	-5.60488128505808	497.4
245.97111	0.00307616751566255	4.77551782598262	519
219.97817	0.0030798775106149	-4.56515697238072	573.6
521.13243	0.0031132846892553	-6.35995851299676	534.6
229.06206	0.00311966871150672	4.59731619545271	846.6
244.92416	0.00311966871150672	-4.68684039155626	392.4
289.11561	0.00311966871150672	4.51030591664888	604.8
347.21632	0.00311966871150672	6.16311425928517	845.4
221.98435	0.0031220135741723	5.73769026092084	488.4
259.98698	0.00316147049672571	-6.24719306206756	226.8
212.99122	0.00316171890625362	5.67872386507809	332.4
446.98309	0.00318969189937662	-5.90759684990515	497.4
91.04012	0.00319778718991611	-5.45217384387414	244.2
239.01672	0.00320060300004981	-6.06369767758289	570.6
301.05096	0.00320381152330752	4.60441878810878	846.6
225.06471	0.0032159851062874	-5.54230905966533	332.4
522.25766	0.0032159851062874	4.49336102858288	232.8
228.96848	0.00322756638515551	-6.23696865555044	303
189.05182	0.00325010295850072	-4.83933200266592	600.6
193.05212	0.00328904852393855	5.85483576837384	95.4
188.07582	0.00330403576225865	-6.38983026717118	300
872.60203	0.00330403576225865	-6.21675035530649	148.2
267.02528	0.00334331916792074	-6.53266678604862	431.4
604.07037	0.00336041797195146	-4.97857600520192	662.4
641.17208	0.00336825033248317	-6.38771128116131	274.8
159.02992	0.00338100822863207	5.13892719487112	577.8
426.08439	0.003389269846645	-4.59679035177301	604.8
247.05737	0.00341935600908791	-6.07764929994478	639.6
308.11598	0.00341935600908791	5.32431424272945	217.2
320.04717	0.0034568624576207	-4.78033624341796	603.6
333.05935	0.0034568624576207	-5.08698948827992	576.6
516.97319	0.00347056810163532	-6.11542217828686	613.2
760.51367	0.0035246164976815	-5.73620778697888	79.2
521.98414	0.00353135549456747	-4.76841399379835	712.2
598.25434	0.00358031672439243	-4.57951394132946	739.8
450.20158	0.00358869673651415	-5.47604350099003	548.4
179.03513	0.00359035329359534	-6.20096367916746	186.6
227.96076	0.00360498188127153	4.39977462435469	519
127.00655	0.00360800308857958	6.32928100751745	486.6
375.15163	0.00361726406793432	5.40413692861222	654
475.25528	0.00363034690313835	5.93437296945857	442.8
183.97061	0.00365285537191113	4.44786142202858	519
284.94753	0.00367391511893652	-6.39258898582214	321
352.0432	0.00369286445874828	-6.22693310826313	455.4
487.13224	0.00369442863868005	4.38225894168425	232.8
243.02764	0.00372726617557564	4.9246835708397	488.4
117.03874	0.00374790141370859	-4.7253405153227	303
112.0171	0.00374972501922173	4.39900078798212	233.4
221.05191	0.00374972501922173	4.37164347225498	441
109.04068	0.00377279918355829	4.89859732963363	507
279.03915	0.00377279918355829	4.3641104337907	232.8
833.5182	0.00379306021534933	-5.88271703220217	78.6
244.06569	0.00381046925505054	4.3594604103736	234
369.13386	0.00381517327974417	-4.9715250565191	329.4
476.16274	0.00383970334957648	6.29277077769681	536.4
445.9813	0.00386607724930288	-5.66762673236142	497.4
170.98543	0.0038672433724207	-4.39712975106739	624.6
446.96533	0.00388474473837441	-5.68204020285165	562.2
289.10176	0.00388787321101845	5.71158902202391	95.4
215.02855	0.00390410856998907	-5.58502240754023	473.4
111.02004	0.00390433271501996	4.34610143708633	232.8
868.57074	0.00391235566901221	5.62137259145958	87.6
228.12705	0.00395613960181205	4.9217909688537	217.2
862.55382	0.00395613960181205	-5.5489370974092	78
413.89843	0.00400065087600132	-5.34127214334788	410.4
340.12682	0.0040474375208129	-5.30592949293311	274.8
123.97023	0.00406666300381388	5.93462307878237	487.8
421.06499	0.00409137889298781	4.35557285985855	333.6
99.00873	0.00411498338680944	4.48590000570121	577.8
283.07855	0.00411498338680944	-4.42833278792634	333.6
112.02339	0.00415782455993137	4.293170878565	233.4
382.55044	0.00416820953706718	-5.25264485269038	513.6
429.15465	0.00417080914477382	-5.61773596909416	333
216.90975	0.00426014037933124	4.53667682629267	649.8
350.02182	0.00426014037933124	4.81724658891427	239.4
416.21509	0.00427100346089438	5.21027104421163	488.4
494.04728	0.00427100346089438	-5.03459137773182	555.6
364.08398	0.00431289559153607	-4.49805463627498	350.4
308.11612	0.00431812199541431	5.2160254029968796	473.4
445.19334	0.00434377743052917	5.65375907662274	845.4
265.04779	0.00437661765548244	4.63133770364582	484.8
302.04533	0.00449589141013894	-4.64051075121033	274.8
396.02363	0.00449589141013894	-5.88872647468875	625.8
861.54985	0.00449589141013894	-5.46559585159072	78
556.32575	0.00452198496282102	4.238155318778	163.2
326.30671	0.00452895721196348	-4.66554426333942	88.8
307.11246	0.00455327142433828	4.87412271192694	217.2
337.31159	0.00457179482228434	4.54305966524949	81.6
336.32734	0.00459371879678292	4.46633425761415	86.4
130.86854	0.00460828835673487	-4.67837363729356	397.8
556.32569	0.00460828835673487	4.64138959714995	95.4
131.04822	0.00467747468123093	-4.2563473973812	477.6
834.62195	0.00467818603643772	-5.22661868950423	157.8
435.00465	0.00470210740998813	4.26226590039637	846.6
236.89352	0.00473147269580264	4.37905053619332	652.8
331.06493	0.00478341039643056	-4.7995443559239	455.4
165.99127	0.00481366818230118	-4.27187463788863	274.8
546.97034	0.00481366818230118	-5.16108741437016	613.2
481.19428	0.00481383909995136	5.02207279586449	231.6
557.32912	0.00484553962211486	4.29444236413504	163.2
383.05166	0.00485486626345624	-4.8900321317127204	513.6
694.12217	0.00487625125000554	-5.30408515453798	497.4
165.04048	0.00488251585989296	-5.66611410836412	436.8
478.29415	0.00488368638911531	4.88252884537255	94.2
136.03324	0.00490650050479447	-5.16239091483592	403.2
455.09777	0.00493937214977041	4.26026654503637	403.2
307.11494	0.00495157669530712	4.73888458060722	543
131.09071	0.0050383166122478	-4.45057569935111	282
308.26766	0.00504105282149869	4.62190621536318	83.4
351.01377	0.00507729768321109	4.18731046937803	519
98.96436	0.00513442637631402	4.82042191276945	651
307.93987	0.00522919720872132	-4.39904734598929	411.6
384.01191	0.0052308610523783	-5.33344051590387	497.4
488.13566	0.0052308610523783	4.12853859446125	232.8
259.0202	0.00524743496494894	4.33337451235357	442.8
481.31321	0.00524743496494894	4.79087759925265	94.2
748.52579	0.00524743496494894	-5.12612136764792	81.6
233.02149	0.00530569034216436	-5.26757523348794	326.4
316.08447	0.00532039330413117	-5.53730443567582	303
344.99461	0.00534196608932482	-4.92111595317648	444
749.5303	0.00534230921459943	-5.24166697509936	82.8
453.2819	0.00537095042464014	4.30539127894634	95.4
87.00881	0.0054244054948284	4.10705619170134	189.6
700.52891	0.00544165512155232	-4.35803288859309	145.8
523.99899	0.00546012706177286	-4.93106038145088	574.8
597.30487	0.00546612423279414	-5.39055157688304	90.6
480.98238	0.00547454278583534	-4.36292031618416	594.6
310.02882	0.00549620321047045	5.3470577894641	252
915.59842	0.00552588264058007	-4.09305210628147	80.4
309.02861	0.00553192735074343	4.12411425884848	846.6
388.08157	0.00553192735074343	5.19282324378649	332.4
198.8092	0.00562891217819032	4.12392030529681	407.4
854.59169	0.00563429675301174	-5.67018545307708	133.8
557.14354	0.00565896819736335	-5.27736887058743	497.4
74.02453	0.00592340380805266	-5.56196326508688	303
334.06278	0.00596738364574161	-4.03336870148612	576.6
463.26517	0.00596738364574161	-5.42968338865961	78
327.02397	0.00600424158390191	4.13290781448183	234
241.07235	0.00601094311264455	-4.15317682449411	163.2
638.26329	0.00601561524575817	-4.30171612471762	496.2
175.02485	0.00601592550645861	-4.41493715283083	517.8
336.86816	0.00607558125781612	4.02170398709247	649.8
311.16888	0.00611763524682477	-4.43387057610357	156.6
243.06234	0.00611986295088888	4.02643622364606	234
747.51826	0.00612063320852015	-5.2875451007472	78
314.89597	0.00612149929825582	4.32835928965498	646.8
238.01006	0.00614025207254194	4.12990263098051	472.2
143.04627	0.00615535813114568	4.04275271758338	511.2
221.01979	0.00615535813114568	4.76343622451421	333.6
130.08736	0.00616635920447019	-4.22502694852524	282
230.98747	0.00623582558711647	4.00090494079011	381
363.02144	0.00624265869624374	4.09171813462501	231.6
185.02208	0.00626972465864205	-5.05349623429473	321
255.09893	0.00637343476253645	4.23386147171284	207.6
749.53289	0.00645430985348403	-5.21945069789841	127.2
790.52227	0.00645753962042992	-5.50657054274222	87.6
526.82379	0.00648622341721487	3.97704366725603	587.4
238.03116	0.0065395499363888	-4.37325964870599	382.8
359.13203	0.00666870130940396	-4.83989469440802	326.4
364.0142	0.00666870130940396	-4.03944359211055	741
220.96285	0.00672838883243839	-4.74427727835324	535.8
131.99892	0.00673238904221826	-4.15319836177892	535.2
319.077	0.0067831053693031	-5.19173655822564	326.4
295.09398	0.00678771400182844	-5.12209034161326	517.8
393.24163	0.00680981094300379	-4.20387593197132	93
519.054	0.00682774627940485	-4.83189644853088	562.2
140.97826	0.00684124573873836	-4.00011005809053	457.8
215.0329	0.006843386317533	3.94713548905934	414.6
251.04175	0.00685716117467664	-4.18952755830959	768.6
853.05193	0.00685716117467664	-4.18886997625593	561
203.02868	0.00696613425056453	-4.75988492543728	470.4
575.34939	0.00699011211133496	-5.14539760280303	82.2
510.31109	0.00700437855800364	-4.02731980094316	197.4
313.18616	0.0070442864755988	5.25901123365589	813.6
132.07974	0.00705402963264894	5.10846301742555	846.6
258.05655	0.00705402963264894	-3.90942017599296	409.2
456.13138	0.00710426164324358	-5.38965634410661	431.4
446.82083	0.00714876907826009	4.15073638617129	586.2
481.98572	0.00718189288965456	-4.14402295268668	594.6
423.28845	0.00721361044196687	-5.31608441025049	94.2
174.0172	0.00723868347811742	4.12917971856538	232.2
435.25168	0.00731397223173372	4.01387383625997	94.2
331.05503	0.00731776043069053	4.92709899656202	520.2
517.97424	0.00731776043069053	-5.16948117504939	612
534.80481	0.00731776043069053	3.89213032570597	588.6
281.03622	0.00741364458481962	3.87454745763179	232.8
281.2488	0.00742227210362514	3.87688387101219	84
149.05298	0.00742414940091622	4.59246469216826	519
331.01047	0.00753931022246749	3.93231932353285	846.6
132.09162	0.00759529886256817	-3.96081014968125	282
288.06607	0.00761672287375148	3.89606459055905	512.4
201.04194	0.0076400000122638	4.2623474894187	333.6
162.04097	0.00767565812418556	-5.24031149362411	407.4
635.14249	0.00772154020416395	3.84529262018136	511.2
321.01084	0.00772988935147816	4.31251418991293	231.6
369.02185	0.00772988935147816	-4.47498030046903	562.2
268.93754	0.0077879119528262	-4.53292195359196	547.2
509.21751	0.0077879119528262	4.16420576258882	232.8
859.5341	0.0077879119528262	-5.03476492122027	78
401.05038	0.00779032156614649	3.84346577723828	623.4
386.00844	0.00799489384673261	-4.42260782220274	741
811.53236	0.00801735251386671	-4.76733612480129	79.2
315.09662	0.00811225772010915	-3.92709087848747	258
812.54447	0.00825830884051191	-4.68659902695226	79.2
154.92835	0.00829383937621334	-5.16353948995547	396.6
284.0155	0.00832506739949663	4.02792245551235	334.8
832.57072	0.00832506739949663	3.80283547210275	91.8
111.05155	0.00833480226368474	3.9351899267313	232.8
569.25375	0.00834088300704267	3.79993441219432	233.4
200.8063	0.00844422256611903	3.90063965519548	407.4
259.97077	0.00844839152839317	-3.95073254980733	570.6
282.95337	0.00846983864147369	4.53787499143961	649.8
341.27005	0.0084715092815601	3.83908234544162	82.8
226.06798	0.00851882669093062	-4.08698684544586	332.4
131.98945	0.00860316091074696	-3.77329077244263	534.6
481.31325	0.00866393880036888	3.86830550116246	163.2
207.01219	0.00868535546987303	-4.04419209889209	104.4
271.93169	0.00868535546987303	-4.68390786764575	547.2
810.52939	0.00870480459415372	-4.74613786065096	79.2
410.12588	0.00891913629894893	4.48262649691824	333.6
629.05969	0.00908277856537451	-3.73554017851688	555.6
188.5452	0.00910598124774488	-4.10646134029702	441
449.10442	0.00916067728675661	-4.886213475439	434.4
384.03127	0.00926567896125568	4.92604895752419	601.8
399.08285	0.0092905478960911	3.91436683459306	334.8
296.9419	0.00933402881472611	-4.53325079912118	501.6
120.90941	0.00943361540065186	3.85256119377061	374.4
292.92358	0.00957493426006214	3.7841218708082	580.2
134.0369	0.00958255252998818	-3.87045378345448	535.2
390.90049	0.00958255252998818	3.77840315728035	582
405.76909	0.00967378665792279	-4.54948476758086	79.2
349.01881	0.00980893470049789	3.81532170936732	519
465.31837	0.00980893470049789	-4.52561904112889	94.2
286.10459	0.00985075227296878	3.67962020088829	490.8
402.01285	0.00985075227296878	-4.29090503988164	497.4
454.85232	0.00986751879669651	3.84586793784685	963.6
823.58051	0.00986751879669651	3.69043037941226	93
624.801	0.0098785692008858	3.72208255357947	587.4
259.02255	0.00993023301518439	4.11642329905045	585
239.09279	0.00997594604701307	4.57402311754824	96.6
404.05746	0.00999350441949964	-4.72132407482326	465
202.80336	0.0100072737464621	3.8563171121125	407.4
254.90407	0.0100072737464621	3.67681741260666	652.8
110.98855	0.0101419066584025	3.73268904703726	232.8
341.03927	0.0102440330415129	3.6506246916977	234
282.25207	0.0102923874061592	3.65729383061022	84
135.0735	0.0102945143613056	-4.88977348240754	245.4
386.03626	0.0103059017286684	-3.92069265528627	497.4
349.06367	0.0103485545508942	-4.69343951723542	497.4
192.9882	0.0103505875583285	-4.67498650706275	546
118.91145	0.0103621392246353	3.64108056679184	374.4
201.9814	0.0103841545841379	3.92065683504417	519
321.04957	0.0104651710059257	-3.90528849086873	459.6
113.02427	0.0105192121859426	3.66685671976233	232.8
414.84607	0.0106164391576503	3.63808084185577	583.2
235.80054	0.0107325383604531	-3.71538078001451	405
392.09768	0.0108248232186339	4.30828220757193	442.8
600.32378	0.010885042741824	-4.1941793128022	164.4
645.45026	0.010885042741824	-3.70971242683105	87.6
428.06265	0.0110446066489882	4.48777288589649	441
524.29979	0.0111189253852291	-3.93204993664383	165.6
200.04112	0.0111853393080476	4.0883581110835	333.6
415.84567	0.0112438969450352	3.74283257591658	583.2
330.08092	0.0112862119686731	3.72643058891888	459.6
468.10349	0.0113054797541715	-4.09664398928295	274.8
201.94537	0.0113657723511101	3.67158682595443	983.4
488.87738	0.0114364512639584	3.72316239816988	582
483.00631	0.0114436185179906	-3.58216799719129	562.2
298.88664	0.0114572266036231	-4.06174540692888	400.8
267.96274	0.0114736487270186	3.59225890481105	374.4
269.96075	0.0114835997644491	3.71714405711913	374.4
309.01825	0.0114835997644491	4.17623420046073	442.8
380.10487	0.0114835997644491	-4.73454367769771	242.4
495.03401	0.0114917071469636	3.70827217853797	536.4
337.08766	0.0115332742752872	-3.96828379532547	325.2
746.51272	0.0116668538472024	-4.5123430893769	84
299.01497	0.0118212069243214	3.58119690906405	577.8
129.01938	0.0118238615120057	3.55528129717707	519
896.60172	0.0118238615120057	4.08074348985264	137.4
294.92765	0.011832436925339	3.63028497927489	580.2
688.49223	0.011832436925339	-3.58840839584305	87.6
509.04921	0.0118622276472557	3.62953788188482	517.8
517.47415	0.011925536249851	-4.60438453759317	613.2
365.0134	0.0119327771699807	-4.67870580434008	459.6
720.20174	0.0120363265713629	3.82488849934339	232.8
774.54494	0.0120372511913587	-4.25937914052343	130.8
387.09664	0.0120688097878471	4.3950859979077	441
271.11872	0.0120690958310782	3.97839793990393	88.8
152.04409	0.0120715860022138	3.93266815577597	478.8
298.96318	0.0120715860022138	4.15162764107526	333.6
293.09957000000003	0.0120945120712314	3.61386672950076	520.2
360.99842	0.0120945120712314	3.60939566929194	234
541.2228	0.0120945120712314	3.54496571027129	232.8
200.05648	0.012112494125164	3.66591224850021	234.6
362.14589	0.012112494125164	4.56943763530824	438.6
444.07654	0.0121198591470145	-4.66474591764584	247.8
442.01744	0.0122084648968584	-3.69655856571012	661.2
379.75343	0.0123291400599216	-4.04318616512742	79.2
510.11753	0.0124931964170073	3.54349113472829	232.8
303.09985	0.012538662810142	-3.99882228388319	382.8
172.52435	0.0125483953552178	-4.35977657271577	497.4
813.54792	0.0125483953552178	-4.3151283265067	79.2
512.823	0.0125628935068481	3.5589464637458	583.8
636.62165	0.0126345811571941	-3.66983782843257	994.2
223.1341	0.0126946675554249	4.58582276335363	90.6
420.12803	0.0127032892721446	3.56374674702296	334.8
248.58184	0.0128149630725547	-3.8207032408013	159
443.02119	0.0128149630725547	-3.68591095502863	661.2
412.13073	0.0128892093225117	3.48878849140159	288.6
230.02834	0.0129011518790556	-3.48456176272249	303
147.06639	0.0130058292966037	-3.62367451954942	274.8
199.03779	0.0130596029462789	4.01134187868923	333.6
242.05207	0.013123114686922401	3.78064612047016	463.8
369.0421	0.013137286299776	-4.21145867457582	497.4
684.83073	0.0131579533297259	3.72943833505058	582
424.03317	0.0135059726392986	-4.08460951347173	497.4
888.56708	0.0136608110315498	-4.44951313082872	78
358.0093	0.0137881684280595	-3.50642644706018	741
210.00767	0.0138016542675169	-4.48199403114368	577.8
195.97612	0.0138623770901815	3.46834308291263	415.2
126.01976	0.0141251026178166	-3.43635539469814	292.8
269.2487	0.0142475512465702	3.49157347739739	85.2
857.61086	0.0142478707594482	-4.17172011227995	151.2
317.11032	0.0143087903289693	3.6681682515725	558
327.03189	0.0143420827776958	4.17914959821572	814.2
361.99994	0.0144869998807925	3.74307959321984	234
352.18095	0.0146063860200648	4.38331578967651	442.8
300.88881	0.0146855530721063	-3.913992757348	400.8
201.95571	0.0147074826904816	-3.45374249189074	273.6
316.86891	0.0147074826904816	3.48994731399455	583.2
101.07203	0.014861715331808	3.99249930729174	507
793.54281	0.0148802981522494	-4.09315703272676	89.4
307.09479	0.0148966346569966	3.53089552907154	470.4
318.09451	0.0149645173379666	3.93296240972308	631.2
315.03339	0.0149648083105047	3.62532512024835	846.6
163.06139	0.0150431004238589	3.46534703217381	286.2
480.85291	0.0150431004238589	3.39665874670623	963
176.87275	0.0150467221197345	3.40273425723772	579
151.02068	0.0150841848763483	-4.22004159497957	274.8
195.95037	0.015163569238271	3.49613037930646	579
309.02585	0.01532114715867	-4.37028445648322	245.4
474.14667	0.0153709770663628	4.35669283775996	537.6
194.94642	0.0153779686116304	3.54460173724436	579
129.05579	0.0153871758027041	3.49824946050236	103.2
84.0454	0.0153990642520227	4.23939623166299	517.8
322.05312	0.015402384001993	-3.6631108816283	459.6
232.96218	0.0154036992645452	-4.34273647882844	247.8
343.11771	0.0154945161822904	-4.04035977826831	537.6
864.56901	0.0155996390560485	-3.98602851025029	78
887.56084	0.0157305767512326	-4.31326596491087	78
610.79971	0.015814174986611602	3.46113626085871	585
196.95061	0.015841860140374	3.56209355835739	579
459.26362	0.015841860140374	4.19968681229814	441
242.94532	0.0159339035885447	3.34192748972877	964.2
262.88405	0.0160380025825951	3.3378374455201	981.6
410.2398	0.0160380025825951	3.37180302370285	94.2
209.90998	0.0160758596002543	-4.16447582484786	501.6
262.06749	0.0161917114066541	-3.62640171850362	199.2
721.50226	0.0162094226768215	-4.26926091704155	81.6
294.86224	0.0162425483064394	3.33226615380018	654
117.01939	0.0162536124123194	3.47268474161202	417.6
265.05724	0.0162561874297669	-3.77247807991493	332.4
442.06943	0.0162673302264318	3.65277495462626	540
178.94016	0.0164589724852293	3.43513629384699	579
158.92545	0.0165661765640622	3.46667785625524	579
331.04593	0.016633526014348	3.33187584266109	519
308.0724	0.0167019417415614	3.39578446473789	512.4
213.51399	0.0167137155087678	-3.69212863197075	177
196.88553	0.0167210954595744	3.70727493067244	654
88.01218	0.0170340724133868	3.50587960903672	190.2
311.16887	0.0170641935172926	-3.37886027834225	408.6
193.97913	0.0171035683729438	3.30700077416497	414.6
242.92707	0.0171227951119567	-3.59324544461741	392.4
844.5706	0.0171522682946717	-4.16684719003432	128.4
863.56333	0.0171522682946717	-3.96942503194936	79.2
462.29955	0.017377531667632	-3.56208140811204	94.2
524.27929	0.0174123853558093	3.80386465277422	93
726.54506	0.0174387301405354	-4.0664842977843	144.6
233.15472	0.0174401374446353	3.55758152107966	89.4
331.01385	0.0176160044670015	3.51281160821513	543
295.88678	0.0177650671585166	-3.72768423367039	400.8
246.07314	0.0178411059870426	-3.89109766086691	574.8
203.08894	0.0178648066015338	3.43164943813089	814.8
365.0021	0.0179118067233232	-3.7050562455183	544.2
