"feature","mzmed","rtmed","NEG_1_QC_pool_n1.mzXML","NEG_2_WT_b1_t1.mzXML","NEG_3_PM-31_b1_t1.mzXML","NEG_4_PM-37_b1_t1.mzXML","NEG_5_KO-6_b1_t1.mzXML","NEG_6_KO-22_b1_t1.mzXML","NEG_7_QC_pool_n2.mzXML","NEG_8_WT_b2_t1.mzXML","NEG_9_PM-31_b2_t1.mzXML","NEG_10_PM-37_b2_t1.mzXML","NEG_11_KO-6_b2_t1.mzXML","NEG_12_KO-22_b2_t1.mzXML","NEG_13_QC_pool_n3.mzXML","NEG_14_WT_b3_t1.mzXML","NEG_15_PM-31_b3_t1.mzXML","NEG_16_PM-37_b3_t1.mzXML","NEG_17_KO-6_b3_t1.mzXML","NEG_18_KO-22_b3_t1.mzXML","NEG_19_QC_pool_n4.mzXML","NEG_20_WT_b1_t2.mzXML","NEG_21_PM-31_b1_t2.mzXML","NEG_22_PM-37_b1_t2.mzXML","NEG_23_KO-6_b1_t2.mzXML","NEG_24_KO-22_b1_t2.mzXML","NEG_25_QC_pool_n5.mzXML","NEG_26_WT_b2_t2.mzXML","NEG_27_PM-31_b2_t2.mzXML","NEG_28_PM-37_b2_t2.mzXML","NEG_29_KO-6_b2_t2.mzXML","NEG_30_KO-22_b2_t2.mzXML","NEG_31_QC_pool_n6.mzXML","NEG_32_WT_b3_t2.mzXML","NEG_33_PM-31_b3_t2.mzXML","NEG_34_PM-37_b3_t2.mzXML","NEG_35_KO-6_b3_t2.mzXML","NEG_36_KO-22_b3_t2.mzXML","NEG_37_QC_pool_n7.mzXML"
"FT1340",257.089378141256,280.329010009766,645097.304,0,0,2024.619,3605864.018,281855.928,641266.69,0,0,15294.933,3514534.753,248059.688,611536.707,0,0,5298.87,4318538.757,231105.495,619511.104,0,0,4412.527,3475877.202,265333.007,630804.804,0,0,17593.886,3575122.798,245352.35,620929.569,0,0,5324.431,4363477.688,215520.28,645572.692
"FT1343",257.176131879495,87.8796997070312,163821.21,98682.69,102482.96,371675.18,307626.35,240016.29,192617.29,38700.28,96779.81,489603.45,278859.06,252390.16,192276.64,99513.51,126708.6,353882.34,344365.89,196648.62,234507.19,88919.34,109823.74,399754.33,268311.19,209179.43,129544.12,66587.36,102765.04,459346.23,293436.43,244771.62,162819.54,92117.16,129454.24,364401.14,346340.64,181998.39,224491.1
"FT1345",258.038526212618,554.089477539062,665707.8,367667.1,384198.5,1373850.4,268369.7,362949.8,638246.4,358552.7,383143.8,1207900,287781.7,378968.9,642652,317683.4,332248.7,1213357.7,274306.1,344168.9,588959.7,329858.9,369566.9,1361947.4,266692.4,343333.4,634562.2,350181,373869,1233576.1,318781.4,374681.7,627874,364826.4,359607.5,1250413.9,286121.2,365316.9,637884.1
"FT1346",258.05654893719,409.016998291016,275071.8,219356.3,225124,340076,186035,207266.1,269387,214783.7,206944.9,360759.4,199024.7,236035.9,281216.5,214171,245156,350141.9,173689.2,194290.8,248895.2,190598.3,213004.1,351116.6,187190.2,205552.7,247497.6,200306.7,169578.8,373244.1,188335.6,202613,268168,222003.7,204901.7,362653.7,169023.5,198880.3,254481
"FT1351",258.837330561416,407.621307373047,148965.7,143837.9,142021.7,109221.9,141948,157126.2,146828,134721,146905.5,113738.6,167887.5,156295.8,151688.6,153854.7,140930.6,112404.3,138785,144894.7,134411.2,143391.1,160149.5,130170,183930.5,160162.5,153547.4,174240.7,159242.7,137897.4,185037.8,181117.4,161003.4,180516.4,183010.3,133174.9,170273.8,176338.3,169963.7
"FT1353",259.011395415777,442.597076416016,66617.51,34771.94,43667.94,64318.63,55486.82,62048.4,55399.21,32331.77,54120.04,80198.38,55935.35,69056.67,69036.14,34288.9,49477.58,60274.92,56113.83,64994.16,88716.34,60490.58,62870.3,83293.48,75772.23,75059.69,96494.04,63301.56,72781.79,101312.18,86398.78,95011.69,106733.98,72077.01,58048.95,96668,76304.14,92184.53,122980.98
"FT1354",259.020197412864,442.561065673828,120141.85,90129.61,87876.41,128821.46,103205.4,91925.41,134138.91,64801.85,92850.04,119365.66,141592.06,101176.03,108539.96,71867.71,72792.69,114466.55,88613.95,88026.76,117344.33,76699.89,82342.16,118063.3,121436.55,110434.44,107594.74,66853.54,95615.38,119144.21,107439.15,95987.2,116412.41,74346.94,82407.77,118289.25,90859.04,90613.26,126134.44
"FT1355",259.022545368586,584.724548339844,810917.4,415452.4,371350,1298099.7,977721.7,675233.6,782348.9,327191.9,361955.9,1321693.3,1057275.9,658110.1,790535.5,315630.2,352333.2,1219741,737776.9,445196.8,724048.7,346175,386367.7,1280754,920717.6,914808.9,737346.5,292399.9,251947.7,1219458.8,987099.3,668876.3,739672.5,499638.7,321723.4,1110251.8,346013.9,751741.9,745943.1
"FT1356",259.057268625609,501.785095214844,341056.3,363737.8,239401.2,440973.9,205273.1,258067,378110.5,364855.4,280429.4,461582.2,225691.3,251441.8,326254.6,395115.4,257351,437010.9,221882.2,264343.6,327742.7,335276.9,250058.5,446780.2,209858.4,242582.8,350244.9,395058.6,296285,478364.3,224415.9,258564.4,339180.2,386865.9,238515.2,460043.1,226173.3,258163,351851.5
"FT1357",259.091315922374,472.140441894531,484965.9,843259.5,586206.8,525473.1,420210.2,393886,502879.8,760406.3,688842.6,539136.4,421113.2,399128.3,492104.8,764591.7,526294.9,606284.2,299595.7,466679.2,538122.2,913976.9,703231,592058.3,530121.1,508643.9,541618.2,970428,788018.7,654567.7,535789.8,497052.8,576110.6,853706.6,605854.4,693745.6,356655.1,563758.8,606651.7
"FT1358",259.970773444979,570.829162597656,310289.29,644965.34,392583.7,68612.28,369788.6,389204.16,316655.07,438464.61,373111.49,66162.66,298075.33,355675.79,280236.01,431206.26,362695.06,61008.75,215772.2,366961.39,289227.93,582888.65,375779.62,63248.3,310533.99,349867.2,324832.26,421862.62,373648.4,53043.22,368847.54,379075.12,313228.68,434992.35,370051.03,56612.73,189895.95,363827.69,313956.58
"FT1359",259.986975307543,226.96012878418,35645.27,67783.09,53105.76,66026.05,26014.48,30488,43649.57,52175.82,52002.84,51451.6,16795.97,23969.9,53860.78,55859.88,42732.58,49734.45,11339.92,29088.51,44620.21,68812.84,49982.44,43329.65,12446.62,26681.19,44511.66,67009.54,49809.95,47048.85,22193.31,30737.78,35579.05,58329.05,37473.12,67465.64,5328.2,44719.91,53101.52
"FT1360",260.013081758172,381.273005126953,126308.1,152042.6,160534.9,122212.9,124532.6,120412.8,132022.6,141329.3,139814.4,101714.7,112552.5,111810.1,110035.4,127608.8,145885.2,115160.5,110664.9,115063.9,112594,127513.9,142916.1,114215.2,126928.3,113285.2,115630.7,122791.8,154055.8,109401.7,109316,108356.4,125695.7,124909.8,149020.9,113399.3,107041.6,110255.9,125070.3
"FT1362",260.077837601224,334.741836547852,57100.211,0,0,1458.864,279778.958,10124.644,50191.718,1362.626,0,1669.807,272427.033,2583.567,48031.819,0,0,4068.31,249223.324,1458.537,44378.838,0,3260.032,0,279060.153,1277.151,57474.378,0,0,1597.118,271854.369,0,33620.58,2915.265,0,4053.256,226849.89,0,48630.168
"FT1366",260.892641690379,874.226196289062,724239.2,625188.5,680164.7,644821,694706.5,311318.4,690667,768355.5,596301.6,664856.9,629010.6,366758.6,316510.6,445228.2,497890.8,552056.6,692616.1,678629.3,588262.7,463899.7,461107.7,456301.1,491627.1,625023.6,478583.4,515163.7,463176.9,593351.4,482770,628410.2,476125.9,463909.5,590803.3,512678.1,625917.7,551108.7,602352
"FT1367",260.892644889145,928.148376464844,576329,468623.8,502102.3,492760.2,489113.7,579049.3,574459.7,575331.8,596566.1,559728.1,414327,330036.2,428170.6,362704.9,509570.8,468101.7,595033,722264.1,502986.3,415350.8,366707.4,486295.4,466208.2,488241.6,500161.5,523448.3,337878.6,450511.5,584708.9,574051.4,640274.3,593488.7,405863.5,476557.1,621730.7,698677.1,418824.9
"FT1369",261.01240857765,332.962982177734,60926.831,43562.65,76794.11,30221.37,95752.131,66408.322,69003.796,42520.65,71762.052,17920.83,108460.481,67661.848,52142.511,58563.826,64820.5,4565.607,243080.405,79836.279,50578.973,32309.264,73077.647,17153.122,93188.112,65892.165,55869.927,36965.766,59999.863,20858.881,94283.548,64654.684,53924.49,39331.896,64661.045,10747.984,219550.885,93725.943,57406.727
"FT1370",261.072939747631,518.945007324219,1824399,1189644,1276047,1829448,1105266,1396721,1687192,1219639,1372485,2101245,1226993,1497652,1600786,1460586,1347797,2221158,2786798,1497147,1672245,1167209,1286692,1853225,1099367,1428187,1666928,1250645,1484918,2003199,1315684,1492320,1643353,1356982,1361824,2104278,2949968,1655822,1670674
"FT1371",261.073049345708,642.656982421875,857232.1,1034823.6,981711.4,582418.6,807454.3,938095.3,862811.8,972403.2,996548.7,588989,871329.9,988418.9,819763.4,1011998,925380.3,608345.1,760031.4,888578.9,804987.4,1007815.3,950959.5,609652.7,807973.4,954893.2,825546.3,1057367.9,1046814.1,582599.2,864120,932430.3,770459.5,990180.8,943747.5,592139.4,728031.9,893482.7,852110.7
"FT1372",261.109266860154,574.990905761719,1252887.7,1459660.6,1859470.4,697456.8,1150322.4,1052009.1,1091884.8,1083895.1,1534998.7,538300.5,1052102,923454.4,916422.4,982404.9,1230425.2,579075,792898,853734,872466.7,1121287,1477607.5,583208.8,981545.5,943896.7,871486.7,1073334,1481567.9,564079.1,1069894.7,1004189.1,967837.7,1164298.9,1470019.3,645689.6,977736.1,967089.7,1077276
"FT1374",261.978811587181,463.621490478516,65452.969,62844.658,147840.445,15390.903,71556.126,200424.532,77600.603,72259.023,137157.48,11799.793,104238.9,238429.626,86368.463,112596.561,226194.879,1426.964,247205.491,170222.111,76387.84,67702.834,154731.832,5113.209,74702.714,169965.045,74579.731,63184.093,104032.191,7240.819,86715.701,173183.276,75048.974,90807.373,182925.15,0,186324.216,128589.477,74233.164
"FT1376",262.112662327114,573.645080566406,122433.84,148124.68,190353.19,66613.55,100087,101329.6,102701.99,95952.52,146947.63,55631.67,108700.83,86624.38,98418.32,99540.53,107210.67,55124.83,37199.56,72191.52,65495.15,122353.67,156220.22,60455.58,99445.14,91944.61,82123.02,121477.5,150088.37,47863.25,105457.71,96914.37,90825.34,117184.02,136223.44,67258.46,68104.6,91982.17,103419.45
"FT1377",262.877931993594,981.694885253906,1279399.3,804608.3,1112557.2,901091.3,1213447.4,1579417.5,1334906.8,1294761.7,1260654.5,1137201.4,1383928.3,1489467.2,1300623.2,1168774.3,1144247.4,975332.9,2574613.3,1632022.6,1337972.8,789066.1,1186533.3,937461.9,1383777.6,1554433.9,1413671.8,1302501,1357022.3,1297485.8,1400316.2,1622539.3,1390564.3,1300465.4,1160024.3,1008395.9,2799412.3,1891528.6,1456256.8
"FT1379",262.907432470904,964.263732910156,442468.8,398183.7,463327.4,464154.6,504753.1,551478,477322.5,533949.4,509985.8,514316.7,516364.6,675953.1,652431.1,617598.7,615368.7,625986.1,551115.1,687644.7,731125.2,647736.6,640898.2,695721.2,805011.4,875593.4,812641.5,805336.9,824709.4,735264.9,814959.4,783433.9,808407.8,796185.5,787473.9,683272.9,839737.7,1040250.4,1040086.5
"FT1381",263.009292960876,512.578247070312,599011.34,125512.78,387409.89,206596.93,479953.74,188137.16,516041.74,147920.19,217420.18,229281.21,463037.48,258116.91,518030.98,177525.57,222642.22,197371.87,5677993.15,202725.12,525762.34,94056.2,423079.01,174043.69,446977.71,184792.09,578860,151780.93,235351.79,235483.06,482119.93,260903.99,595440.07,178683.87,68556.92,192285.88,5914754.02,189884.58,536865.23
"FT1385",263.994536073637,446.941757202148,409315.2,402959.9,390025.7,471508.8,609367.8,384629.3,488181,364627.7,461858.6,496866.9,657024.2,450599.6,549738.5,439345.2,415470.7,503328.8,421484.6,391261.5,457871.3,435284.2,417767.3,482218.8,631352.5,376885.8,474650,359681.7,401849.9,456900,429371.8,379102.7,443871.7,340453,330054.6,420692.4,356170.3,339625.7,385941.4
"FT1386",264.060440441016,340.508361816406,1403064.3,332522.5,206904.7,2147372.8,452737.6,760905.9,1296246,526916.3,201407,2477240.2,385103.5,808959.6,1257568.8,560411.1,408919.8,2252143.9,879874.4,577141.7,1251212.2,287980.4,198517.1,2062748,441770.7,694440.8,1241842.8,521508.7,211830.6,2373052.7,346869.9,812818.1,1292836.3,603422.2,391064.6,2091288.6,845558.9,579383.5,1298699.7
"FT1387",264.074051589547,252.227142333984,100090.23,21372.66,17530.83,233020.33,0,60429.52,109528.59,31244.26,20241.18,274156.99,0,65997.91,105654.39,44688.38,55079.21,237365.57,0,35469.09,98781.66,19640.78,20880.07,238326.89,0,59621.62,81800.66,33498.87,35912.36,266730.67,0,84213.75,103927.55,37143.09,52036.5,234128.2,0,49828.45,106297.74
"FT1389",264.908361118384,964.257659912109,879056.1,601304.1,753296.9,646774.9,793588.9,1005777.8,899187.9,865444.9,723056.3,771407.9,897001.5,1062480.2,1086941.7,1065089.5,1092092.2,755602.3,1515808.2,1116411,925525,638992.8,739375.4,688401.1,1128435.7,1020492.3,889424.2,947017,991288.4,707280.6,1207241.8,1064803.8,853941.8,836172.6,772188.9,705889.2,1017874,1142885.4,944886.7
"FT1390",264.942778449082,646.889953613281,250144.5,221042.7,338270.3,192738.8,198405.5,163395.2,236595.4,189489.7,359687.3,148324,266707.3,156075,218459,142278.1,241237.3,201140.8,201237.6,241673,238530.2,183184.3,338560.2,211848.8,202290.9,175080.1,221680.9,206157.1,412706.2,150611,275121.5,162031.7,243259.7,162172,269756,201933.7,211864.5,284369,272687.1
"FT1395",265.057288343694,815.009765625,215595.54,106378.72,167053.44,266956.55,254549.69,150698.55,199728.39,137132.67,186640.77,240856.25,225993.87,86040.28,141243.08,109892.92,162327.85,217886.74,258421.05,124160.52,156181.68,93353.37,148142.32,214680.36,198544.49,114774.24,170095.35,133285.09,173079.68,219273.93,223585.29,131709.91,185126.54,138777.02,159243.64,214046.5,241906.21,138130.54,167917.29
"FT1398",265.067921222083,536.363586425781,126011.805,209776.885,196784.995,4883.574,141619.413,150430.49,123932.088,181806.379,231738.854,2594.645,136481.396,166118.725,102769.455,163015.323,186185.183,2549.35,106567.188,169210.274,100761.474,171671.206,178868.349,6675.177,121498.983,153261.987,101432.004,161060.885,188106.265,3640.493,129377.357,138793.915,96608.584,146141.394,183447.98,5849.397,115844.264,166134.526,97153.996
"FT1399",265.148013483949,83.0705261230469,2911078,2233579,3345542,1745133,1726518,2221576,2873796,2667255,1966359,1647346,5704594,2314791,2774735,2181783,2331513,1331605,1803568,3601082,2847314,2087943,3259995,1853331,1793247,2285344,4995455,2645226,1902142,1582878,5607680,2357248,2859704,2128174,2361558,1391059,1905134,3653154,3084182
"FT1400",265.148079402633,442.002380371094,801703.7,449351.1,714715.9,636065.9,797364,455065.5,705090.4,674946,459909.4,659609.2,784369.5,644498.3,687520.8,730337.5,763686,587019.7,631220.9,372291.9,673641.7,1046023.9,499998.8,676046.7,782974.8,658227,685846.3,390838.1,861661.6,642065,864656.3,657549.7,782764.3,491821.6,745998.3,673643.6,565531.1,662158.7,738438.1
"FT1401",265.148162414635,157.822975158691,1970537,1922564,1850487,1804385,1798641,1831753,1915381,1824409,1877822,1808587,2001066,1824282,1900260,1839590,1842999,1753312,1699226,1850144,1899420,1871779,1877663,1777557,1757904,1786278,1952808,1842565,1843752,1810282,1942415,1803994,1908978,1892998,1844063,1804805,1755306,1838668,1864286
"FT1402",265.148219364414,14.5734,1145599.5,999917.3,1138497.2,1132626.2,1052928.5,1130476,1138502.3,1101329.3,1089128.2,1108128.3,875431.5,1118218.2,1057978.5,1117131.7,939635.8,1039434.2,1103836.8,1116471.2,1100936.4,1101352.5,1138579.8,1096363.5,1125783.3,1098838.8,1140009.1,1099945.6,1112871.5,1122900.8,880134.5,1125909,1088778.6,600991.1,1123990.9,303867.2,1121010.9,1109767.3,1141962.8
"FT1403",266.004907561342,304.133010864258,53343.89,68406.33,46272.21,85872.11,15712.85,51318.04,67253.25,75575.78,52903.79,82227.55,24950.91,44384.04,74842.27,80143.09,40460.53,82072.9,22159.33,70292.52,67732.35,73435.5,51047.11,83655.58,23304.95,47965.64,75942.82,56079.54,56227.65,83590.99,35712.22,64441.44,75359.16,73820.52,39471.32,85662.95,18576.75,65796.29,77630.05
"FT1405",266.089750782617,497.02099609375,67897.623,49776.017,45344.749,90353.664,11342.786,54502.978,74504.55,57327.35,26732.421,149948.285,10504.469,44407.396,62827.694,61016.862,61444.931,117560.775,28506.448,43024.038,60437.046,42542.788,52496.736,107319.03,6111.924,45248.997,56382.541,43018.66,28815.392,134722.463,9402.504,52216.999,58225.806,69573.157,59100.232,109114.668,21486.561,51532.373,76632.574
"FT1406",266.089777634569,298.600915039062,46427.819,5716.369,3782.922,125643.992,0,15220.413,42390.22,13390.566,7854.203,152904.672,0,22096.646,39890.151,16183.522,10731.804,109894.773,0,1817.203,46676.268,2276.322,1667.291,136430.187,0,8851.507,46802.471,7762.708,6212.009,145681.581,0,18358.291,43319.667,11812.637,10014.936,112900.432,0,14773.667,50612.231
"FT1408",266.804123568271,404.823608398438,340362.2,286377.8,303679,273132.2,316047.1,359840.8,333428.4,307281.7,306414.9,290534.2,272281.9,313678,295510.8,295074.8,291302.2,255297.1,290845.8,349253.4,305157,241056.4,288342.8,249191.2,285479.6,306776.9,292918.4,305303.8,305400.1,292853.9,291185.9,319537.4,300582.8,290679.9,278073.8,254702.6,362322.1,337346.3,308553
"FT1409",266.900648059103,645.46337890625,138097.36,164835.66,206964.32,80822.91,112085.44,79660.53,108520.06,124451.08,217018.05,55131.74,122019.77,74193.31,101814.37,79951.33,119474.43,88598.94,68773.61,99886,105115.94,108546.52,161140.19,85694.34,95206.38,60111.76,100686.59,107743.88,209936.48,32480.3,113313.41,78572.63,87276.92,86785.01,142291.7,90263.16,67008.24,116760.71,101251.74
"FT1410",266.967875607114,591.822387695312,209901.02,38783.3,68977.32,538361.7,53222.9,102274.96,211408.22,46703.74,44224.53,514230.49,67752.06,100765.38,211157.97,46044.61,40159.24,493504.67,44039.51,86835.95,225385.53,49182.23,69193.13,553138.44,66531.49,102036.85,208267.31,45923.82,40641.75,521671.74,83737.72,106568.92,210067.65,29795.98,57296.59,496281.96,32250.51,97314.87,212554.1
"FT1411",267.025282055114,431.209136962891,338730.03,553251.75,363273.1,885078.23,16207.85,221631.52,324403.91,459211.61,364392.18,791455.48,18688.84,230430.8,250571.49,439009.12,364556.32,915813.12,5453.3,190416.66,325824.04,541069.39,367535.31,909803.58,19656.8,191981.21,314058.43,453948.79,351502.56,693678.45,10817.37,149026.63,339695.9,482872.9,363685.07,852528.72,0,185676.14,306238.63
"FT1412",267.072378061606,525.399780273438,623215.7,401771.1,228760.4,1536224.7,125215.7,154692.2,650148.5,381553.5,250236.1,1482066.5,167382.3,173577.3,651733.7,383744.7,188244.8,1538764.5,112353.6,159867.4,628960.3,448364.1,247942.9,1523673.5,150531.2,188533.3,621452.4,389940.2,226657,1474585.2,155441.5,169738.9,605439.3,408554.8,225039.3,1456361.2,133039.4,178544.6,624573.7
"FT1413",267.073780238667,292.995300292969,1294227.14,334968.45,232238.59,2678747.44,50588.96,736822.24,1299969,588498.14,253655.45,3657901.29,63146.48,1103360.89,1287551.93,713454.42,512352.31,2962918.97,162612.93,776601.04,1227009.1,325719.57,234450.27,2627003.51,62851.74,712529.37,1258846.95,581926.91,259872.73,3640621.96,58156.24,1160474.29,1241395.75,720273.34,512036.76,2963712.16,167470.68,779423.16,1238954.66
"FT1414",267.073711170181,563.832580566406,250983.33,161858.32,116905.71,393136.55,70066.78,218982.52,239664.53,223970.98,97519.14,495804.17,65429.12,301614,263656.4,240900.06,139490.76,436786.92,115400.45,179261.85,234248.85,137599.85,98388.86,397749.03,79984.39,234743.09,237554.29,237776.27,95065.82,549830.03,62976.89,313157.75,246559.29,263367.42,135338.75,422508.46,93891.36,174191.16,250728.31
"FT1416",267.953364414693,273.358001708984,394619.4,329214.9,385286,374568.9,238451,344426.6,328697.5,307131.6,355051.3,350482.4,233073.4,301907.7,326511.5,290685.8,352205.7,329528.1,241022.9,288325.8,295035.2,273343.7,359469.8,324563,201771,280095.6,291924.3,296151.2,347330,333618.7,199517.2,291613,286554.6,292343.6,293491.9,320099.3,241768.2,245947.3,277276.7
"FT1419",268.801198227671,404.823608398438,602833.2,515911.7,565462.5,481783.6,547027.3,624547.5,588082.3,555944.7,544854.1,532506.2,556489.4,586882.1,500632.8,546667.2,511689,458458.8,644855.3,613810.7,559411.4,434696.5,509476.7,469071.2,511417.5,586986.9,543607.4,484883.9,528141.5,531801.8,543053.2,570636.2,561712.5,534755.9,513298.5,463135.7,625172.9,606803.3,550233.7
"FT1420",268.916307859413,558.272033691406,246626.64,119961.21,186212.83,292444.62,156095.37,231398.05,196686.52,98066.02,104944.69,267546.93,133921.8,213631.88,163815.16,54525.7,89479.55,240276.28,107331.63,203324.56,148221.38,90560.97,118329.79,245536.61,111958.51,198755.34,154273.12,86830.44,111916.5,267517.97,110653.27,205761.23,135809.16,51089.38,95326.79,132501.2,96981.01,202148.43,155042.43
"FT1421",268.924496012097,964.06689453125,111731090,58297327,89002873,64881076,111711992,147256731,108060546,107132862,88855118,89515886,115884586,135979233,109602022,96624955,81367210,65884234,221162498,154338800,105636004,55493649,82333024,65105195,111885632,144507041,103191049,104077074,91799315,89358830,117171317,137625737,104234422,95906947,81430389,62408837,218326562,155708414,108546225
"FT1422",268.937540936427,547.098999023438,137137.15,45895.09,49938.618,253617.215,5262.747,30671.057,109757.792,30359.421,25171.631,218646.164,2863.478,35482.215,100725.697,44596.933,37587.924,204420.394,16357.296,24638.541,95191.648,26396.755,23131.579,211333.617,10693.113,36354.602,92344.028,24357.384,32990.7,199376.316,7645.121,18908.21,83861.581,39245.374,27938.136,192178.701,18013.513,19214.968,81799.678
"FT1423",268.960188623748,420.243011474609,191854.822,24718.488,39260.258,59071.214,805781.772,16976.891,181442.189,20048.565,20549.601,43409.872,747165.12,33130.06,151568.368,8611.284,14821.564,50152.849,284874.937,12003.675,174310.82,21221.945,39244.083,65191.795,740675.403,15976.693,161046.053,20995.436,35537.294,27921.396,691631.437,8060.2,171653.453,13983.959,20678.127,35798.232,268241.709,17791.601,157565.685
"FT1426",269.21257570703,86.6746978759766,1036214.7,423283.8,407230.6,441277.9,452113.3,459276.9,1065349.9,484713.8,398776.6,472198.4,503649.7,480110.2,968737.3,428520.1,406803.7,435136.3,477352.6,476701.8,949821.2,377198.3,415543.1,454392.6,483219.2,429879,910804.8,469672.7,421320.7,418207.4,539454.5,496877.8,1007829,405499.3,380765.8,459135.9,489557.5,514133.5,965792.7
