m.z	p.value	t.score	rt
391.04061	4.91695509821103e-4	6.03499871155794	845.4
414.17087	4.92697685486516e-4	-6.67932519451699	333.6
338.98878	4.93616268429406e-4	9.55044767558145	603
223.96404	4.96806627185925e-4	-10.5753201202553	246.6
326.02606	4.97813398242601e-4	-6.09352459265513	543.6
216.92837	5.035557514764e-4	7.04002022527966	583.2
145.09839	5.1196427421031e-4	8.78653276253563	814.8
399.01883	5.12014262415695e-4	-7.63682705937828	274.8
257.17613	5.22940133792442e-4	8.82183934406693	87.6
312.04686	5.42868644841082e-4	-9.89517373520628	474.6
328.05848	5.49503693256054e-4	7.41443356664257	512.4
315.29027	5.68408528096495e-4	-9.74104457435737	88.8
130.062	5.71992189036769e-4	-5.90112322074139	480
226.08352	5.71992189036769e-4	-7.90632460481345	258
196.92327	5.8017499063013e-4	6.12726046524236	652.8
444.02172	5.84048964519166e-4	-6.40948240644581	659.4
483.2735	5.87133719797992e-4	-8.8486364140971	84.6
385.01629	5.92729556317858e-4	7.24597947302933	813.6
597.30485	6.05074712776716e-4	-5.8778063575654	164.4
199.17039	6.06325960615266e-4	6.27013403359218	87.6
267.95336	6.06325960615266e-4	-6.23261967536359	273.6
390.01989	6.06325960615266e-4	-6.81267796359125	496.2
308.93769	6.20094345163711e-4	-7.68957155748055	410.4
201.13588	6.24199321743733e-4	5.95453927258513	708
433.11181	6.28859922762232e-4	9.61499994515629	417
247.9942	6.34393517616581e-4	-6.11546286036196	273.6
318.00331	6.34393517616581e-4	-9.79322242153427	486.6
171.00649	6.34989509628696e-4	-8.49850679820829	544.2
415.10996	6.39028710374424e-4	-9.66759554225699	346.2
436.15886	6.46712310500304e-4	-6.03391218992916	481.2
100.93361	6.51072155031206e-4	6.43702017150073	519
144.07786	6.64278126336681e-4	6.03061682789381	499.2
261.07305	6.76483228976962e-4	-7.34005827604739	642.6
84.04544	6.76713040468812e-4	9.46058768043301	434.4
367.35816	6.76713040468812e-4	5.75165749045691	80.4
774.06945	6.8191044345265e-4	-6.70491142853533	562.2
229.00262	6.96238294667806e-4	9.67502743179651	618
347.03999	7.10523471905983e-4	-6.50766753276456	564
418.0056	7.21318748038612e-4	-9.44741139411732	627
522.95421	7.25061062715975e-4	6.4537903052604	610.8
333.09169	7.3180262599943e-4	8.95112480064866	95.4
707.06526	7.32890006416022e-4	-9.28736911647037	622.8
290.08849	7.37995317845244e-4	-6.37364772380362	452.4
323.01271	7.40171287738664e-4	-5.6703285918029	444
338.06672	7.47149897310777e-4	5.6757771299957	628.8
137.03409	7.52659998272898e-4	-7.84752520751373	402.6
369.22834	7.52659998272898e-4	8.82895681642199	95.4
281.03108	7.5557663654468e-4	-7.11178295306396	566.4
698.51346	7.59257635350312e-4	-6.88664461016585	88.2
258.03853	7.63354705742798e-4	-5.67303123839585	553.8
117.05579	7.68251738235599e-4	8.13778243568292	166.2
504.14003	7.68251738235599e-4	-9.34515388110325	246.6
315.0991	7.71458381215972e-4	6.0952745934354	186.6
409.06757	7.7183302697813e-4	-7.15293771181469	687
620.02065	7.7183302697813e-4	-5.76511208966801	618.6
132.07114	7.78705696311483e-4	-5.81747463179822	534.6
115.02309	7.86732380477015e-4	-7.53731617939426	533.4
182.98667	8.20402288620016e-4	5.58156713459713	504.6
259.09132	8.20402288620016e-4	-7.05081653652611	472.2
480.11299	8.27725248183059e-4	-8.99803795920317	247.8
745.50285	8.31516741363072e-4	-8.99803797183685	78
324.29123	8.31997660331377e-4	5.71913379801457	88.8
323.02382	8.51425984980898e-4	-6.07440469684982	273.6
424.57953	8.66907307328555e-4	-8.14839372066656	371.4
125.03562	8.70414817761273e-4	5.53290994277937	507
160.06164	8.74169739018575e-4	-8.12298076123183	136.2
116.07177	8.86831706241695e-4	-8.3925760048074	374.4
428.209	8.91326228272372e-4	-5.9130265932728	273.6
343.10359	9.05878058810098e-4	-8.9604746785944709	426
419.20383	9.05878058810098e-4	7.4291869699616	442.2
806.59168	9.05878058810098e-4	-8.6641884641834	155.4
413.02271	9.27694218190632e-4	5.4726326717739	846.6
150.01728	9.3810889364006e-4	-6.25526727734421	213
88.04043	9.38417565318435e-4	-5.4659474738273	481.2
250.9867	9.4688773043534e-4	-6.0373805866606	382.8
213.00556	9.69208718933681e-4	8.62183459460715	419.4
512.11867	9.69548917346088e-4	5.54036196784346	442.8
608.83667	9.79477269884494e-4	6.25112860626906	587.4
540.33111	0.0010465879757741	-6.96437540138993	95.4
245.04333	0.00107463769299117	-8.30801142836631	432.6
330.06124	0.00108107744991202	-5.96604473960438	455.4
521.25432	0.00110233111300741	5.33528697112443	232.8
256.05963	0.00111985288636824	-5.90412220556665	409.2
604.32561	0.00111985288636824	5.35938894484295	94.2
194.92756	0.00112549480823585	5.75620658947884	652.8
448.00445	0.00112823981726332	-5.31738065762271	561
480.30997	0.00113763901013821	8.19403336979382	163.2
599.3204	0.00115775393010595	-5.9890702635340904	164.4
304.0709	0.00120301805443272	5.37657109167929	485.4
478.16158	0.0012396044853138	-8.41085997531066	294.6
738.5082	0.00129603684625484	5.94518513179116	85.2
413.16811	0.00133194203540325	5.34908084821818	232.8
378.13432	0.00134429379735942	5.58023612828698	420
135.03136	0.00136534512427176	-6.27599049293223	298.8
373.0842	0.00144736631049401	6.04606532092043	217.2
281.01842	0.00145291771815943	5.20312727267984	231.6
353.04917	0.0014637620176583	6.08514950718573	166.2
464.31487	0.00148900858806337	-6.90611232599114	94.2
537.24635	0.00149013661857961	5.66630848650943	231.6
436.28351	0.00150811111337267	-5.8211508518749	163.2
289.05583	0.00153859196817567	-7.0450389182232	294.6
198.9178	0.00155883492465127	5.95462936936883	582
302.06489	0.0015729354853322	-7.90776854645595	417.6
444.03395	0.0015729354853322	-6.44427096819003	497.4
192.03356	0.00160071274790415	7.33549552647186	522.6
142.0663	0.00160247140487829	-5.05405097433449	333.6
226.08515	0.00160247140487829	7.95210933493853	410.4
184.00165	0.0016197253047393	5.99937427575749	519
329.13897	0.00168049258123855	-5.08500599993395	472.2
478.0906	0.00168049258123855	-6.41358025036219	544.2
500.27877	0.00169783662143259	5.04283269811713	94.2
196.93241	0.00173345673737406	5.04648822498855	651.6
317.11453	0.00174890457869596	5.1105461730598	172.8
315.10042	0.0018566952293698	5.73028136424147	94.2
316.03727	0.00189582627335486	-7.51176372868058	246
653.13966	0.00190032644934915	-6.05393664831021	505.8
308.09843	0.00190588458095411	7.57864620624474	533.4
323.09197	0.00190588458095411	-6.47487880526472	414.6
309.03431	0.00190819848051795	5.19892438513552	232.8
365.00221	0.00195762778322619	-7.56846275170176	431.4
372.11602	0.00197826017664071	5.60817222643838	492
297.24336	0.0019889424505773	5.91146374489087	85.2
209.06675	0.0019948210388356	-7.45223378537491	409.2
244.0499	0.00201603744717145	5.37198399139172	442.2
475.9894	0.00202896049065103	-7.42396001186202	582
449.1983	0.00204311971318839	-6.9839822565696	548.4
360.97282	0.00206384033670426	4.86616142012317	234
672.93823	0.0020678426363249	-6.71669000665284	574.8
222.04433	0.0020812720999428	-7.3268174321359	400.8
169.03141	0.00208208292705864	4.9928069562998	519
243.04631	0.00208208292705864	6.56920808223132	442.8
152.99597	0.00209370775932385	-4.87884025492846	349.2
278.98159	0.00210285987167075	5.55008689049864	463.8
192.04893	0.00212548093494212	7.01576396642814	95.4
518.06971	0.00215867115191327	-6.5987933321912	543
454.15049	0.00216474656961103	4.8127021333404	232.8
346.05593	0.00218842505229979	-5.79816425966396	497.4
425.08096	0.00219257356807655	-4.81450948542245	604.8
354.07244	0.0021994913379253	-7.17321085332739	543
248.98387	0.00220268230880139	-5.69977951961205	544.2
411.12733	0.00220455889236347	6.18909944777042	290.4
440.02228	0.00221103827516638	-5.42522967827816	741
452.27837	0.00225420972014674	4.84645637419059	96.6
208.98507	0.00229063523519214	5.50924304103058	488.4
261.01241	0.00230389717091242	5.70164849474943	333
98.95593	0.00231110062431574	5.54090984786892	651
720.49566	0.00234962147186198	-5.96291079422723	82.8
225.18597	0.00238196510799543	4.78349556253236	86.4
265.06792	0.00240840408144211	-4.76802316061214	536.4
309.10834	0.00240840408144211	4.74176654997708	216.6
624.24747	0.00241737421333325	-5.48096020241729	496.2
326.9842	0.00242930768686162	6.37705936200158	333.6
786.52934	0.00247434351926368	-6.4934268879026	79.2
218.10346	0.00247491929688332	-5.65607723552862	118.8
531.09636	0.00247491929688332	4.71276386793562	231.6
201.01702	0.0024797369844794	5.73846104084337	556.8
173.01065	0.00249174587878552	-6.58741774738051	544.2
316.11659	0.0024947610893425	-6.85080637956354	481.2
212.96264	0.00250393384711905	-5.2925154434464	544.2
216.92847	0.00251923444718196	5.26719685807331	637.2
294.00091	0.00252698374079077	-5.5159904787592	324
134.01907	0.0025661848247836	-6.90309598849965	350.4
145.0508	0.00260784956652414	-6.10313673864089	510.6
302.88546	0.00261326836499553	-4.73990922085483	400.8
171.04118	0.00264039039635685	-5.72482701664718	558
174.9778	0.00264039039635685	-4.74642328031688	351.6
96.96024	0.00265957910030916	5.33308280939186	651
283.99776	0.00269439260742859	-6.88541414313065	439.8
436.82785	0.00272883760479652	4.64943430799411	586.2
916.60252	0.00272883760479652	-4.75941395311126	80.4
308.05771	0.00274234243587589	4.74550436397767	582
555.23826	0.00274413312268786	4.62322208871991	234
410.12407	0.0027465935764886	4.61886965304609	232.8
282.03868	0.00277176108825485	-6.00907907578245	555.6
188.05639	0.00281864061496764	-5.11800499085656	515.4
244.16692	0.00282701912262604	5.46177011128491	768.6
266.08975	0.00284469296372302	-5.83308125063925	496.8
124.04444	0.00286011120005495	5.65193475590844	487.8
521.13243	0.00286786315960713	-6.4878934101383	534.6
558.33143	0.00300918588506266	4.66844501734921	95.4
315.04991	0.00301142266489011	-4.61339066455705	277.8
116.03538	0.00301335425745604	-6.63793048832455	227.4
282.08465	0.00302442563711663	-4.92646897741391	384
351.17743	0.00302948915200774	6.1631459856315	442.8
357.94763	0.00302948915200774	-4.54631744945391	573.6
245.97111	0.0031226225231503	4.77551782598262	519
229.06206	0.00316936151694242	4.59731619545271	846.6
244.92416	0.00316936151694242	-4.68684039155626	392.4
289.11561	0.00316936151694242	4.51030591664888	604.8
221.98435	0.00316985992084586	5.73769026092084	488.4
212.99122	0.0032063748579634	5.67872386507809	332.4
259.98698	0.0032063748579634	-6.24719306206756	226.8
91.04012	0.00324383381521207	-5.45217384387414	244.2
239.01672	0.00324477723086242	-6.06369767758289	570.6
225.06471	0.00326405860157007	-5.54230905966533	332.4
228.96848	0.00327388696027568	-6.23696865555044	303
189.05182	0.00329481307654266	-4.83933200266592	600.6
872.60203	0.00335325955831109	-6.21675035530649	148.2
604.07037	0.00341139608182062	-4.97857600520192	662.4
641.17208	0.00341734774526519	-6.38771128116131	274.8
247.05737	0.00347603423685124	-6.07764929994478	639.6
333.05935	0.00351509059844729	-5.08698948827992	576.6
516.97319	0.00352696737901759	-6.11542217828686	613.2
284.94753	0.0035780834172155	-6.43721498702481	321
760.51367	0.0035780834172155	-5.73620778697888	79.2
521.98414	0.00357946272530275	-4.76841399379835	712.2
598.25434	0.00362699458602272	-4.57951394132946	739.8
179.03513	0.00363813589599064	-6.20096367916746	186.6
127.00655	0.00365699648676252	6.32928100751745	486.6
375.15163	0.00366427445052335	5.40413692861222	654
475.25528	0.00367541690053157	5.93437296945857	442.8
487.13224	0.00374757651483231	4.38225894168425	232.8
267.02528	0.00388292788727853	-6.31694293661982	431.4
369.13386	0.00388827011360911	-4.9715250565191	329.4
170.98543	0.00393454993433367	-4.39712975106739	624.6
396.02363	0.00393454993433367	-6.09406752280418	625.8
445.9813	0.00393454993433367	-5.66762673236142	497.4
446.96533	0.00395009575600153	-5.68204020285165	562.2
111.02004	0.00396877189761263	4.34610143708633	232.8
215.02855	0.00396877189761263	-5.58502240754023	473.4
228.12705	0.00402578996512268	4.9217909688537	217.2
413.89843	0.00406876915673121	-5.34127214334788	410.4
123.97023	0.00413696277290974	5.93462307878237	487.8
99.00873	0.00418481390715411	4.48590000570121	577.8
283.07855	0.00418481390715411	-4.42833278792634	333.6
112.02339	0.00422599237210241	4.293170878565	233.4
382.55044	0.0042341585548226	-5.25264485269038	513.6
429.15465	0.00423441535019121	-5.61773596909416	333
216.90975	0.00432621801157737	4.53667682629267	649.8
494.04728	0.00433667059536209	-5.03459137773182	555.6
364.08398	0.0043784565521328	-4.49805463627498	350.4
556.32575	0.00461059369058694	4.238155318778	163.2
307.11246	0.00464364498270831	4.87412271192694	217.2
337.31159	0.00465991915945009	4.54305966524949	81.6
336.32734	0.00467964350323691	4.46633425761415	86.4
130.86854	0.00469565209769975	-4.67837363729356	397.8
131.04822	0.00476155988159329	-4.2563473973812	477.6
834.62195	0.00476155988159329	-5.22661868950423	157.8
481.19428	0.0049166209233811	5.02207279586449	231.6
165.04048	0.00499436926177885	-5.66611410836412	436.8
478.29415	0.00499436926177885	4.88252884537255	94.2
455.09777	0.00505253073281212	4.26026654503637	403.2
307.11494	0.00506219462299303	4.73888458060722	543
351.01377	0.00519610105605473	4.18731046937803	519
307.93987	0.0053528293522982	-4.39904734598929	411.6
259.0202	0.00537829744468423	4.33337451235357	442.8
748.52579	0.00537829744468423	-5.12612136764792	81.6
233.02149	0.00543498950946026	-5.26757523348794	326.4
344.99461	0.00547076244100181	-4.92111595317648	444
749.5303	0.00547076244100181	-5.24166697509936	82.8
453.2819	0.00549705779892142	4.30539127894634	95.4
87.00881	0.00554871144579949	4.10705619170134	189.6
700.52891	0.0055632983105923	-4.35803288859309	145.8
523.99899	0.00557912292056658	-4.93106038145088	574.8
597.30487	0.00558219533562088	-5.39055157688304	90.6
480.98238	0.00558774063045811	-4.36292031618416	594.6
915.59842	0.00564148734994583	-4.09305210628147	80.4
388.08157	0.00564900172204344	5.19282324378649	332.4
198.8092	0.00574491399510381	4.12392030529681	407.4
854.59169	0.00574728973954555	-5.67018545307708	133.8
557.14354	0.00576933077812176	-5.27736887058743	497.4
185.02208	0.00589149348648222	-5.13295729819563	321
463.26517	0.00607815527913621	-5.42968338865961	78
327.02397	0.00611619854090916	4.13290781448183	234
175.02485	0.00611824508202469	-4.41493715283083	517.8
241.07235	0.00611824508202469	-4.15317682449411	163.2
638.26329	0.00611824508202469	-4.30171612471762	496.2
336.86816	0.00617561517838709	4.02170398709247	649.8
243.06234	0.00620907492986169	4.02643622364606	234
311.16888	0.00620907492986169	-4.43387057610357	156.6
314.89597	0.00620907492986169	4.32835928965498	646.8
747.51826	0.00620907492986169	-5.2875451007472	78
143.04627	0.00624975514762206	4.04275271758338	511.2
130.08736	0.00625761482602606	-4.22502694852524	282
230.98747	0.00632477052703581	4.00090494079011	381
363.02144	0.00632836739003202	4.09171813462501	231.6
526.82379	0.00658648031297044	3.97704366725603	587.4
790.52227	0.00658648031297044	-5.5004311411093	87.6
238.03116	0.00663415135270716	-4.37325964870599	382.8
359.13203	0.00676466109603842	-4.83989469440802	326.4
220.96285	0.00682379151610938	-4.74427727835324	535.8
131.99892	0.00682428166587744	-4.15319836177892	535.2
295.09398	0.00688202035891331	-5.12209034161326	517.8
393.24163	0.00690082825369155	-4.20387593197132	93
519.054	0.00690193836336379	-4.83311537434174	562.2
215.0329	0.00693292071890661	3.94713548905934	414.6
251.04175	0.00694854774836379	-4.18952755830959	768.6
203.02868	0.00705531832542968	-4.75988492543728	470.4
575.34939	0.00707594512498127	-5.14539760280303	82.2
132.07974	0.00714408433959035	5.10846301742555	846.6
258.05655	0.00714408433959035	-3.90942017599296	409.2
446.82083	0.00724176813650728	4.15073638617129	586.2
174.0172	0.00734012752266484	4.12917971856538	232.2
255.09893	0.00737366409885517	4.16600781712406	207.6
435.25168	0.00740328562480383	4.01387383625997	94.2
331.05503	0.00740510447297596	4.92709899656202	520.2
534.80481	0.00740510447297596	3.89213032570597	588.6
456.13138	0.00746798736465352	-5.33437134846764	431.4
281.03622	0.00748887364810912	3.87454745763179	232.8
281.2488	0.00749378295288546	3.87688387101219	84
331.01047	0.00761378729978713	3.93231932353285	846.6
132.09162	0.00766644686346057	-3.96081014968125	282
162.04097	0.00775521177804448	-5.24031149362411	407.4
635.14249	0.00779762788985275	3.84529262018136	511.2
369.02185	0.00780548518231581	-4.47498030046903	562.2
268.93754	0.0078531779234113	-4.53292195359196	547.2
401.05038	0.0078531779234113	3.84346577723828	623.4
509.21751	0.0078531779234113	4.16420576258882	232.8
859.5341	0.0078531779234113	-5.03476492122027	78
423.28845	0.00805575630339441	-5.17903920076757	94.2
315.09662	0.00817559923250618	-3.92709087848747	258
812.54447	0.00831864309707557	-4.68659902695226	79.2
154.92835	0.0083502780267925	-5.16353948995547	396.6
284.0155	0.00836309566546116	4.02792245551235	334.8
517.97424	0.00836309566546116	-5.02059376788278	612
832.57072	0.00836309566546116	3.80283547210275	91.8
569.25375	0.00838102955585957	3.79993441219432	233.4
200.8063	0.00848068782625118	3.90063965519548	407.4
259.97077	0.00848070430284069	-3.95073254980733	570.6
282.95337	0.00849557738526315	4.53787499143961	649.8
341.27005	0.00849557738526315	3.83908234544162	82.8
207.01219	0.00873134269125415	-4.04419209889209	104.4
810.52939	0.00874660833826772	-4.74613786065096	79.2
410.12588	0.00895758805806342	4.48262649691824	333.6
449.10442	0.00920911554945572	-4.886213475439	434.4
384.03127	0.00931012652206543	4.92604895752419	601.8
296.9419	0.00938106349082614	-4.53325079912118	501.6
292.92358	0.00962549479650484	3.7841218708082	580.2
135.0735	0.00963226293461992	-4.98231644035243	245.4
390.90049	0.00963226293461992	3.77840315728035	582
349.01881	0.00985772703482718	3.81532170936732	519
286.10459	0.00989311568734928	3.67962020088829	490.8
402.01285	0.00989311568734928	-4.29090503988164	497.4
823.58051	0.00991232844363747	3.69043037941226	93
624.801	0.0099186437865755	3.72208255357947	587.4
259.02255	0.00996571848081619	4.11642329905045	585
254.90407	0.0100599066110495	3.67681741260666	652.8
399.08285	0.0102111627673368	3.86402137537557	334.8
192.9882	0.0103528332278006	-4.68100028106733	546
321.04957	0.0105578193732502	-3.90528849086873	459.6
414.84607	0.0107129019173292	3.63808084185577	583.2
235.80054	0.0108248423242262	-3.71538078001451	405
392.09768	0.0109126748795881	4.30828220757193	442.8
645.45026	0.0109714327444828	-3.70971242683105	87.6
524.29979	0.011214343476651	-3.93204993664383	165.6
468.10349	0.0114212886464836	-4.09664398928295	274.8
201.94537	0.0114766946922032	3.67158682595443	983.4
488.87738	0.0115425381151964	3.72316239816988	582
483.00631	0.0115442562083897	-3.58216799719129	562.2
298.88664	0.0115524748167359	-4.06174540692888	400.8
269.96075	0.0115837337303647	3.71714405711913	374.4
309.01825	0.0115837337303647	4.17623420046073	442.8
337.08766	0.011637129588488	-3.96828379532547	325.2
746.51272	0.011766325584177	-4.5123430893769	84
129.01938	0.011921742940402	3.55528129717707	519
896.60172	0.011921742940402	4.08074348985264	137.4
509.04921	0.0119715201569316	3.62953788188482	517.8
720.20174	0.0121536409081237	3.82488849934339	232.8
774.54494	0.0121536409081237	-4.25937914052343	130.8
152.04409	0.0122041993870862	3.93266815577597	478.8
293.09957000000003	0.0122139239014656	3.61386672950076	520.2
360.99842	0.0122139239014656	3.60939566929194	234
541.2228	0.0122139239014656	3.54496571027129	232.8
200.05648	0.0122206076086751	3.66591224850021	234.6
362.14589	0.0122206076086751	4.56943763530824	438.6
442.01744	0.0123201978037156	-3.69655856571012	661.2
303.09985	0.0126649952178501	-3.99882228388319	382.8
512.823	0.0127010430724583	3.5589464637458	583.8
636.62165	0.0127675450468527	-3.66983782843257	994.2
223.1341	0.0128222752355565	4.58582276335363	90.6
420.12803	0.0128250048278139	3.56374674702296	334.8
444.07654	0.0128484611868895	-4.5915881859175	247.8
412.13073	0.0130095445479126	3.48878849140159	288.6
147.06639	0.0131301633564928	-3.62367451954942	274.8
199.03779	0.0131783401933165	4.01134187868923	333.6
242.05207	0.0132363028628106	3.78064612047016	463.8
684.83073	0.0132743866858318	3.72943833505058	582
424.03317	0.0136191985127499	-4.08460951347173	497.4
358.0093	0.0139068425482167	-3.50642644706018	741
195.97612	0.0139698369898302	3.46834308291263	415.2
888.56708	0.0139698369898302	-4.43261433012556	78
126.01976	0.0142270524308386	-3.43635539469814	292.8
210.00767	0.0142285468957367	-4.45500876355081	577.8
317.11032	0.0144086767469313	3.6681682515725	558
327.03189	0.014435608780063	4.17914959821572	814.2
300.88881	0.0147946303969793	-3.913992757348	400.8
201.95571	0.0148032323381893	-3.45374249189074	273.6
316.86891	0.0148032323381893	3.48994731399455	583.2
793.54281	0.0149804934257088	-4.09315703272676	89.4
307.09479	0.0149901349928571	3.53089552907154	470.4
721.50226	0.0150249308887948	-4.36848863419014	81.6
315.03339	0.0150281869403403	3.62532512024835	846.6
318.09451	0.0150281869403403	3.93296240972308	631.2
163.06139	0.0150932284269375	3.46534703217381	286.2
480.85291	0.0150932284269375	3.39665874670623	963
887.56084	0.0153553891359442	-4.34913404052779	78
129.05579	0.0154764846216317	3.49824946050236	103.2
84.0454	0.0154814865750063	4.23939623166299	517.8
343.11771	0.0155913104299381	-4.04035977826831	537.6
610.79971	0.0159270815494326	3.46113626085871	585
459.26362	0.0159380249092271	4.19968681229814	441
864.56901	0.0159380249092271	-3.97362076068565	78
410.2398	0.0161523034163399	3.37180302370285	94.2
294.86224	0.0163835888105992	3.33226615380018	654
117.01939	0.0163874126037458	3.47268474161202	417.6
726.54506	0.0164250452420097	-4.13371362053143	144.6
331.04593	0.0167887548323901	3.33187584266109	519
308.0724	0.0168502833150948	3.39578446473789	512.4
196.88553	0.0168545883467914	3.70727493067244	654
213.51399	0.0168545883467914	-3.69212863197075	177
88.01218	0.0171624392965075	3.50587960903672	190.2
193.97913	0.017236159648309	3.30700077416497	414.6
242.92707	0.0172478922878221	-3.59324544461741	392.4
844.5706	0.0172623186116155	-4.16684719003432	128.4
863.56333	0.0172623186116155	-3.96942503194936	79.2
524.27929	0.0175278769571333	3.80386465277422	93
233.15472	0.0175595832062424	3.55758152107966	89.4
246.07314	0.0179788971829296	-3.89109766086691	574.8
314.9057	0.0182149525414425	3.59696880343547	681
125.0357	0.0182528813397681	-3.32686269594834	167.4
186.02556	0.0182528813397681	-4.1679800622946	322.2
237.98882	0.0183038895908476	-3.28020834258395	573.6
72.94288	0.0188728706587119	3.34237745519584	414.6
375.16162	0.0190808666359345	-3.27484994952921	673.8
211.0977	0.0191571915957412	3.45021558797497	101.4
245.07805	0.0191874232422356	3.4718014708531	241.2
486.08745	0.0191933876143553	3.22414881922785	336.6
166.97516	0.0193916238237577	-3.38973332542084	451.2
410.56377	0.0194791031883972	-4.0666966758934	431.4
216.91932	0.0196603451985186	3.23492071605942	648.6
228.06268	0.0197116939181966	-3.8827448921583	573.6
87.9727	0.0200990676783234	3.40910060990687	415.8
154.01225	0.0201943390983281	-3.18541551161651	538.8
171.13915	0.0202205959049048	3.24474438854846	90.6
856.60615	0.0202384241220271	-3.25134373638796	90.6
195.05638	0.0203659550543769	3.21279401082057	186.6
128.07439	0.0204837326631541	3.22018909226949	519
466.33143	0.0204837326631541	-3.99158977054913	164.4
212.01779	0.0205170052700068	-3.17236349509474	274.8
513.82283	0.0205476455567101	3.25132547753352	584.4
130.92532	0.0206473309674571	3.31604064207803	413.4
404.13136	0.0207196065772634	-3.46719986694828	229.8
433.94248	0.0217838252388287	-3.24080687559795	576.6
393.37411	0.0219872257363429	3.6942554515056	80.4
187.98761	0.0220023398507922	-3.12831054663079	538.8
217.02991	0.022471519823199	3.14725141879501	414.6
202.95266	0.0225019308557666	3.11906330903614	964.2
260.01308	0.0226755505323778	-3.12399915244078	381
872.6014	0.0226926479317841	-3.86469012493631	148.2
130.04207	0.0227585358590224	3.13890570905297	519
480.30984	0.0231472306964711	3.48750173810547	94.2
346.11785	0.0231550336500939	3.81118063392211	439.8
701.94191	0.0232036074489228	-3.13747241763601	610.2
167.83424	0.0233789722492893	3.13325978093506	409.2
263.00929	0.0236983701074687	3.75456470174993	512.4
335.39792	0.0237820475601549	3.09812208232876	963
425.10997	0.0238364203253934	3.13831811116175	333.6
171.0776	0.0241093052721106	-3.61140827614052	407.4
816.53938	0.0242619453393504	3.06611943586071	87.6
290.00715	0.0242661531580859	3.3322316109458	374.4
149.00094000000001	0.024590099242137	3.05211273071537	135
240.89611	0.0247138669182369	3.29787432961073	987.6
292.88786	0.0248488064311048	-3.57031398145689	400.8
142.97298	0.024866043015174	3.24148166069297	414.6
140.97599	0.0249000849241008	3.10429301510766	414.6
341.00452	0.0249323885561439	-3.22923778944189	556.2
134.9702	0.0249728404740081	-3.16944146513239	991.8
651.87822	0.0250375217279607	-3.64209199147767	580.8
318.99669	0.025365826109499	3.21819702981822	334.8
204.06421	0.0257587111388834	3.03117632082514	252
255.98182	0.0258214626977206	3.02168703334843	273
328.11661	0.0262673935601519	-3.69130114658698	480
418.02935	0.0262673935601519	-3.02621320615627	739.8
250.09354	0.0263404100949333	-3.25113204053471	517.2
392.12637	0.026461745042418	-3.33996121841978	332.4
848.60025	0.026461745042418	-3.22673672195036	90.6
170.04572	0.0266718431803482	-3.3766473910258	513.6
464.1054	0.0271103806698122	3.02247380888689	337.8
315.90213	0.0271343758712917	2.98936199489561	964.2
540.05425	0.027202851655111	-3.3623592206188	503.4
662.10192	0.0272521088407861	-3.33714251559289	503.4
473.28279	0.0273047311427121	2.97872468385458	80.4
289.96717	0.0275546018316634	-2.98693248356768	410.4
314.91858	0.0277025876999951	2.98164821893347	963.6
232.98549	0.0281486665157541	2.99445826233216	381
172.01475	0.0282088782769907	-3.17469791656309	387
182.98881	0.0286353680748978	3.20276395208153	964.2
140.87265	0.028796119269282	2.9452820244183	389.4
765.52686	0.0289897364485167	3.32703130347367	84
165.83746	0.0290246332064904	3.01531804458397	409.2
253.14513	0.0290293483048769	2.93825911907297	91.2
772.53531	0.0296681947263303	-3.30057089491433	994.8
408.14158	0.0298304332188519	3.12777129292709	246.6
182.99666	0.0298671802266676	-2.9188821537674	579
190.93667	0.0300152019260382	-3.12559158414524	993.6
100.04041	0.0300499032770909	3.01193835961057	520.2
297.2802	0.0305194956657758	3.38104712618047	82.8
440.8604	0.0305296274209989	2.91149572227454	963.6
96.96957	0.0305479642915879	2.97424816841599	579
506.8323	0.030698000713561	2.91081492724758	963
246.90405	0.0307526965647084	3.00232358924654	976.2
136.87766	0.0307742389971805	2.8966822451684	388.2
287.03623	0.0307874977192987	-3.09024100934029	442.8
664.11775	0.0307874977192987	3.32658684273948	490.8
163.84054	0.0307913324701569	2.93836281787181	409.2
331.00012	0.0308417226819651	3.1442500916383	442.8
268.9245	0.0314006448729995	2.89020742461853	964.2
400.86787	0.031440134838962	2.89801171799978	963
334.89628	0.0316127058185363	2.88633911779248	964.2
272.08903	0.031681709454681	2.8896456935299	511.2
471.08666	0.0321737152680227	-3.36220878313158	433.8
248.08039	0.0325332077975683	-2.93505544534209	85.2
417.18021	0.0328132175694208	-2.89495010082333	402
154.02757	0.0333478090115712	2.86483773552157	531
175.0547	0.0333478090115712	2.84327518183452	326.4
856.60731	0.0333478090115712	-3.46439886379829	151.2
367.88197	0.0333594795422929	2.8625042080568	963
612.79639	0.0336965179522331	2.89147268454809	963
269.21258	0.0342729516503596	2.92337347178125	86.4
140.91939	0.0343517083098576	2.90613283232993	374.4
292.00504	0.0344420251426211	2.93570371673911	374.4
558.00465	0.0345714866416379	2.86968515963486	606
144.01254	0.0345815258205893	-2.95579806277065	171.6
306.07663	0.0347040644012773	2.85089155196424	512.4
165.8945	0.0348238392091018	2.92779981793439	375.6
184.98565	0.0349865060566021	3.39828548920719	621.6
429.19318	0.0351882588906369	2.97021374415903	91.2
228.93181	0.0352384462267999	2.81491088115398	964.2
750.54525	0.0352852744054136	-3.11729612206372	133.8
820.57149	0.0353108563626607	2.92937167854801	151.2
